MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE
2021-01-01,5090.55312271,Nigeria,9.076439,7.425385
2023-04-12,6392.426,Nigeria,9.076439,7.425385
2021-10-18,4347.7424693,Nigeria,9.076439,7.425385
2021-12-28,5324.59395825,Nigeria,9.076439,7.425385
2023-06-16,5179.275,Nigeria,9.076439,7.425385
2023-08-09,2710.511,Nigeria,6.448858,7.392609
2024-07-02,4034.979,Nigeria,6.448858,7.392609
2023-05-02,5171.842,Nigeria,6.448858,7.392609
2022-11-08,6461.04789277,Nigeria,9.076439,7.425385
2023-10-10,3915.252,Nigeria,9.076439,7.425385
2023-02-11,6731.628,Nigeria,6.448858,7.392609
2023-10-07,3969.249,Nigeria,9.076439,7.425385
2020-05-02,5798.15799185,Nigeria,9.076439,7.425385
2023-06-09,4244.2,Nigeria,9.076439,7.425385
2021-10-27,5409.88513442,Nigeria,9.076439,7.425385
2022-06-27,3842.57111108,Nigeria,9.076439,7.425385
2021-10-04,6061.55924219,Nigeria,9.076439,7.425385
2020-08-17,4931.64318385,Nigeria,9.076439,7.425385
2021-06-01,6330.31802183,Nigeria,9.076439,7.425385
2024-02-27,5956.485,Nigeria,9.076439,7.425385
2020-12-11,5601.492838,Nigeria,9.076439,7.425385
2023-05-28,5629.841,Nigeria,6.448858,7.392609
2023-11-08,5776.821,Nigeria,9.076439,7.425385
2021-08-27,6265.48053708,Nigeria,9.076439,7.425385
2023-08-07,3326.191,Nigeria,6.448858,7.392609
2021-09-14,4651.73066975,Nigeria,9.076439,7.425385
2023-07-27,4905.66,Nigeria,6.448858,7.392609
2020-10-21,5455.32417265,Nigeria,9.076439,7.425385
2022-09-24,5857.21634814,Nigeria,9.076439,7.425385
2023-08-05,3011.169,Nigeria,6.448858,7.392609
2021-02-16,6857.21333748,Nigeria,9.076439,7.425385
2022-03-05,6228.77134278,Nigeria,9.076439,7.425385
2024-01-16,5448.816,Nigeria,9.076439,7.425385
2023-12-12,6071.652,Nigeria,9.076439,7.425385
2023-10-17,4266.968,Nigeria,9.076439,7.425385
2022-05-29,5067.02633139,Nigeria,9.076439,7.425385
2022-11-25,6272.80276062,Nigeria,9.076439,7.425385
2022-06-08,6032.36155715,Nigeria,9.076439,7.425385
2023-11-17,4918.856,Nigeria,6.448858,7.392609
2021-02-08,5438.83476581,Nigeria,9.076439,7.425385
2023-10-31,4105.085,Nigeria,6.448858,7.392609
2021-08-21,2944.43910172,Nigeria,9.076439,7.425385
2024-03-07,6214.024,Nigeria,9.076439,7.425385
2022-08-11,2423.13445308,Nigeria,9.076439,7.425385
2023-04-30,6003.836,Nigeria,6.448858,7.392609
2021-09-02,4513.21630784,Nigeria,9.076439,7.425385
2023-12-03,5919.216,Nigeria,9.076439,7.425385
2021-02-20,5509.8043737,Nigeria,9.076439,7.425385
2023-05-26,5238.29,Nigeria,9.076439,7.425385
2024-01-04,4457.71,Nigeria,6.448858,7.392609
2022-02-05,5805.67555464,Nigeria,9.076439,7.425385
2023-05-14,5980.875,Nigeria,6.448858,7.392609
2021-08-14,4134.22934922,Nigeria,9.076439,7.425385
2020-04-28,6342.3813845,Nigeria,9.076439,7.425385
2023-07-24,3157.248,Nigeria,6.448858,7.392609
2024-01-02,5252.179,Nigeria,9.076439,7.425385
2024-05-31,5121.257,Nigeria,9.076439,7.425385
2022-08-16,4368.04410475,Nigeria,9.076439,7.425385
2022-07-03,5726.19181692,Nigeria,9.076439,7.425385
2022-05-13,4370.90091817,Nigeria,9.076439,7.425385
2022-08-31,4260.66973533,Nigeria,9.076439,7.425385
2021-04-22,5852.7806378,Nigeria,9.076439,7.425385
2024-05-12,4753.165,Nigeria,9.076439,7.425385
2021-10-19,5832.89377337,Nigeria,9.076439,7.425385
2023-07-29,3452.076,Nigeria,6.448858,7.392609
2023-05-18,6297.712,Nigeria,9.076439,7.425385
2023-08-15,4007.857,Nigeria,9.076439,7.425385
2022-05-21,5028.48839533,Nigeria,9.076439,7.425385
2024-01-25,4934.467,Nigeria,6.448858,7.392609
2021-10-08,6191.35010903,Nigeria,9.076439,7.425385
2024-02-23,4025.555,Nigeria,9.076439,7.425385
2024-01-14,5528.566,Nigeria,9.076439,7.425385
2023-02-03,4984.09432407,Nigeria,6.448858,7.392609
2022-03-12,2593.81707474,Nigeria,9.076439,7.425385
2023-05-12,5014.173,Nigeria,6.448858,7.392609
2024-06-24,1170.558,Nigeria,9.076439,7.425385
2023-09-19,6314.335,Nigeria,6.448858,7.392609
2021-05-25,5834.03332729,Nigeria,9.076439,7.425385
2022-08-24,2780.35935475,Nigeria,9.076439,7.425385
2020-06-25,5965.28526833,Nigeria,9.076439,7.425385
2023-10-12,3801.307,Nigeria,6.448858,7.392609
2021-03-23,4981.92000742,Nigeria,9.076439,7.425385
2020-06-08,5408.58071944,Nigeria,9.076439,7.425385
2023-05-20,4628.967,Nigeria,9.076439,7.425385
2024-06-02,3697.562,Nigeria,6.448858,7.392609
2021-03-17,4540.83976538,Nigeria,9.076439,7.425385
2023-08-20,2413.519,Nigeria,9.076439,7.425385
2022-06-29,5681.63526706,Nigeria,9.076439,7.425385
2023-10-09,5629.51,Nigeria,6.448858,7.392609
2023-09-26,6527.402,Nigeria,9.076439,7.425385
2022-04-18,4347.14289344,Nigeria,9.076439,7.425385
2023-02-27,6077.558,Nigeria,9.076439,7.425385
2020-03-20,0,Nigeria,9.076439,7.425385
2023-04-29,3220.401,Nigeria,9.076439,7.425385
2024-05-12,4259.737,Nigeria,6.448858,7.392609
2021-09-03,3642.0917125,Nigeria,9.076439,7.425385
2024-01-18,5731.15,Nigeria,9.076439,7.425385
2022-12-18,5054.3065539,Nigeria,9.076439,7.425385
2024-01-21,6222.422,Nigeria,6.448858,7.392609
2020-08-10,2754.10458217,Nigeria,9.076439,7.425385
2023-10-19,5216.933,Nigeria,9.076439,7.425385
2022-04-15,2453.26901401,Nigeria,9.076439,7.425385
2020-05-09,3363.91150214,Nigeria,9.076439,7.425385
2020-09-01,2183.25802746,Nigeria,9.076439,7.425385
2021-11-19,6099.03366536,Nigeria,9.076439,7.425385
2024-05-10,5983.589,Nigeria,6.448858,7.392609
2023-01-25,6351.325,Nigeria,9.076439,7.425385
2022-09-22,4733.10330847,Nigeria,9.076439,7.425385
2023-08-23,2811.45,Nigeria,6.448858,7.392609
2021-04-14,6154.73827415,Nigeria,9.076439,7.425385
2023-03-02,5796.43,Nigeria,6.448858,7.392609
2022-05-24,6070.699879,Nigeria,9.076439,7.425385
2023-01-27,5164.357,Nigeria,9.076439,7.425385
2021-12-04,5041.85587522,Nigeria,9.076439,7.425385
2022-11-02,5582.47157243,Nigeria,9.076439,7.425385
2024-03-01,2742.225,Nigeria,6.448858,7.392609
2024-06-07,2549.841,Nigeria,9.076439,7.425385
2023-08-22,3956.81,Nigeria,6.448858,7.392609
2020-10-04,5529.56021333,Nigeria,9.076439,7.425385
2023-11-09,5495.841,Nigeria,9.076439,7.425385
2023-05-27,3851.953,Nigeria,9.076439,7.425385
2023-10-17,4135.714,Nigeria,6.448858,7.392609
2020-04-19,6402.71188292,Nigeria,9.076439,7.425385
2021-07-22,3534.212923,Nigeria,9.076439,7.425385
2024-06-25,2120.903,Nigeria,6.448858,7.392609
2020-08-16,5116.10565867,Nigeria,9.076439,7.425385
2020-08-06,831.34804408,Nigeria,9.076439,7.425385
2023-07-06,5079.407,Nigeria,6.448858,7.392609
2020-04-03,962.68003865,Nigeria,9.076439,7.425385
2022-06-28,5583.54513723,Nigeria,9.076439,7.425385
2023-03-06,3662.864,Nigeria,6.448858,7.392609
2022-11-14,5160.74500909,Nigeria,9.076439,7.425385
2021-07-19,3454.28470425,Nigeria,9.076439,7.425385
2024-06-02,5503.065,Nigeria,9.076439,7.425385
2021-05-23,5903.37262536,Nigeria,9.076439,7.425385
2023-11-15,1729.045,Nigeria,6.448858,7.392609
2024-06-22,6557.791,Nigeria,6.448858,7.392609
2020-04-14,6428.45093083,Nigeria,9.076439,7.425385
2023-04-29,5925.299,Nigeria,6.448858,7.392609
2023-04-11,4154.427,Nigeria,9.076439,7.425385
2023-07-13,4258.04,Nigeria,9.076439,7.425385
2022-07-05,4548.23781342,Nigeria,9.076439,7.425385
2021-05-11,6419.17702861,Nigeria,9.076439,7.425385
2021-06-07,6122.05550705,Nigeria,9.076439,7.425385
2022-07-04,3876.54473095,Nigeria,9.076439,7.425385
2024-05-24,4525.91,Nigeria,9.076439,7.425385
2020-12-14,5406.00462582,Nigeria,9.076439,7.425385
2024-03-08,4320.775,Nigeria,9.076439,7.425385
2022-06-30,4881.87514577,Nigeria,9.076439,7.425385
2023-05-18,5178.634,Nigeria,6.448858,7.392609
2023-05-28,5886.446,Nigeria,9.076439,7.425385
2024-02-01,4816.657,Nigeria,9.076439,7.425385
2021-04-28,6212.74955767,Nigeria,9.076439,7.425385
2022-09-19,1600.73318592,Nigeria,9.076439,7.425385
2024-06-01,4985.028,Nigeria,6.448858,7.392609
2021-03-12,5545.89076894,Nigeria,9.076439,7.425385
2021-07-28,2495.81357004,Nigeria,9.076439,7.425385
2021-02-27,5428.0228529,Nigeria,9.076439,7.425385
2023-03-27,5645.192,Nigeria,9.076439,7.425385
2021-07-05,5810.86804607,Nigeria,9.076439,7.425385
2023-05-30,6627.299,Nigeria,6.448858,7.392609
2023-12-14,5710.911,Nigeria,6.448858,7.392609
2021-01-18,5881.47400564,Nigeria,9.076439,7.425385
2023-04-09,2324.172,Nigeria,6.448858,7.392609
2022-06-07,2867.62105742,Nigeria,9.076439,7.425385
2023-05-11,6807.45,Nigeria,6.448858,7.392609
2022-06-18,3886.59430517,Nigeria,9.076439,7.425385
2020-08-29,2884.7731805,Nigeria,9.076439,7.425385
2020-02-28,0,Nigeria,9.076439,7.425385
2023-11-29,4447.716,Nigeria,6.448858,7.392609
2020-09-13,3900.62819092,Nigeria,9.076439,7.425385
2020-05-29,6154.15578525,Nigeria,9.076439,7.425385
2021-06-04,4457.70021305,Nigeria,9.076439,7.425385
2022-05-22,5749.07684143,Nigeria,9.076439,7.425385
2023-07-04,4388.652,Nigeria,6.448858,7.392609
2021-06-16,4444.99123547,Nigeria,9.076439,7.425385
2021-07-01,4487.76746674,Nigeria,9.076439,7.425385
2022-03-09,5670.63017958,Nigeria,9.076439,7.425385
2022-06-14,3056.22974908,Nigeria,9.076439,7.425385
2023-04-26,5099.96,Nigeria,9.076439,7.425385
2024-01-07,5708.586,Nigeria,9.076439,7.425385
2023-02-10,6499.314,Nigeria,9.076439,7.425385
2023-09-07,5024.08,Nigeria,9.076439,7.425385
2022-09-08,5991.49256816,Nigeria,9.076439,7.425385
2023-03-03,5190.235,Nigeria,6.448858,7.392609
2023-08-26,3963.625,Nigeria,9.076439,7.425385
2023-05-02,4924.793,Nigeria,9.076439,7.425385
2024-05-13,5000.456,Nigeria,6.448858,7.392609
2023-04-03,4510.915,Nigeria,6.448858,7.392609
2021-10-25,6419.70939542,Nigeria,9.076439,7.425385
2023-12-29,5852.623,Nigeria,6.448858,7.392609
2023-12-02,5201.753,Nigeria,6.448858,7.392609
2023-02-05,6502.279,Nigeria,9.076439,7.425385
2023-10-19,3480.421,Nigeria,6.448858,7.392609
2020-04-16,6416.75906929,Nigeria,9.076439,7.425385
2022-09-05,4648.73063206,Nigeria,9.076439,7.425385
2023-02-24,4476.779,Nigeria,6.448858,7.392609
2021-02-02,4710.80246569,Nigeria,9.076439,7.425385
2023-05-12,4364.967,Nigeria,9.076439,7.425385
2021-11-22,5538.74262498,Nigeria,9.076439,7.425385
2023-10-12,3900.93,Nigeria,9.076439,7.425385
2023-03-12,7326.894,Nigeria,9.076439,7.425385
2024-01-20,5252.642,Nigeria,9.076439,7.425385
2023-08-23,4635.013,Nigeria,9.076439,7.425385
2023-07-31,3954.033,Nigeria,9.076439,7.425385
2022-10-28,6955.39408824,Nigeria,9.076439,7.425385
2023-03-04,6208.446,Nigeria,9.076439,7.425385
2023-11-09,4386.084,Nigeria,6.448858,7.392609
2022-11-10,5773.518852,Nigeria,9.076439,7.425385
2020-09-23,5128.62230951,Nigeria,9.076439,7.425385
2023-04-30,5166.876,Nigeria,9.076439,7.425385
2021-03-14,4403.28790386,Nigeria,9.076439,7.425385
2024-05-10,5443.844,Nigeria,9.076439,7.425385
2021-05-09,5541.76582163,Nigeria,9.076439,7.425385
2023-02-17,6166.197,Nigeria,9.076439,7.425385
2021-09-12,6480.00192896,Nigeria,9.076439,7.425385
2024-02-19,4739.768,Nigeria,9.076439,7.425385
2024-02-12,4214.022,Nigeria,6.448858,7.392609
2023-11-26,2154.99,Nigeria,9.076439,7.425385
2023-04-08,2110.374,Nigeria,6.448858,7.392609
2024-02-07,4980.743,Nigeria,6.448858,7.392609
2023-02-14,5932.078,Nigeria,6.448858,7.392609
2022-02-12,5883.89331114,Nigeria,9.076439,7.425385
2021-03-21,6588.27016204,Nigeria,9.076439,7.425385
2020-05-07,5926.13654929,Nigeria,9.076439,7.425385
2021-12-14,5513.98470202,Nigeria,9.076439,7.425385
2021-07-31,3038.22870467,Nigeria,9.076439,7.425385
2023-12-09,5739.761,Nigeria,9.076439,7.425385
2023-02-06,5393.015,Nigeria,9.076439,7.425385
2020-05-11,5737.08068661,Nigeria,9.076439,7.425385
2020-06-09,5368.68727203,Nigeria,9.076439,7.425385
2024-01-25,5693.947,Nigeria,9.076439,7.425385
2021-06-10,6354.47670364,Nigeria,9.076439,7.425385
2024-05-26,6529.591,Nigeria,6.448858,7.392609
2021-05-18,6102.98818537,Nigeria,9.076439,7.425385
2021-04-17,5841.8298075,Nigeria,9.076439,7.425385
2020-08-26,2744.76259416,Nigeria,9.076439,7.425385
2020-08-19,5320.90125751,Nigeria,9.076439,7.425385
2020-11-20,5671.28424591,Nigeria,9.076439,7.425385
2024-06-23,5327.053,Nigeria,6.448858,7.392609
2020-10-11,4595.47227248,Nigeria,9.076439,7.425385
2023-07-02,4611.308,Nigeria,6.448858,7.392609
2022-02-21,5802.06838395,Nigeria,9.076439,7.425385
2024-03-02,5105.047,Nigeria,9.076439,7.425385
2023-06-18,3115.478,Nigeria,9.076439,7.425385
2023-02-28,5618.079,Nigeria,6.448858,7.392609
2024-05-15,5794.683,Nigeria,9.076439,7.425385
2020-05-23,4690.30011567,Nigeria,9.076439,7.425385
2023-04-13,4955.609,Nigeria,6.448858,7.392609
2021-12-18,5773.03982084,Nigeria,9.076439,7.425385
2020-12-23,4864.18741158,Nigeria,9.076439,7.425385
2024-02-06,3947.989,Nigeria,9.076439,7.425385
2022-07-27,3458.87014742,Nigeria,9.076439,7.425385
2021-01-27,5647.14365387,Nigeria,9.076439,7.425385
2021-03-05,6911.91999108,Nigeria,9.076439,7.425385
2023-09-20,4337.085,Nigeria,9.076439,7.425385
2024-01-26,5378.066,Nigeria,9.076439,7.425385
2024-03-02,0,Nigeria,6.448858,7.392609
2023-12-21,5282.99,Nigeria,9.076439,7.425385
2020-12-20,5166.44197317,Nigeria,9.076439,7.425385
2023-08-06,1128.384,Nigeria,6.448858,7.392609
2024-01-20,5478.952,Nigeria,6.448858,7.392609
2023-05-05,3468.161,Nigeria,9.076439,7.425385
2023-04-19,4717.228,Nigeria,6.448858,7.392609
2023-07-29,4713.039,Nigeria,9.076439,7.425385
2020-10-10,4852.38906035,Nigeria,9.076439,7.425385
2021-11-23,5825.39794625,Nigeria,9.076439,7.425385
2023-11-19,5767.057,Nigeria,6.448858,7.392609
2023-10-23,4370.149,Nigeria,6.448858,7.392609
2023-03-10,6209.263,Nigeria,9.076439,7.425385
2020-04-01,0,Nigeria,9.076439,7.425385
2024-01-31,4969.39,Nigeria,6.448858,7.392609
2020-04-17,5670.84870408,Nigeria,9.076439,7.425385
2023-03-24,2206.562,Nigeria,6.448858,7.392609
2022-04-09,5221.9747444,Nigeria,9.076439,7.425385
2022-12-24,4139.00369132,Nigeria,9.076439,7.425385
2023-03-15,3648.86,Nigeria,6.448858,7.392609
2023-09-23,3855.794,Nigeria,9.076439,7.425385
2021-12-27,5488.19160236,Nigeria,9.076439,7.425385
2021-08-20,4070.11338115,Nigeria,9.076439,7.425385
2020-11-25,5721.13775392,Nigeria,9.076439,7.425385
2023-05-31,3913.996,Nigeria,6.448858,7.392609
2020-04-18,5517.78958692,Nigeria,9.076439,7.425385
2023-08-11,1754.28,Nigeria,6.448858,7.392609
2023-06-15,3538.765,Nigeria,6.448858,7.392609
2023-09-10,2598.662,Nigeria,6.448858,7.392609
2023-04-14,5788.305,Nigeria,9.076439,7.425385
2022-12-13,5462.01139078,Nigeria,9.076439,7.425385
2021-06-28,2160.3068093,Nigeria,9.076439,7.425385
2023-04-21,3943.949,Nigeria,6.448858,7.392609
2021-01-14,4969.32711043,Nigeria,9.076439,7.425385
2022-05-18,4450.26351444,Nigeria,9.076439,7.425385
2020-07-21,4762.45105757,Nigeria,9.076439,7.425385
2024-01-04,5272.818,Nigeria,9.076439,7.425385
2020-08-24,1149.16195,Nigeria,9.076439,7.425385
2024-05-08,5694.586,Nigeria,6.448858,7.392609
2020-08-11,3778.03284517,Nigeria,9.076439,7.425385
2023-10-05,5083.066,Nigeria,6.448858,7.392609
2023-12-02,6538.965,Nigeria,9.076439,7.425385
2022-04-04,5728.31717859,Nigeria,9.076439,7.425385
2022-02-07,5360.52174417,Nigeria,9.076439,7.425385
2020-07-13,4444.99020558,Nigeria,9.076439,7.425385
2022-07-19,2484.6060355,Nigeria,9.076439,7.425385
2022-04-17,5492.06113368,Nigeria,9.076439,7.425385
2022-10-13,3943.38090092,Nigeria,9.076439,7.425385
2024-01-23,4522.356,Nigeria,9.076439,7.425385
2022-09-01,2172.985494,Nigeria,9.076439,7.425385
2023-06-06,4707.313,Nigeria,6.448858,7.392609
2020-03-26,0,Nigeria,9.076439,7.425385
2021-01-08,5896.76481067,Nigeria,9.076439,7.425385
2020-12-29,4783.25674939,Nigeria,9.076439,7.425385
2020-07-27,3265.57785975,Nigeria,9.076439,7.425385
2023-11-02,4871.821,Nigeria,6.448858,7.392609
2020-10-24,5021.34014143,Nigeria,9.076439,7.425385
2023-02-17,5293.439,Nigeria,6.448858,7.392609
2022-10-12,4640.68460009,Nigeria,9.076439,7.425385
2023-09-18,3116.101,Nigeria,9.076439,7.425385
2020-08-15,4464.56890741,Nigeria,9.076439,7.425385
2023-07-16,4406.072,Nigeria,6.448858,7.392609
2020-12-04,0,Nigeria,9.076439,7.425385
2023-04-02,5435.704,Nigeria,9.076439,7.425385
2021-07-08,5362.48495333,Nigeria,9.076439,7.425385
2021-07-07,5192.07406175,Nigeria,9.076439,7.425385
2021-06-02,4847.66131908,Nigeria,9.076439,7.425385
2023-07-10,7987.129,Nigeria,6.448858,7.392609
2022-11-30,5754.32031973,Nigeria,9.076439,7.425385
2024-02-10,4329.595,Nigeria,6.448858,7.392609
2023-01-17,5442.635,Nigeria,9.076439,7.425385
2022-08-10,3377.32067994,Nigeria,9.076439,7.425385
2020-12-02,0,Nigeria,9.076439,7.425385
2022-07-14,4560.91307783,Nigeria,9.076439,7.425385
2020-05-18,5251.94850887,Nigeria,9.076439,7.425385
2021-02-26,5585.05528363,Nigeria,9.076439,7.425385
2023-06-12,2984.157,Nigeria,6.448858,7.392609
2023-04-23,6027.508,Nigeria,6.448858,7.392609
2023-12-16,1330.009,Nigeria,6.448858,7.392609
2020-03-18,0,Nigeria,9.076439,7.425385
2024-06-06,1977.17,Nigeria,9.076439,7.425385
2022-10-04,4523.15845731,Nigeria,9.076439,7.425385
2022-09-09,1804.18037042,Nigeria,9.076439,7.425385
2024-05-21,5449.93,Nigeria,9.076439,7.425385
2022-08-14,1086.37542108,Nigeria,9.076439,7.425385
2021-09-11,5109.84049775,Nigeria,9.076439,7.425385
2023-04-18,6408.485,Nigeria,6.448858,7.392609
2023-07-30,3224.927,Nigeria,6.448858,7.392609
2023-01-21,5381.742,Nigeria,9.076439,7.425385
2020-02-27,0,Nigeria,9.076439,7.425385
2020-03-24,0,Nigeria,9.076439,7.425385
2021-11-01,5453.38270687,Nigeria,9.076439,7.425385
2024-03-03,5168.496,Nigeria,9.076439,7.425385
2023-12-22,5381.537,Nigeria,9.076439,7.425385
2023-02-09,7077.47275,Nigeria,6.448858,7.392609
2023-12-19,5540.601,Nigeria,6.448858,7.392609
2023-09-19,3976.821,Nigeria,9.076439,7.425385
2023-07-23,3312.509,Nigeria,6.448858,7.392609
2023-12-10,4670.51,Nigeria,9.076439,7.425385
2024-05-14,4348.86,Nigeria,6.448858,7.392609
2022-12-23,5835.05142778,Nigeria,9.076439,7.425385
2024-06-20,5403.609,Nigeria,6.448858,7.392609
2021-01-19,5648.15759795,Nigeria,9.076439,7.425385
2021-07-04,4296.44065727,Nigeria,9.076439,7.425385
2022-10-20,5943.44842088,Nigeria,9.076439,7.425385
2023-10-29,5400.036,Nigeria,9.076439,7.425385
2021-04-24,5426.06630708,Nigeria,9.076439,7.425385
2023-12-03,5423.354,Nigeria,6.448858,7.392609
2023-04-10,6578.204,Nigeria,9.076439,7.425385
2020-07-19,3628.49522067,Nigeria,9.076439,7.425385
2024-03-07,6654.771,Nigeria,6.448858,7.392609
2023-04-19,3523.146,Nigeria,9.076439,7.425385
2022-01-29,5850.56480519,Nigeria,9.076439,7.425385
2024-02-08,5638.907,Nigeria,9.076439,7.425385
2023-05-03,6614.535,Nigeria,9.076439,7.425385
2023-11-07,5673.691,Nigeria,9.076439,7.425385
2020-04-24,5441.05044675,Nigeria,9.076439,7.425385
2023-04-16,5439.498,Nigeria,9.076439,7.425385
2024-01-08,5478.426,Nigeria,6.448858,7.392609
2023-04-17,5969.193,Nigeria,9.076439,7.425385
2021-09-07,4926.96479358,Nigeria,9.076439,7.425385
2023-03-18,6029.737,Nigeria,9.076439,7.425385
2022-10-14,5050.15258453,Nigeria,9.076439,7.425385
2020-10-16,4852.46749005,Nigeria,9.076439,7.425385
2023-02-20,6585.942,Nigeria,6.448858,7.392609
2023-01-16,4954.813,Nigeria,9.076439,7.425385
2024-05-29,5856.533,Nigeria,6.448858,7.392609
2024-05-22,6183.912,Nigeria,9.076439,7.425385
2024-06-06,1658.461,Nigeria,6.448858,7.392609
2023-02-18,6313.65,Nigeria,9.076439,7.425385
2021-01-25,5691.43964913,Nigeria,9.076439,7.425385
2022-01-04,4306.20897475,Nigeria,9.076439,7.425385
2021-03-28,6062.16341482,Nigeria,9.076439,7.425385
2022-04-11,6383.63551167,Nigeria,9.076439,7.425385
2022-11-15,6116.03872542,Nigeria,9.076439,7.425385
2022-04-29,1297.84807065,Nigeria,9.076439,7.425385
2023-09-30,5102.624,Nigeria,9.076439,7.425385
2023-04-08,4611.413,Nigeria,9.076439,7.425385
2021-12-12,5572.1595579,Nigeria,9.076439,7.425385
2022-01-15,4534.67047885,Nigeria,9.076439,7.425385
2023-09-21,3977.914,Nigeria,6.448858,7.392609
2021-02-07,5677.48891349,Nigeria,9.076439,7.425385
2023-01-20,5754.786,Nigeria,9.076439,7.425385
2024-01-22,5358.255,Nigeria,6.448858,7.392609
2022-12-12,5374.24404687,Nigeria,9.076439,7.425385
2021-10-26,4628.57332499,Nigeria,9.076439,7.425385
2023-07-04,3834.364,Nigeria,9.076439,7.425385
2020-07-01,4947.13318333,Nigeria,9.076439,7.425385
2024-06-26,5079.952,Nigeria,6.448858,7.392609
2022-07-25,2625.18060059,Nigeria,9.076439,7.425385
2023-10-03,3631.934,Nigeria,9.076439,7.425385
2022-12-10,6024.06309845,Nigeria,9.076439,7.425385
2024-05-16,3435.019,Nigeria,6.448858,7.392609
2023-10-30,5860.672,Nigeria,6.448858,7.392609
2022-05-05,5796.47070125,Nigeria,9.076439,7.425385
2021-05-24,6507.6637883,Nigeria,9.076439,7.425385
2020-10-26,6372.6137968,Nigeria,9.076439,7.425385
2020-04-08,5456.22926902,Nigeria,9.076439,7.425385
2023-06-24,3411.661,Nigeria,6.448858,7.392609
2020-12-09,0,Nigeria,9.076439,7.425385
2021-01-09,6158.40672592,Nigeria,9.076439,7.425385
2020-07-20,2245.13765333,Nigeria,9.076439,7.425385
2022-12-19,6094.062336,Nigeria,9.076439,7.425385
2020-08-25,4759.47670942,Nigeria,9.076439,7.425385
2021-09-23,4979.81626283,Nigeria,9.076439,7.425385
2022-09-26,1418.11891615,Nigeria,9.076439,7.425385
2021-09-10,3775.37061883,Nigeria,9.076439,7.425385
2023-09-25,4595.871,Nigeria,9.076439,7.425385
2021-04-30,5820.79265002,Nigeria,9.076439,7.425385
2024-05-15,5937.104,Nigeria,6.448858,7.392609
2021-10-30,5912.24959482,Nigeria,9.076439,7.425385
2023-10-06,3133.388,Nigeria,9.076439,7.425385
2020-04-27,5620.20486025,Nigeria,9.076439,7.425385
2023-02-11,6741.327,Nigeria,9.076439,7.425385
2023-07-21,5359.977,Nigeria,9.076439,7.425385
2023-02-04,5886.38644444,Nigeria,6.448858,7.392609
2022-04-05,6241.32938566,Nigeria,9.076439,7.425385
2022-08-19,2460.82321685,Nigeria,9.076439,7.425385
2020-09-04,3092.59304537,Nigeria,9.076439,7.425385
2021-04-05,6259.93738508,Nigeria,9.076439,7.425385
2023-03-02,5987.422,Nigeria,9.076439,7.425385
2020-10-07,4269.22460614,Nigeria,9.076439,7.425385
2022-07-26,3431.9759259,Nigeria,9.076439,7.425385
2020-03-01,0,Nigeria,9.076439,7.425385
2023-06-27,1596.428,Nigeria,6.448858,7.392609
2023-04-07,5206.634,Nigeria,9.076439,7.425385
2023-03-31,5002.567,Nigeria,6.448858,7.392609
2020-11-02,5066.89780879,Nigeria,9.076439,7.425385
2020-06-18,4231.99361967,Nigeria,9.076439,7.425385
2020-11-10,6197.25420756,Nigeria,9.076439,7.425385
2021-12-25,5648.81805867,Nigeria,9.076439,7.425385
2023-09-01,4700.952,Nigeria,9.076439,7.425385
2021-02-15,5685.35150425,Nigeria,9.076439,7.425385
2023-12-08,5435.415,Nigeria,9.076439,7.425385
2023-12-18,6436.203,Nigeria,6.448858,7.392609
2023-09-27,6156.764,Nigeria,9.076439,7.425385
2023-02-15,6791.065,Nigeria,6.448858,7.392609
2020-09-28,2714.85194239,Nigeria,9.076439,7.425385
2020-03-02,0,Nigeria,9.076439,7.425385
2022-08-13,2710.92748992,Nigeria,9.076439,7.425385
2021-08-01,1498.44006025,Nigeria,9.076439,7.425385
2022-03-03,5478.03403697,Nigeria,9.076439,7.425385
2024-07-05,3385.769,Nigeria,6.448858,7.392609
2021-11-11,4406.25219413,Nigeria,9.076439,7.425385
2023-12-18,5907.861,Nigeria,9.076439,7.425385
2020-10-19,6035.50510333,Nigeria,9.076439,7.425385
2022-06-02,5820.82631452,Nigeria,9.076439,7.425385
2021-10-11,5697.63361117,Nigeria,9.076439,7.425385
2024-06-04,4827.051,Nigeria,6.448858,7.392609
2021-02-03,5322.13636117,Nigeria,9.076439,7.425385
2022-03-23,5123.11411011,Nigeria,9.076439,7.425385
2022-11-06,5722.65913373,Nigeria,9.076439,7.425385
2020-05-17,6221.61705392,Nigeria,9.076439,7.425385
2023-06-30,4498.653,Nigeria,9.076439,7.425385
2023-09-04,3043.491,Nigeria,9.076439,7.425385
2024-01-27,4738.143,Nigeria,9.076439,7.425385
2023-05-11,5656.856,Nigeria,9.076439,7.425385
2022-01-13,3954.58270583,Nigeria,9.076439,7.425385
2021-02-09,5358.77449045,Nigeria,9.076439,7.425385
2024-06-13,4806.382,Nigeria,6.448858,7.392609
2022-10-29,6593.82520692,Nigeria,9.076439,7.425385
2021-07-14,4710.35168549,Nigeria,9.076439,7.425385
2021-10-29,6254.29088825,Nigeria,9.076439,7.425385
2023-07-26,4601.921,Nigeria,6.448858,7.392609
2023-01-24,5557.651,Nigeria,9.076439,7.425385
