datetime,location,estimator,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_LW_DWN,T2M,RH2M,PS,WS2M,AOD_55_ADJ,CLOUD_AMT,PW,T2M_RANGE,PRECTOTCORR,Z0M,V2M,AIRMASS,DISPH,EVPTRNS,PBLTOP,TO3,RHOA,SRF_ALB_ADJ,EVLAND,GWETTOP,ALLSKY_KT
2021-01-07,Kazwama HC,nasa_power,7.13,1.61,8.05,8.37,24.51,60.14,89.33,3.01,0.1,26.16,1.92,13.46,0.0,0.04,-1.62,2.78,0.23,0.75,73.93,242.46,1.04,0.15,3.15,0.48,0.73
2021-01-08,Kazwama HC,nasa_power,6.85,1.85,6.96,8.53,24.78,59.62,89.3,2.67,0.18,14.57,2.35,13.84,0.0,0.04,-2.42,2.78,0.23,0.67,71.99,245.47,1.04,0.15,3.14,0.48,0.7
2021-01-09,Kazwama HC,nasa_power,4.98,3.49,1.48,8.84,24.4,60.94,89.29,2.92,0.47,85.62,3.04,11.43,0.08,0.04,-2.86,2.77,0.23,0.46,75.98,248.37,1.04,0.15,2.51,0.47,0.51
2021-01-10,Kazwama HC,nasa_power,4.59,2.72,1.35,8.87,23.97,67.46,89.33,2.23,0.53,81.71,3.77,10.0,0.61,0.04,-2.15,2.77,0.22,0.3,79.84,250.2,1.04,0.13,2.18,0.48,0.47
2021-01-11,Kazwama HC,nasa_power,3.84,2.25,1.22,8.78,23.31,71.73,89.38,1.97,0.8,89.79,3.5,6.41,14.59,0.04,-1.33,2.76,0.22,0.37,81.25,245.17,1.04,0.12,3.18,0.58,0.39
2021-01-12,Kazwama HC,nasa_power,4.9,2.75,2.26,8.82,24.07,66.58,89.41,2.4,0.69,75.87,3.71,10.37,0.83,0.04,-1.87,2.75,0.22,0.88,79.44,244.91,1.04,0.13,3.5,0.52,0.5
2021-01-13,Kazwama HC,nasa_power,5.98,2.35,4.45,8.82,24.57,63.12,89.44,2.79,0.28,65.78,3.47,11.63,0.2,0.04,-1.62,2.75,0.22,0.88,78.22,247.54,1.04,0.14,3.46,0.5,0.61
2021-01-14,Kazwama HC,nasa_power,5.1,2.44,2.79,8.83,25.16,59.14,89.38,2.64,0.38,86.2,3.15,11.09,0.08,0.04,-1.56,2.75,0.22,0.78,78.01,247.33,1.04,0.13,3.33,0.49,0.52
2021-01-15,Kazwama HC,nasa_power,5.45,2.59,3.26,8.84,25.22,58.41,89.32,2.23,0.4,85.44,2.94,12.15,0.25,0.04,-1.15,2.74,0.21,0.66,78.6,249.37,1.04,0.13,3.03,0.48,0.55
2021-01-16,Kazwama HC,nasa_power,4.38,2.46,1.7,8.92,25.51,60.84,89.29,1.88,0.28,94.05,2.86,9.27,3.99,0.04,-1.16,2.74,0.21,0.52,78.88,248.75,1.04,0.14,3.49,0.51,0.44
2021-01-17,Kazwama HC,nasa_power,5.39,2.74,2.79,8.93,24.99,64.48,89.38,1.67,0.28,78.1,2.79,7.83,3.44,0.04,-1.54,2.73,0.21,0.54,77.36,249.85,1.04,0.14,3.36,0.52,0.54
2021-01-18,Kazwama HC,nasa_power,5.7,2.68,3.25,9.09,24.85,64.03,89.36,2.96,0.38,78.23,3.46,10.65,0.76,0.04,-2.76,2.73,0.21,0.61,79.57,245.85,1.04,0.13,3.11,0.5,0.58
2021-01-19,Kazwama HC,nasa_power,5.07,2.77,2.44,9.06,25.1,67.48,89.34,2.56,0.45,79.26,3.3,10.81,3.13,0.04,-2.02,2.72,0.21,0.55,80.04,241.28,1.04,0.13,3.34,0.51,0.51
2021-01-20,Kazwama HC,nasa_power,5.39,3.32,3.2,8.88,25.87,60.58,89.38,2.66,0.38,86.32,2.69,12.89,0.42,0.04,-1.26,2.72,0.21,0.66,77.55,241.17,1.03,0.15,3.3,0.49,0.54
2021-01-21,Kazwama HC,nasa_power,5.97,3.3,5.7,8.85,25.59,62.28,89.39,2.61,0.35,93.66,2.73,10.47,2.32,0.04,-0.3,2.71,0.21,0.53,78.26,240.42,1.04,0.15,3.36,0.5,0.6
2021-01-22,Kazwama HC,nasa_power,5.87,3.07,3.81,8.99,25.72,62.66,89.32,2.96,0.33,79.92,3.21,10.72,0.58,0.04,-1.06,2.71,0.21,0.53,80.38,239.95,1.03,0.14,3.0,0.48,0.59
2021-01-23,Kazwama HC,nasa_power,6.04,2.36,4.48,9.0,25.14,68.89,89.3,2.53,0.25,76.34,3.16,9.95,32.46,0.04,-0.64,2.71,0.21,0.41,80.59,242.04,1.04,0.14,3.09,0.58,0.61
2021-01-24,Kazwama HC,nasa_power,6.3,2.95,4.64,8.97,24.77,70.89,89.35,1.57,0.15,79.36,2.87,8.15,10.39,0.04,0.33,2.7,0.2,1.35,79.06,247.06,1.04,0.15,4.38,0.64,0.63
2021-01-25,Kazwama HC,nasa_power,5.84,3.73,4.04,8.74,25.19,66.29,89.4,2.84,0.2,87.68,2.45,10.07,1.18,0.04,-0.96,2.7,0.2,1.53,77.45,247.51,1.04,0.15,4.88,0.58,0.58
2021-01-26,Kazwama HC,nasa_power,6.52,3.28,5.26,8.32,24.46,64.08,89.39,2.89,0.21,86.12,1.84,10.68,0.09,0.04,-0.85,2.7,0.2,1.17,79.51,248.48,1.04,0.14,3.79,0.56,0.65
2021-01-27,Kazwama HC,nasa_power,7.26,1.59,8.19,8.32,23.75,60.52,89.37,2.52,0.11,15.82,1.99,11.85,0.01,0.04,0.98,2.69,0.2,1.49,79.5,247.57,1.04,0.13,4.47,0.54,0.72
2021-01-28,Kazwama HC,nasa_power,7.2,1.53,7.92,8.75,24.33,57.29,89.44,2.17,0.12,27.33,2.66,11.29,0.03,0.04,0.62,2.69,0.2,1.35,79.37,247.96,1.04,0.14,4.22,0.53,0.72
2021-01-29,Kazwama HC,nasa_power,7.14,1.7,7.37,8.74,25.42,57.14,89.48,2.55,0.11,32.44,2.49,13.09,0.01,0.04,-0.92,2.68,0.2,1.19,78.65,247.35,1.04,0.15,4.03,0.52,0.71
2021-01-30,Kazwama HC,nasa_power,5.91,2.86,4.98,8.5,25.88,57.73,89.41,2.17,0.17,68.7,2.13,10.36,0.16,0.04,-0.39,2.68,0.2,0.95,78.3,248.31,1.03,0.14,3.64,0.51,0.59
2021-01-31,Kazwama HC,nasa_power,6.62,2.84,6.75,8.2,25.22,51.43,89.33,3.17,0.16,73.69,1.68,12.02,0.01,0.04,-0.51,2.67,0.2,0.91,75.52,253.83,1.04,0.15,3.74,0.49,0.66
2021-02-01,Kazwama HC,nasa_power,7.26,2.56,6.65,7.8,24.37,54.31,89.45,3.71,0.13,90.18,1.1,14.48,0.02,0.04,0.05,2.67,0.19,0.74,79.0,252.09,1.04,0.14,3.41,0.48,0.72
2021-02-02,Kazwama HC,nasa_power,6.62,3.53,4.96,8.09,25.02,53.83,89.54,2.54,0.11,77.77,1.57,13.34,0.0,0.04,0.53,2.67,0.19,0.64,75.98,250.48,1.04,0.15,3.2,0.47,0.65
2021-02-03,Kazwama HC,nasa_power,7.23,1.69,8.05,8.41,25.24,56.96,89.48,2.3,0.1,30.26,2.1,13.39,0.14,0.04,0.5,2.66,0.19,0.52,78.9,253.53,1.04,0.15,3.01,0.47,0.71
2021-02-04,Kazwama HC,nasa_power,6.8,2.41,6.64,8.38,25.69,56.69,89.44,2.47,0.14,42.06,1.93,12.37,0.3,0.04,0.6,2.65,0.19,0.42,77.19,254.51,1.04,0.15,2.83,0.46,0.67
2021-02-05,Kazwama HC,nasa_power,5.34,2.83,2.96,8.34,26.23,54.86,89.48,1.74,0.29,93.31,1.86,12.61,0.31,0.04,-0.29,2.65,0.19,0.36,76.07,254.05,1.04,0.14,2.84,0.46,0.52
2021-02-06,Kazwama HC,nasa_power,5.31,2.81,2.39,8.62,25.75,51.91,89.41,2.55,0.72,58.9,2.36,10.89,0.01,0.04,-2.39,2.64,0.19,0.26,78.86,257.92,1.04,0.12,2.43,0.45,0.52
2021-02-07,Kazwama HC,nasa_power,6.12,2.97,3.66,8.7,25.0,49.83,89.28,3.31,0.62,48.45,2.67,12.71,0.0,0.04,-3.19,2.64,0.19,0.21,75.15,255.07,1.04,0.1,2.35,0.45,0.6
2021-02-08,Kazwama HC,nasa_power,5.93,2.89,3.24,9.03,25.63,52.06,89.3,2.31,0.62,74.07,2.94,14.56,0.01,0.04,-1.99,2.63,0.19,0.21,76.04,253.35,1.04,0.11,2.35,0.45,0.58
2021-02-09,Kazwama HC,nasa_power,6.46,2.46,5.16,9.29,27.01,55.23,89.34,2.04,0.5,54.98,3.41,9.89,0.05,0.04,-1.39,2.63,0.18,0.19,78.09,254.0,1.03,0.12,2.2,0.44,0.63
2021-02-10,Kazwama HC,nasa_power,5.66,2.78,3.12,9.22,27.31,56.67,89.31,2.79,0.37,85.11,3.11,10.33,0.03,0.04,-1.81,2.63,0.18,0.15,78.44,253.47,1.03,0.14,2.13,0.44,0.55
2021-02-11,Kazwama HC,nasa_power,4.47,3.07,0.93,9.23,25.57,60.32,89.39,2.56,0.39,97.44,3.18,7.32,0.93,0.04,-2.3,2.62,0.18,0.1,78.8,253.9,1.04,0.14,1.94,0.45,0.44
2021-02-12,Kazwama HC,nasa_power,5.33,2.65,2.42,9.22,26.37,57.22,89.32,2.43,0.5,79.94,3.58,11.02,0.4,0.04,-2.01,2.61,0.18,0.14,77.42,253.23,1.03,0.14,2.2,0.45,0.52
2021-02-13,Kazwama HC,nasa_power,4.64,3.0,1.29,9.2,26.13,58.96,89.38,1.67,0.66,95.8,3.3,9.46,0.49,0.03,-1.5,2.61,0.18,0.1,75.87,253.87,1.03,0.14,1.73,0.45,0.45
2021-02-14,Kazwama HC,nasa_power,5.3,2.81,2.08,9.1,24.72,68.37,89.43,2.63,0.54,81.46,3.21,6.6,0.99,0.03,1.62,2.6,0.18,0.06,82.2,254.53,1.04,0.13,1.32,0.46,0.52
2021-02-15,Kazwama HC,nasa_power,6.67,2.39,5.3,8.84,26.02,61.98,89.31,2.15,0.26,62.88,2.75,11.12,1.9,0.03,1.2,2.6,0.18,0.16,78.22,254.14,1.03,0.14,2.59,0.47,0.65
2021-02-16,Kazwama HC,nasa_power,5.2,3.17,2.21,8.89,25.71,63.82,89.28,1.9,0.32,93.12,2.71,10.22,1.9,0.03,1.6,2.59,0.18,0.17,79.22,254.06,1.03,0.14,2.46,0.47,0.5
2021-02-17,Kazwama HC,nasa_power,5.92,3.73,3.25,8.87,25.74,65.73,89.25,1.74,0.34,98.32,2.54,10.8,1.62,0.03,1.32,2.59,0.18,0.18,80.1,256.09,1.03,0.14,2.22,0.47,0.57
2021-02-18,Kazwama HC,nasa_power,5.66,3.59,1.78,8.82,26.25,62.87,89.31,2.38,0.55,98.75,2.29,11.12,1.42,0.03,-0.13,2.58,0.18,0.21,80.8,258.33,1.03,0.15,2.5,0.47,0.55
2021-02-19,Kazwama HC,nasa_power,4.61,3.05,0.42,9.12,26.15,60.6,89.39,1.26,0.54,98.74,2.96,7.87,3.68,0.04,0.75,2.58,0.18,0.19,79.65,259.68,1.03,0.15,2.67,0.48,0.45
2021-02-20,Kazwama HC,nasa_power,5.91,3.3,3.1,9.0,23.9,67.85,89.51,3.38,0.45,90.97,2.74,6.54,2.5,0.04,-2.59,2.57,0.18,0.16,81.47,258.52,1.04,0.15,1.95,0.49,0.57
2021-02-21,Kazwama HC,nasa_power,6.12,2.95,3.44,9.14,24.58,59.47,89.44,0.9,0.54,73.0,2.87,9.19,0.04,0.04,-0.18,2.57,0.18,0.17,78.87,255.54,1.04,0.13,1.54,0.47,0.59
2021-02-22,Kazwama HC,nasa_power,5.03,3.15,1.12,9.05,23.54,68.69,89.49,2.55,0.73,96.84,3.75,7.63,2.39,0.04,-1.88,2.56,0.18,0.11,80.49,256.33,1.04,0.14,1.51,0.47,0.48
2021-02-23,Kazwama HC,nasa_power,5.96,2.59,4.08,8.92,23.72,66.87,89.53,2.22,0.39,88.78,3.56,10.25,1.25,0.04,-1.37,2.56,0.18,0.28,80.03,259.12,1.04,0.14,2.24,0.49,0.57
2021-02-24,Kazwama HC,nasa_power,4.83,3.0,1.09,8.93,24.6,62.42,89.48,3.23,0.51,89.13,3.19,12.25,0.04,0.04,-2.96,2.55,0.18,0.34,80.46,262.0,1.04,0.14,2.44,0.46,0.46
2021-02-25,Kazwama HC,nasa_power,5.67,3.14,2.25,8.9,25.4,59.35,89.36,2.02,0.4,87.44,2.63,12.1,0.12,0.04,-0.26,2.55,0.18,0.31,79.78,261.26,1.04,0.14,2.34,0.46,0.55
2021-02-26,Kazwama HC,nasa_power,7.46,1.79,7.52,8.76,26.55,56.45,89.32,2.02,0.2,26.37,2.53,10.18,0.13,0.04,0.94,2.54,0.18,0.27,76.15,260.19,1.03,0.15,2.44,0.45,0.72
2021-02-27,Kazwama HC,nasa_power,7.34,2.06,6.76,8.71,26.38,56.11,89.35,1.68,0.13,28.08,2.56,11.38,0.02,0.04,0.39,2.54,0.19,0.25,77.96,260.28,1.03,0.15,2.35,0.44,0.7
2021-02-28,Kazwama HC,nasa_power,7.28,1.85,7.34,8.48,27.36,50.83,89.29,2.08,0.13,25.82,2.12,12.3,0.0,0.04,-0.47,2.53,0.19,0.21,73.99,257.95,1.03,0.15,2.35,0.44,0.7
2021-03-01,Kazwama HC,nasa_power,6.66,2.11,5.75,8.64,27.67,51.09,89.25,3.37,0.13,41.75,2.36,12.0,0.0,0.04,0.44,2.53,0.19,0.18,76.43,258.67,1.03,0.14,2.38,0.43,0.64
2021-03-02,Kazwama HC,nasa_power,7.18,1.94,6.86,8.68,28.07,50.7,89.25,2.16,0.13,52.97,2.5,12.83,0.06,0.04,0.62,2.52,0.19,0.15,76.51,257.06,1.03,0.14,2.26,0.42,0.69
2021-03-03,Kazwama HC,nasa_power,5.47,3.24,3.15,8.56,28.48,48.54,89.21,2.57,0.23,98.75,2.15,11.92,0.0,0.04,0.1,2.52,0.19,0.12,75.07,258.05,1.03,0.14,2.03,0.41,0.52
2021-03-04,Kazwama HC,nasa_power,4.08,2.69,1.15,8.76,28.24,50.41,89.21,2.54,0.31,98.6,2.33,10.05,0.22,0.04,-0.53,2.51,0.19,0.08,77.01,260.25,1.03,0.14,1.83,0.41,0.39
2021-03-05,Kazwama HC,nasa_power,6.51,2.79,4.57,9.0,27.58,54.36,89.31,2.21,0.21,81.27,2.59,8.92,0.55,0.04,-0.4,2.51,0.19,0.06,76.93,259.98,1.03,0.15,1.55,0.42,0.62
2021-03-06,Kazwama HC,nasa_power,5.65,2.99,3.66,9.02,26.92,59.08,89.32,2.79,0.25,94.99,2.49,9.6,0.89,0.04,1.6,2.51,0.19,0.08,73.62,260.0,1.03,0.14,1.97,0.42,0.54
2021-03-07,Kazwama HC,nasa_power,6.92,2.34,5.93,8.77,26.7,58.62,89.3,2.6,0.17,56.57,2.16,11.66,0.43,0.04,2.0,2.5,0.19,0.08,76.63,257.33,1.03,0.14,2.04,0.42,0.66
2021-03-08,Kazwama HC,nasa_power,5.7,3.5,3.92,8.66,26.96,58.13,89.26,1.82,0.34,87.44,1.97,12.73,0.35,0.04,0.02,2.5,0.19,0.08,75.8,258.18,1.03,0.14,1.87,0.41,0.54
2021-03-09,Kazwama HC,nasa_power,6.88,2.91,5.3,8.49,28.13,51.01,89.3,2.05,0.23,76.76,1.72,10.05,0.24,0.04,0.15,2.5,0.19,0.07,76.37,258.49,1.03,0.14,1.79,0.4,0.66
2021-03-10,Kazwama HC,nasa_power,7.52,2.35,6.66,8.39,27.71,48.91,89.27,3.43,0.17,34.53,1.64,12.6,0.03,0.04,1.28,2.49,0.19,0.07,73.05,257.03,1.03,0.14,1.81,0.39,0.72
2021-03-11,Kazwama HC,nasa_power,7.8,1.74,7.8,8.36,27.69,48.2,89.23,2.87,0.11,18.49,1.6,13.49,0.0,0.04,1.94,2.49,0.19,0.06,76.21,257.85,1.03,0.14,1.73,0.38,0.74
2021-03-12,Kazwama HC,nasa_power,7.25,2.62,7.9,8.34,27.7,47.81,89.22,2.47,0.12,69.08,1.56,13.86,0.0,0.04,1.58,2.49,0.19,0.05,74.03,260.17,1.03,0.14,1.62,0.37,0.69
2021-03-13,Kazwama HC,nasa_power,6.99,3.53,6.22,8.59,28.26,46.62,89.22,2.68,0.11,97.84,1.79,13.43,0.0,0.04,1.79,2.48,0.19,0.05,77.26,262.97,1.03,0.14,1.56,0.37,0.67
2021-03-14,Kazwama HC,nasa_power,6.58,3.01,5.79,8.82,28.27,50.32,89.18,2.46,0.17,95.59,2.26,12.91,0.01,0.04,1.8,2.48,0.19,0.04,77.33,263.91,1.03,0.14,1.41,0.36,0.63
2021-03-15,Kazwama HC,nasa_power,6.14,2.79,4.38,8.77,27.15,53.64,89.16,1.18,0.21,91.57,2.33,8.17,0.09,0.04,0.54,2.48,0.19,0.03,76.74,263.53,1.03,0.14,1.05,0.36,0.59
2021-03-16,Kazwama HC,nasa_power,5.66,2.58,4.38,8.87,26.51,57.63,89.15,1.33,0.21,92.91,2.76,8.12,0.55,0.04,0.1,2.48,0.2,0.02,75.08,268.42,1.03,0.14,1.01,0.38,0.54
2021-03-17,Kazwama HC,nasa_power,5.67,3.61,3.25,8.95,27.15,54.57,89.22,1.58,0.32,98.98,2.88,10.19,0.71,0.04,1.25,2.48,0.2,0.03,73.76,264.86,1.03,0.14,1.6,0.39,0.54
2021-03-18,Kazwama HC,nasa_power,6.14,2.46,4.59,9.0,25.25,64.4,89.32,1.57,0.2,83.65,3.4,7.89,1.5,0.04,1.17,2.48,0.2,0.02,77.27,263.91,1.04,0.15,1.3,0.42,0.59
2021-03-19,Kazwama HC,nasa_power,6.47,2.82,5.43,9.08,26.06,59.33,89.25,1.23,0.13,90.73,2.9,8.68,1.44,0.04,-0.59,2.47,0.2,0.03,74.87,262.89,1.03,0.15,1.65,0.43,0.62
2021-03-20,Kazwama HC,nasa_power,6.86,2.01,6.17,9.2,26.0,63.38,89.16,2.66,0.17,73.33,3.29,8.7,1.68,0.04,0.69,2.47,0.2,0.05,77.93,265.77,1.03,0.14,1.94,0.45,0.65
2021-03-21,Kazwama HC,nasa_power,6.14,3.07,4.5,9.03,25.69,63.04,89.16,2.06,0.15,93.94,3.43,9.34,0.65,0.04,1.58,2.47,0.21,0.05,75.33,269.38,1.03,0.14,1.74,0.43,0.59
2021-03-22,Kazwama HC,nasa_power,5.91,3.98,2.11,8.89,24.77,67.47,89.29,2.61,0.11,97.99,2.97,9.48,2.32,0.04,2.22,2.47,0.21,0.05,78.83,267.99,1.04,0.14,1.87,0.46,0.56
2021-03-23,Kazwama HC,nasa_power,6.45,3.08,4.19,8.75,26.71,58.64,89.32,2.41,0.12,95.47,2.39,12.87,0.32,0.04,1.33,2.47,0.21,0.09,77.87,267.56,1.03,0.14,2.12,0.43,0.62
2021-03-24,Kazwama HC,nasa_power,7.29,2.56,6.98,8.43,26.85,57.87,89.29,2.5,0.15,54.51,1.92,12.72,0.65,0.04,1.44,2.47,0.21,0.08,78.17,269.95,1.03,0.14,2.16,0.43,0.7
2021-03-25,Kazwama HC,nasa_power,7.36,1.98,7.05,8.79,26.85,57.49,89.21,2.34,0.13,28.7,2.27,13.32,0.09,0.04,1.64,2.47,0.21,0.07,75.89,270.96,1.03,0.12,1.84,0.41,0.7
2021-03-26,Kazwama HC,nasa_power,5.59,3.84,1.61,9.01,26.29,59.08,89.33,1.6,0.28,92.51,2.91,11.26,0.11,0.04,0.42,2.47,0.22,0.04,77.9,266.38,1.03,0.14,1.3,0.41,0.53
2021-03-27,Kazwama HC,nasa_power,4.51,3.35,0.43,8.85,25.91,57.64,89.47,1.85,0.32,99.15,3.31,10.58,0.38,0.04,0.76,2.48,0.22,0.04,77.19,266.2,1.04,0.14,1.49,0.4,0.43
2021-03-28,Kazwama HC,nasa_power,6.58,2.47,5.32,8.93,24.17,61.53,89.49,1.48,0.23,72.38,2.98,6.01,0.76,0.04,1.07,2.48,0.22,0.02,81.06,262.22,1.04,0.14,0.92,0.42,0.63
2021-03-29,Kazwama HC,nasa_power,5.15,3.45,1.11,9.25,25.7,59.22,89.39,2.27,0.18,95.33,3.43,9.13,1.49,0.04,1.41,2.48,0.22,0.05,79.76,264.38,1.04,0.14,1.84,0.42,0.49
2021-03-30,Kazwama HC,nasa_power,4.33,2.41,1.86,9.03,25.0,66.38,89.32,1.71,0.27,86.02,3.7,7.28,1.94,0.04,1.12,2.48,0.22,0.03,81.78,262.65,1.04,0.13,1.48,0.44,0.42
2021-03-31,Kazwama HC,nasa_power,4.27,2.09,2.21,9.01,24.71,68.16,89.37,2.31,0.29,91.39,3.65,8.89,3.0,0.04,0.71,2.48,0.22,0.06,78.47,268.21,1.04,0.14,2.03,0.45,0.41
2021-04-01,Kazwama HC,nasa_power,6.9,2.15,6.08,9.06,25.31,67.73,89.39,3.02,0.18,59.12,3.03,11.84,3.03,0.04,2.47,2.48,0.23,0.15,80.24,268.39,1.04,0.13,2.54,0.47,0.66
2021-04-02,Kazwama HC,nasa_power,4.18,2.72,1.1,9.05,24.73,70.46,89.47,1.48,0.25,97.44,3.06,8.52,5.76,0.04,1.33,2.49,0.23,0.15,78.96,261.01,1.04,0.13,2.33,0.49,0.4
2021-04-03,Kazwama HC,nasa_power,6.47,2.59,4.84,9.18,24.5,72.76,89.46,1.78,0.23,73.5,3.26,8.38,12.25,0.04,0.81,2.49,0.23,0.34,79.81,259.53,1.04,0.12,2.8,0.53,0.62
2021-04-04,Kazwama HC,nasa_power,5.9,2.89,3.54,9.28,23.09,80.23,89.47,1.74,0.26,96.3,3.78,4.86,12.03,0.04,1.38,2.49,0.23,0.18,83.41,263.7,1.04,0.13,1.72,0.58,0.57
2021-04-05,Kazwama HC,nasa_power,6.14,2.34,5.06,9.2,23.23,76.8,89.51,1.76,0.24,90.68,3.61,7.11,3.45,0.05,1.65,2.49,0.23,0.44,81.68,261.6,1.04,0.13,2.31,0.56,0.59
2021-04-06,Kazwama HC,nasa_power,6.42,2.41,5.3,9.13,23.61,74.7,89.46,2.37,0.16,87.84,3.24,8.84,2.65,0.05,2.08,2.5,0.23,0.86,79.94,260.97,1.04,0.14,3.39,0.53,0.62
2021-04-07,Kazwama HC,nasa_power,7.15,2.06,6.5,9.1,23.78,71.75,89.48,2.47,0.1,68.13,3.21,9.37,2.24,0.05,-0.45,2.5,0.24,0.87,80.49,266.3,1.04,0.14,3.65,0.52,0.69
2021-04-08,Kazwama HC,nasa_power,6.57,2.43,5.68,9.03,24.44,72.08,89.43,2.55,0.13,81.92,3.27,8.19,1.12,0.05,1.42,2.5,0.24,0.71,79.4,262.44,1.04,0.15,2.89,0.51,0.64
2021-04-09,Kazwama HC,nasa_power,5.18,2.65,3.06,9.1,23.47,77.48,89.35,2.46,0.16,94.37,3.18,7.24,1.93,0.05,2.31,2.51,0.24,0.36,81.32,267.8,1.04,0.14,1.94,0.51,0.5
2021-04-10,Kazwama HC,nasa_power,6.52,2.66,4.7,9.14,23.98,75.02,89.29,2.37,0.17,87.35,3.05,9.03,2.84,0.05,1.81,2.51,0.24,0.52,81.99,266.6,1.04,0.14,2.75,0.52,0.63
2021-04-11,Kazwama HC,nasa_power,4.61,2.63,2.27,9.03,23.53,78.43,89.37,2.51,0.23,98.05,3.29,6.28,4.37,0.05,2.38,2.51,0.24,0.29,82.14,268.65,1.04,0.14,2.02,0.53,0.45
2021-04-12,Kazwama HC,nasa_power,5.79,3.73,3.59,9.01,23.96,72.58,89.5,1.96,0.29,90.48,2.99,9.33,1.09,0.05,1.72,2.52,0.24,0.78,79.25,269.97,1.04,0.14,3.34,0.51,0.56
2021-04-13,Kazwama HC,nasa_power,4.64,3.23,0.63,9.01,21.72,84.99,89.56,1.66,0.24,95.95,3.0,4.33,10.62,0.05,0.98,2.52,0.24,0.22,82.35,267.51,1.05,0.14,1.71,0.58,0.45
2021-04-14,Kazwama HC,nasa_power,6.98,2.32,6.13,9.09,23.8,69.77,89.51,1.5,0.18,57.8,3.4,8.95,0.16,0.05,0.32,2.53,0.24,0.99,81.03,268.44,1.04,0.15,3.05,0.52,0.68
2021-04-15,Kazwama HC,nasa_power,6.2,3.02,4.83,9.06,24.88,67.13,89.41,1.98,0.16,93.03,3.14,9.93,0.25,0.05,1.28,2.53,0.25,1.11,79.06,265.99,1.04,0.14,3.64,0.5,0.61
2021-04-16,Kazwama HC,nasa_power,6.11,2.84,4.38,9.07,23.84,73.39,89.39,1.48,0.19,89.47,2.91,7.65,0.65,0.05,1.23,2.53,0.25,0.48,81.29,269.82,1.04,0.15,2.11,0.5,0.6
2021-04-17,Kazwama HC,nasa_power,7.17,2.15,6.7,8.96,24.11,74.71,89.36,2.28,0.13,67.2,3.02,8.29,1.39,0.05,1.81,2.54,0.25,0.51,81.82,268.43,1.04,0.16,2.57,0.5,0.7
2021-04-18,Kazwama HC,nasa_power,6.37,3.71,5.46,9.08,23.63,76.58,89.42,1.88,0.15,90.17,3.42,6.4,1.82,0.05,1.52,2.54,0.25,0.37,82.75,265.94,1.04,0.14,1.88,0.49,0.62
2021-04-19,Kazwama HC,nasa_power,6.31,2.58,4.6,8.99,24.52,71.99,89.41,1.88,0.11,77.94,3.6,8.76,14.89,0.05,0.96,2.55,0.25,1.23,80.25,268.81,1.04,0.16,4.61,0.59,0.62
2021-04-20,Kazwama HC,nasa_power,6.0,3.01,3.73,8.92,23.89,76.41,89.41,2.55,0.16,94.06,3.44,7.34,1.31,0.05,1.7,2.55,0.25,0.87,80.91,268.49,1.04,0.14,3.01,0.53,0.59
2021-04-21,Kazwama HC,nasa_power,5.11,3.56,1.08,9.02,22.66,81.61,89.48,2.13,0.19,99.04,3.54,6.57,9.39,0.05,1.7,2.56,0.26,0.6,82.5,269.01,1.05,0.13,2.94,0.58,0.5
2021-04-22,Kazwama HC,nasa_power,5.61,2.47,3.87,9.07,23.3,78.22,89.48,2.27,0.26,89.46,3.84,8.33,2.39,0.05,2.12,2.56,0.26,0.85,81.73,266.31,1.04,0.14,2.9,0.54,0.55
2021-04-23,Kazwama HC,nasa_power,6.73,2.5,5.47,9.08,23.29,77.74,89.39,1.67,0.18,72.14,3.98,7.26,5.01,0.05,1.51,2.57,0.26,0.71,81.94,266.33,1.04,0.16,2.99,0.55,0.66
2021-04-24,Kazwama HC,nasa_power,6.11,2.3,4.74,8.98,21.96,83.4,89.37,1.66,0.17,79.37,4.04,5.21,3.28,0.05,1.34,2.57,0.26,0.4,84.23,263.96,1.05,0.15,1.72,0.57,0.6
2021-04-25,Kazwama HC,nasa_power,3.98,2.82,0.5,8.99,23.29,74.74,89.41,1.54,0.23,98.99,3.75,9.92,1.55,0.05,1.04,2.57,0.26,1.3,79.42,265.75,1.04,0.13,4.02,0.53,0.39
2021-04-26,Kazwama HC,nasa_power,6.29,2.56,4.42,8.97,21.41,88.03,89.46,1.57,0.14,86.54,3.8,3.77,2.13,0.05,1.13,2.58,0.26,0.13,85.19,260.33,1.05,0.15,1.23,0.54,0.62
2021-04-27,Kazwama HC,nasa_power,5.53,2.87,2.99,9.04,23.7,74.56,89.36,1.21,0.12,79.46,4.13,8.98,7.58,0.05,0.11,2.58,0.27,1.13,81.37,263.01,1.04,0.16,4.3,0.57,0.55
2021-04-28,Kazwama HC,nasa_power,4.58,2.09,2.59,9.05,24.3,72.67,89.31,2.23,0.11,85.12,3.86,8.9,0.26,0.05,1.01,2.59,0.27,1.38,81.98,265.33,1.04,0.14,3.81,0.52,0.46
2021-04-29,Kazwama HC,nasa_power,6.4,2.59,4.62,9.05,24.53,73.5,89.34,1.84,0.14,87.37,3.56,9.18,1.26,0.05,1.2,2.59,0.27,1.08,80.58,265.62,1.04,0.15,3.51,0.51,0.64
