datetime,location,estimator_x,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_LW_DWN,T2M,RH2M,PS,WS2M,AOD_55_ADJ,CLOUD_AMT,PW,T2M_RANGE,PRECTOTCORR,Z0M,V2M,AIRMASS,DISPH,EVPTRNS,PBLTOP,TO3,RHOA,SRF_ALB_ADJ,EVLAND,GWETTOP,ALLSKY_KT,Observation period,ghi_extra_cams,ghi_clear_cams,bhi_clear_cams,dhi_clear_cams,dni_clear_cams,ghi_cams,bhi_cams,dhi_cams,dni_cams,Reliability,estimator_y,kt_cams,latitude,longitude,day_of_year,Month,altitude,dayofyear_sin,dayofyear_cos
2021-08-18,Busoga C,nasa_power,6.74,2.06,6.14,8.63,22.29,74.39,88.7,1.78,0.19,48.32,3.12,7.25,1.62,0.33,1.65,2.58,1.65,1.07,79.85,265.03,1.04,0.16,3.35,0.62,0.68,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9276611,7.0091602,5.143042,1.8661183000000001,7.0516406,5.6661299,3.1706674999999995,2.4954622,4.3918774,0.9844,cams,0.8083892703722194,0.499446,33.2634,230,8,1174.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Butambala,nasa_power,5.62,2.53,3.82,8.7,21.44,73.73,88.21,2.4,0.19,60.62,3.02,8.88,0.39,0.05,2.08,2.54,0.23,0.74,81.46,263.71,1.03,0.15,2.93,0.54,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9083027,6.961146500000001,5.125110800000001,1.8360355,6.999393100000001,5.7808804,3.1756721,2.6052082999999997,4.3644673,0.9896,cams,0.8304494669089351,0.18395,32.13239,230,8,1202.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Buvuma HQ,nasa_power,6.74,2.06,6.14,8.63,23.35,68.7,88.55,3.05,0.19,48.32,3.12,0.83,3.3,0.54,2.68,2.58,2.73,1.15,79.26,264.24,1.03,0.16,3.35,0.86,0.68,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.909050800000001,6.893920400000001,4.9560005,1.9379203,6.7809834,6.7926630999999995,4.840108900000001,1.9525542,6.4042114,0.9844,cams,0.9853120874444675,0.19692,33.27136,230,8,1174.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Entebbe AM,nasa_power,5.62,2.53,3.82,8.7,23.03,69.01,88.55,3.19,0.19,60.62,3.02,2.76,1.87,0.02,2.78,2.54,0.12,0.53,79.8,263.97,1.03,0.15,2.52,0.55,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9001221,6.8507729,4.986268600000001,1.8645044000000002,6.7897129000000005,6.514270499999999,4.3531582,2.1611121,5.5896909,0.9844,cams,0.9508811042327793,0.052465,32.44069,230,8,1146.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Entebbe WME,nasa_power,5.62,2.53,3.82,8.7,23.03,69.01,88.55,3.19,0.19,60.62,3.02,2.76,1.87,0.02,2.78,2.54,0.12,0.53,79.8,263.97,1.03,0.15,2.52,0.55,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.8998809,6.8273877,4.9861299,1.8412578000000002,6.790668899999999,6.2893687,4.0091272,2.2802412,5.0923506,0.9844,cams,0.9211969462346484,0.048611,32.4725,230,8,1146.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Ggaba PS,nasa_power,5.62,2.53,3.82,8.7,22.46,71.24,88.62,1.97,0.19,60.62,3.02,10.11,0.61,0.17,1.82,2.54,0.86,0.44,79.97,264.79,1.04,0.15,2.43,0.63,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9132842,6.880685099999999,4.9750513000000005,1.9056335,6.7541265,5.7525093,2.8978376,2.8546716,3.9348544999999997,0.9844,cams,0.8360372864614892,0.265062,32.6272,230,8,1146.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Gulu PTC,nasa_power,6.88,2.02,6.27,8.78,26.93,53.8,90.53,0.86,0.21,42.97,3.53,12.33,0.02,0.07,-0.2,2.46,0.35,0.44,73.64,270.76,1.05,0.16,2.31,0.37,0.69,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,10.0598535,7.3316245,5.6360747,1.6955496000000003,7.762259299999999,7.3316245,5.6360747,1.6955496000000003,7.762259299999999,0.9878,cams,1.0,2.789625,32.34651,230,8,1090.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Iganga G SS,nasa_power,6.74,2.06,6.14,8.63,22.5,73.1,88.73,1.14,0.19,48.32,3.12,6.56,3.95,0.05,0.93,2.58,0.26,1.2,75.77,265.17,1.04,0.16,3.89,0.62,0.68,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.932852500000001,6.9880303,5.0426245,1.9454055000000003,6.8908398,6.8485952,4.815275400000001,2.0333196,6.4781523,0.984,cams,0.9800465805078149,0.58487,33.4567,230,8,1118.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Jinja A,nasa_power,6.74,2.06,6.14,8.63,22.29,74.39,88.7,1.78,0.19,48.32,3.12,7.25,1.62,0.33,1.65,2.58,1.65,1.07,79.85,265.03,1.04,0.16,3.35,0.62,0.68,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.924680700000001,6.9263213,4.9670405,1.9592811,6.783478500000001,6.3261606000000015,3.8695421999999997,2.4566187,5.447085,0.9844,cams,0.9133507277521188,0.45047,33.19557,230,8,1174.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Kabale S,nasa_power,6.07,2.11,4.65,8.84,25.35,63.06,88.62,0.9,0.25,67.33,3.89,12.73,0.08,0.5,0.54,2.49,2.56,0.21,73.95,266.23,1.03,0.12,1.67,0.55,0.61,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9730039,7.3080015000000005,5.8462842,1.4617172,7.965604,6.6834429,4.516749,2.1666934,6.4608447,0.9837,cams,0.9145377022705865,1.2542,29.9919,230,8,1090.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Kabulasokea,nasa_power,5.71,2.24,4.37,8.69,21.44,73.73,88.21,2.4,0.19,64.21,2.94,8.88,0.39,0.05,2.08,2.51,0.23,0.74,81.46,263.71,1.03,0.14,2.93,0.54,0.58,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.906582,7.003418,5.236497999999999,1.7669198999999998,7.1854473,5.5551133,3.3220505,2.2330627,4.0635171,0.9896,cams,0.7932003059077726,0.15583,31.81268,230,8,1202.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Kalangala HQ,nasa_power,5.62,2.53,3.82,8.7,22.46,71.24,88.62,1.97,0.19,60.62,3.02,10.11,0.61,0.17,1.82,2.54,0.86,0.44,79.97,264.79,1.04,0.15,2.43,0.63,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.916805700000001,6.937345199999999,5.0510532,1.8862920999999997,6.8668462,5.062354999999999,2.3127578,2.7495972,3.0820571,0.9896,cams,0.7297251115599668,0.32208,32.29123,230,8,1230.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Kalongo SS,nasa_power,6.01,2.47,4.89,8.85,23.75,63.66,89.25,1.47,0.19,72.86,3.37,12.61,0.35,0.07,1.35,2.49,0.36,0.22,79.53,265.54,1.04,0.14,1.99,0.44,0.6,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.970103499999999,7.0634912000000005,5.2075425,1.8559486,7.0942451,6.4634102,3.7734177,2.6899924,5.1283315,0.9837,cams,0.915044701974004,1.20684,32.73557,230,8,1062.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Kasese S,nasa_power,6.0,2.14,4.92,8.75,22.4,67.84,86.75,1.57,0.25,65.2,3.08,9.99,0.31,0.05,0.67,2.51,0.25,1.22,74.42,263.15,1.02,0.13,3.82,0.59,0.6,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9087227,7.156084,5.5375474,1.6185365999999999,7.596168,6.9975449,5.101592800000001,1.8959519,7.091875,0.9844,cams,0.9778455507229933,0.18919,30.10059,230,8,978.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Kazwama HC,nasa_power,6.01,2.47,4.89,8.85,23.96,63.67,89.55,1.56,0.19,72.86,3.37,10.19,0.27,0.05,1.38,2.49,0.24,0.02,79.6,266.78,1.04,0.14,1.18,0.41,0.6,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9774736,7.1189565,5.355358900000001,1.7635978,7.3203159,6.735208000000001,4.4499917,2.2852163,5.8002896,0.9837,cams,0.9460948384780832,1.332253,32.65002,230,8,1062.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Kibaale CAI,nasa_power,5.71,2.24,4.37,8.69,24.1,60.23,88.37,1.96,0.19,64.21,2.94,14.2,0.02,0.06,1.78,2.51,0.31,0.08,75.84,264.78,1.03,0.14,2.1,0.55,0.58,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.944733399999999,7.1849951,5.583843300000001,1.6011522,7.6705630000000005,6.6683359,4.7038589,1.9644772000000001,6.2489673,0.9889,cams,0.9280919203410452,0.77946,31.34539,230,8,1314.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Kibanda H,nasa_power,5.71,2.24,4.37,8.69,24.1,60.23,88.37,1.96,0.19,64.21,2.94,14.2,0.02,0.06,1.78,2.51,0.31,0.08,75.84,264.78,1.03,0.14,2.1,0.55,0.58,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.949547899999999,7.2252012,5.659662099999999,1.5655389,7.772606899999999,6.642180699999999,4.6628027,1.9793778,6.233268100000001,0.9889,cams,0.9193073682155729,0.85967,31.36607,230,8,1286.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Kisasi PS,nasa_power,5.62,2.53,3.82,8.7,22.46,71.24,88.62,1.97,0.19,60.62,3.02,10.11,0.61,0.17,1.82,2.54,0.86,0.44,79.97,264.79,1.04,0.15,2.43,0.63,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.920123,6.931526400000001,5.0268989,1.9046274,6.8260190000000005,4.4698242,1.7483236999999998,2.7215005000000003,2.7152996,0.9844,cams,0.6448542416285105,0.376389,32.59785,230,8,1174.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Kitgum Met,nasa_power,6.87,2.02,6.07,8.84,24.76,61.27,89.39,0.98,0.21,32.69,3.49,11.32,0.02,0.07,-0.31,2.42,0.33,2.01,73.49,272.25,1.04,0.16,4.61,0.47,0.68,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,10.0865732,7.3511323000000015,5.6162397,1.7348927000000003,7.6384336,7.3511323000000015,5.6162397,1.7348927000000003,7.6384336,0.9875,cams,1.0,3.28747,32.88681,230,8,950.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Koboko HQ,nasa_power,6.61,2.28,5.12,8.82,25.55,64.14,91.11,1.1,0.22,43.09,3.35,10.88,0.0,0.07,-0.53,2.39,0.35,0.67,75.35,270.86,1.05,0.16,2.96,0.48,0.65,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,10.0928496,7.442452100000001,5.922479,1.5199729,8.1082207,7.3069199,5.7975615,1.5093585,7.709641600000001,0.9872,cams,0.9817893083920552,3.40472,30.9596,230,8,1146.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Koome HQ,nasa_power,5.62,2.53,3.82,8.7,23.03,69.01,88.55,3.19,0.19,60.62,3.02,2.76,1.87,0.02,2.78,2.54,0.12,0.53,79.8,263.97,1.03,0.15,2.52,0.55,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.901858399999998,6.822348099999999,4.9775698,1.8447786000000002,6.7809604,5.6894253,3.7246616,1.9647634000000003,4.9138018,0.9844,cams,0.8339394614003939,0.08057,32.73332,230,8,1146.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Kyambogo,nasa_power,5.62,2.53,3.82,8.7,22.46,71.24,88.62,1.97,0.19,60.62,3.02,10.11,0.61,0.17,1.82,2.54,0.86,0.44,79.97,264.79,1.04,0.15,2.43,0.63,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9188145,6.934844699999999,5.0302831999999995,1.9045619999999999,6.8324023,4.6693086,1.8554231999999997,2.8138855,2.8561125,0.9844,cams,0.6733111990236783,0.355103,32.62917,230,8,1174.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Kyembogo A,nasa_power,6.0,2.14,4.92,8.75,21.68,69.91,86.78,1.92,0.25,65.2,3.08,12.18,0.1,0.06,1.66,2.51,0.3,1.05,78.39,263.67,1.02,0.13,3.35,0.54,0.6,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9395967,7.2994912,5.785419399999999,1.5140719999999999,7.982606899999999,6.1481737999999995,3.3827473,2.7654265000000002,5.2135615,0.9837,cams,0.8422742944056154,0.69355,30.33222,230,8,1538.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Kyenjojo H,nasa_power,6.0,2.14,4.92,8.75,21.68,69.91,86.78,1.92,0.25,65.2,3.08,12.18,0.1,0.06,1.66,2.51,0.3,1.05,78.39,263.67,1.02,0.13,3.35,0.54,0.6,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9349287,7.265397,5.739469199999999,1.5259277,7.9631577,6.7711821,4.6490386,2.1221436,6.727805200000001,0.984,cams,0.9319768899070484,0.61717,30.63842,230,8,1342.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Lira M,nasa_power,6.88,2.02,6.27,8.78,26.76,52.41,89.41,0.84,0.21,42.97,3.53,13.5,0.06,0.07,0.19,2.46,0.33,0.61,74.95,269.85,1.03,0.16,2.38,0.34,0.69,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,10.032579100000001,7.2776533,5.5410957,1.7365575,7.6353364,7.1132539,5.0677598,2.0454944,7.0361820999999996,0.983,cams,0.9774103830969799,2.29519,32.92137,230,8,1118.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Lwebitakuli,nasa_power,5.71,2.24,4.37,8.69,22.14,66.68,87.29,2.27,0.19,64.21,2.94,12.97,0.06,0.06,2.03,2.51,0.29,0.26,78.74,263.96,1.03,0.14,2.0,0.48,0.58,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.912800800000001,7.0798687,5.3985811,1.6812876,7.432416000000001,5.5022583,3.4260698,2.0761885,4.1073315,0.9896,cams,0.7771695398814389,0.25623,31.3525,230,8,1202.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Makerere S,nasa_power,5.62,2.53,3.82,8.7,22.46,71.24,88.62,1.97,0.19,60.62,3.02,10.11,0.61,0.17,1.82,2.54,0.86,0.44,79.97,264.79,1.04,0.15,2.43,0.63,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.917499,6.941910600000001,5.0504023,1.8915087000000004,6.8646875,4.4815556999999995,1.7901528000000002,2.6914026,2.7984666000000002,0.9844,cams,0.645579575743888,0.333542,32.56863,230,8,1202.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Masindi HQ,nasa_power,5.85,2.0,5.06,9.33,23.69,62.44,89.38,1.32,0.19,44.88,3.56,11.35,0.04,0.06,0.8,2.47,0.32,0.03,79.52,266.45,1.04,0.12,1.28,0.44,0.59,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9980781,7.284109400000001,5.797672400000001,1.4864371,7.899732399999999,4.8669604,2.4376719,2.4292883,3.5011018000000003,0.9885,cams,0.6681613540840009,1.68575,31.71826,230,8,1146.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Masindi Water,nasa_power,5.85,2.0,5.06,9.33,23.69,62.44,89.38,1.32,0.19,44.88,3.56,11.35,0.04,0.06,0.8,2.47,0.32,0.03,79.52,266.45,1.04,0.12,1.28,0.44,0.59,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.998043,7.2813315,5.7930908,1.4882404,7.8906152,4.864979,2.4354706999999998,2.4295081,3.4971670000000006,0.9885,cams,0.6681441436913015,1.685136,31.70617,230,8,1146.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Mateete SC,nasa_power,5.71,2.24,4.37,8.69,20.98,73.24,87.5,2.17,0.19,64.21,2.94,11.82,0.29,0.05,1.8,2.51,0.26,0.89,79.23,263.45,1.03,0.14,3.23,0.56,0.58,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.912042999999999,7.0882173,5.3994854,1.6887316,7.4369185,4.9079824,2.5796589,2.3283234999999998,3.2021134999999994,0.9892,cams,0.6924142125270341,0.2434,31.48119,230,8,1230.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Mbarara S,nasa_power,6.0,2.14,4.92,8.75,21.68,69.91,86.78,1.92,0.25,65.2,3.08,12.18,0.1,0.06,1.66,2.51,0.3,1.05,78.39,263.67,1.02,0.13,3.35,0.54,0.6,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.934211900000001,7.2247495,5.6711743,1.5535751999999998,7.857667000000001,6.807486300000001,4.7032749,2.1042112000000004,6.671146499999999,0.984,cams,0.9422453055292783,0.60528,30.67316,230,8,1314.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Mengo SS,nasa_power,5.62,2.53,3.82,8.7,22.46,71.24,88.62,1.97,0.19,60.62,3.02,10.11,0.61,0.17,1.82,2.54,0.86,0.44,79.97,264.79,1.04,0.15,2.43,0.63,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9166484,6.9401699,5.047667499999999,1.8925026,6.8612734,4.6688228,1.9038125,2.76501,2.9318782000000003,0.9844,cams,0.6727245683135221,0.319691,32.56168,230,8,1202.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Mityana SS,nasa_power,5.62,2.53,3.82,8.7,22.18,68.75,87.9,2.23,0.19,60.62,3.02,12.23,0.09,0.06,2.06,2.54,0.29,0.2,79.88,264.37,1.03,0.15,1.88,0.55,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9202148,7.0191099,5.2223145,1.7967952,7.1346567,5.3231294,2.9404904999999997,2.3826389,3.8154567999999998,0.9896,cams,0.7583766995869377,0.377506,32.03904,230,8,1230.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Mubende H,nasa_power,5.71,2.24,4.37,8.69,22.14,66.68,87.29,2.27,0.19,64.21,2.94,12.97,0.06,0.06,2.03,2.51,0.29,0.26,78.74,263.96,1.03,0.14,2.0,0.48,0.58,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9316113,7.171520500000001,5.5497725,1.6217484,7.6403999,6.149241699999998,4.296209,1.853033,5.1999463,0.9892,cams,0.8574529906175403,0.56302,31.39055,230,8,1286.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Nakabale,nasa_power,6.74,2.06,6.14,8.63,23.46,68.05,89.34,1.25,0.19,48.32,3.12,11.59,0.91,0.06,1.08,2.58,0.3,0.26,78.89,265.76,1.04,0.16,2.43,0.48,0.68,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9429375,6.9782344,5.0206069,1.9576273999999998,6.830141599999999,6.8455425,4.8497305,1.995812,6.405456099999999,0.9844,cams,0.9809848892436173,0.7517,33.26807,230,8,1090.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Nakaseke,nasa_power,5.62,2.53,3.82,8.7,23.75,63.66,89.25,1.47,0.19,60.62,3.02,12.61,0.35,0.07,1.35,2.54,0.36,0.22,79.53,265.54,1.04,0.15,1.99,0.44,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.947612300000001,7.0417515,5.2975059,1.7442453999999998,7.1572070000000005,6.289128399999999,3.6501885,2.6389399,4.8537974,0.9892,cams,0.8931199006383567,0.82875,32.24802,230,8,1090.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Nakivubo,nasa_power,5.62,2.53,3.82,8.7,22.46,71.24,88.62,1.97,0.19,60.62,3.02,10.11,0.61,0.17,1.82,2.54,0.86,0.44,79.97,264.79,1.04,0.15,2.43,0.63,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9159336,6.893810099999999,4.9628701,1.9309398000000002,6.7300615,4.6363057,1.8696018999999997,2.7667036,2.8738582,0.9844,cams,0.6725316817183579,0.308052,32.57536,230,8,1202.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Ndejje ss,nasa_power,5.62,2.53,3.82,8.7,22.46,71.24,88.62,1.97,0.19,60.62,3.02,10.11,0.61,0.17,1.82,2.54,0.86,0.44,79.97,264.79,1.04,0.15,2.43,0.63,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9344561,6.998700199999999,5.1634014,1.8352987000000003,7.002287099999999,5.2472422,2.0323118,3.2149304,3.0063198000000004,0.9892,cams,0.7497452455528815,0.6106,32.47527,230,8,1174.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Ngoma SS,nasa_power,6.01,2.47,4.89,8.85,24.1,60.46,88.84,1.88,0.19,72.86,3.37,13.43,0.05,0.06,1.68,2.49,0.31,0.06,78.13,265.16,1.04,0.14,1.88,0.47,0.6,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9689277,7.1460527,5.5290771,1.6169755000000001,7.4909854,6.7309058,4.357463399999999,2.3734424,5.9755532,0.9889,cams,0.9419054242351166,1.18624,32.02033,230,8,1062.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Ntusi H,nasa_power,5.71,2.24,4.37,8.69,20.98,73.24,87.5,2.17,0.19,64.21,2.94,11.82,0.29,0.05,1.8,2.51,0.26,0.89,79.23,263.45,1.03,0.14,3.23,0.56,0.58,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.8999082,7.1095059,5.4653101,1.6441957999999999,7.5431392,5.3284819,2.6965737,2.6319079999999997,3.3548364,0.9844,cams,0.7494869509848778,0.048151,31.21594,230,8,1258.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Perfect IP,nasa_power,5.71,2.24,4.37,8.69,22.14,66.68,87.29,2.27,0.19,64.21,2.94,12.97,0.06,0.06,2.03,2.51,0.29,0.26,78.74,263.96,1.03,0.14,2.0,0.48,0.58,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9420332,7.156375,5.5414873,1.6148873000000004,7.6216924,6.542507799999999,4.5589844,1.9835232,6.0078535,0.9892,cams,0.9142209288920716,0.735174,31.25067,230,8,1258.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Rakai HQ,nasa_power,5.71,2.24,4.37,8.69,22.14,66.68,87.29,2.27,0.19,64.21,2.94,12.97,0.06,0.06,2.03,2.51,0.29,0.26,78.74,263.96,1.03,0.14,2.0,0.48,0.58,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.940361300000001,7.2311309,5.6599326,1.5711982000000002,7.7938252000000015,6.5075625,4.6034824,1.9040796,5.8663032,0.9892,cams,0.8999370347451461,0.70757,31.40214,230,8,1342.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Sembabule,nasa_power,5.71,2.24,4.37,8.69,20.98,73.24,87.5,2.17,0.19,64.21,2.94,11.82,0.29,0.05,1.8,2.51,0.26,0.89,79.23,263.45,1.03,0.14,3.23,0.56,0.58,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.902481400000001,7.047564900000001,5.334177700000001,1.7133870000000002,7.3424326,4.8304032999999995,2.3432793000000003,2.4871239999999997,3.2492434,0.9892,cams,0.6854003288426614,0.08901,31.45802,230,8,1202.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Semuto,nasa_power,5.62,2.53,3.82,8.7,22.46,71.24,88.62,1.97,0.19,60.62,3.02,10.11,0.61,0.17,1.82,2.54,0.86,0.44,79.97,264.79,1.04,0.15,2.43,0.63,0.57,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9350918,6.9845033999999995,5.1541084,1.8303951000000003,6.9778599,5.9475845,2.9562686,2.9913159,3.9631293999999997,0.9892,cams,0.8515400679739092,0.6212,32.36956,230,8,1202.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Soroti Meta,nasa_power,6.77,1.84,6.61,8.83,24.87,62.74,89.35,1.66,0.19,38.84,3.41,11.84,1.24,0.06,1.45,2.54,0.28,0.37,75.96,267.42,1.04,0.16,2.41,0.37,0.68,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,10.000230499999999,7.241339399999999,5.4967441,1.7445951,7.5571421,7.1049565,5.2279639,1.8769926999999997,7.0912998,0.9833,cams,0.9811660671505055,1.72469,33.622,230,8,1090.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Tororo HQa,nasa_power,6.77,2.04,6.33,8.15,21.05,77.45,87.0,1.26,0.19,54.2,2.8,9.2,4.93,0.13,-0.04,2.66,0.66,1.07,77.17,264.82,1.02,0.15,3.87,0.6,0.68,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9396543,7.1504995,5.3751265,1.775373,7.37277,7.1046347999999995,5.282729000000001,1.8219055,7.2405532,0.984,cams,0.9935858047399346,0.6978,34.17151,230,8,1230.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Wadelai M,nasa_power,6.44,1.96,5.54,9.13,25.0,61.35,90.84,1.31,0.21,52.94,3.63,8.68,0.02,0.08,0.67,2.43,0.41,0.09,80.83,268.39,1.05,0.16,0.97,0.43,0.64,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,10.0564336,7.2389736,5.601332,1.6376416,7.6157378,6.9601581999999995,5.3145977,1.6455604,6.853853999999999,0.9878,cams,0.9614841253185397,2.72595,31.39115,230,8,642.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Wanyange GS,nasa_power,6.74,2.06,6.14,8.63,22.29,74.39,88.7,1.78,0.19,48.32,3.12,7.25,1.62,0.33,1.65,2.58,1.65,1.07,79.85,265.03,1.04,0.16,3.35,0.62,0.68,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,9.9266924,7.010165000000001,5.1158218,1.8943433,7.0114126,5.784229,3.109021,2.675208,4.5356924,0.9844,cams,0.8251202361142711,0.483497,33.24372,230,8,1174.0,-0.7295575540864876,-0.6839194216246105
2021-08-18,Yumbe HQ,nasa_power,6.77,2.07,5.76,9.07,25.55,64.14,91.11,1.1,0.21,42.36,3.71,10.88,0.0,0.07,-0.53,2.4,0.35,0.67,75.35,270.86,1.05,0.15,2.96,0.48,0.67,2021-08-18T00:00:00.0/2021-08-19T00:00:00.0,10.0953594,7.2932378,5.6309238,1.6623137,7.6504805,7.0424243,5.2673359,1.7750880999999998,6.9879365,0.9875,cams,0.9656101299754686,3.4535,31.25125,230,8,894.0,-0.7295575540864876,-0.6839194216246105
2021-08-19,Aii-vu,nasa_power,5.64,2.15,4.22,9.07,27.53,54.41,91.52,1.24,0.21,57.34,3.7,13.0,0.3,0.07,-0.42,2.4,0.34,0.25,77.47,267.38,1.05,0.15,2.22,0.4,0.56,2021-08-19T00:00:00.0/2021-08-20T00:00:00.0,10.0917207,7.2699434,5.568594699999999,1.7013487999999999,7.445051299999999,5.7560272999999995,3.5011052,2.2549221,4.828157699999999,0.9878,cams,0.7917568244066384,3.159782,31.01098,231,8,950.0,-0.7412220108485957,-0.6712599575675315
2021-08-19,Arua Ad,nasa_power,5.32,2.3,3.33,8.94,23.2,73.26,88.35,1.12,0.28,63.0,3.63,11.56,1.25,0.07,-0.03,2.4,0.35,1.52,78.07,266.37,1.03,0.15,4.05,0.57,0.53,2021-08-19T00:00:00.0/2021-08-20T00:00:00.0,10.0858213,7.3315322,5.713440899999999,1.6180917,7.6719102,6.4076143,4.2195977000000005,2.1880171,5.5349951,0.9882,cams,0.8739802438568025,3.04679,30.9135,231,8,1202.0,-0.7412220108485957,-0.6712599575675315
