DIM_SITE_ID,MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE
11106529797326926225,2024-09-23,2672.573,Kenya,-1.494448,37.057094
17518607734815718466,2024-09-23,4064.089,Somalia,3.107191,43.637153
3412729147397131350,2024-09-23,6145.666,Kenya,-0.224000,35.880000
14747876071952883742,2024-09-23,3686.295,Kenya,-1.451111,36.975687
8080139538662874230,2024-09-23,2949.247,Kenya,-1.451315,36.973008
14677532269409350870,2024-09-23,5934.647,Kenya,-0.400000,35.920000
10173608244938908903,2024-09-23,5955.696,Ghana,5.645759,-0.105223
4457035132449260732,2024-09-23,5083.44,Egypt,29.887561,32.460447
3714152719648338910,2024-09-23,2705.133,Kenya,-1.491302,37.052862
16388039360858303205,2024-09-23,6563.957,Kenya,-0.220000,35.860000
11347099494983858833,2024-09-23,6796.972,Kenya,-0.220000,35.860000
11347099494983858833,2024-09-23,6796.972,Kenya,-0.220000,35.860000
15180059806776514843,2024-09-23,2743.609,Kenya,-1.494448,37.057094
7888428170914662789,2024-09-23,4997.978,Madagascar,-23.990000,45.120000
14747876071952883742,2024-09-26,5883.747,Kenya,-1.451111,36.975687
15180059806776514843,2024-09-26,5431.974,Kenya,-1.494448,37.057094
16388039360858303205,2024-09-26,7316.86,Kenya,-0.220000,35.860000
12518679614139820510,2024-09-26,4288.475,Nigeria,9.076439,7.425385
4457035132449260732,2024-09-26,5025.155,Egypt,29.887561,32.460447
8080139538662874230,2024-09-26,4454.896,Kenya,-1.451315,36.973008
11347099494983858833,2024-09-26,7502.089,Kenya,-0.220000,35.860000
11347099494983858833,2024-09-26,7502.089,Kenya,-0.220000,35.860000
11106529797326926225,2024-09-26,4911.588,Kenya,-1.494448,37.057094
16866539966093067829,2024-09-26,5510.939,Kenya,-1.451111,36.975687
6961463658566967421,2024-09-26,7217.996,Kenya,-0.469974,35.181874
7888428170914662789,2024-09-26,6242.726,Madagascar,-23.990000,45.120000
17518607734815718466,2024-09-26,6210.95,Somalia,3.107191,43.637153
3412729147397131350,2024-09-26,6440.979,Kenya,-0.224000,35.880000
6961463658566967421,2024-09-23,498.148,Kenya,-0.469974,35.181874
13026966175404302122,2024-09-23,3549.552,Nigeria,6.448858,7.392609
6002857824960866008,2024-09-23,5103.339,Ghana,-0.235111,5.632167
13793139158250075579,2024-09-23,1436.668,Madagascar,-25.053564,46.947956
1720018612255308305,2024-09-23,2278.038,Kenya,-1.491302,37.052862
16866539966093067829,2024-09-23,3430.47,Kenya,-1.451111,36.975687
4724210986729736007,2024-09-23,2783.232,Kenya,-0.982000,37.053900
10173608244938908903,2024-09-27,5202.998,Ghana,5.645759,-0.105223
6002857824960866008,2024-09-27,5146.966,Ghana,-0.235111,5.632167
11106529797326926225,2024-09-27,4177.68,Kenya,-1.494448,37.057094
1720018612255308305,2024-09-27,3718.539,Kenya,-1.491302,37.052862
4457035132449260732,2024-09-27,4893.531,Egypt,29.887561,32.460447
14677532269409350870,2024-09-27,4197.377,Kenya,-0.400000,35.920000
4724210986729736007,2024-09-27,5833.819,Kenya,-0.982000,37.053900
16866539966093067829,2024-09-27,5661.128,Kenya,-1.451111,36.975687
3412729147397131350,2024-09-27,4740.656,Kenya,-0.224000,35.880000
16388039360858303205,2024-09-27,5500.094,Kenya,-0.220000,35.860000
13793139158250075579,2024-09-27,6349.751,Madagascar,-25.053564,46.947956
3714152719648338910,2024-09-27,4531.174,Kenya,-1.491302,37.052862
8080139538662874230,2024-09-27,4687.74,Kenya,-1.451315,36.973008
12518679614139820510,2024-09-27,3919.717,Nigeria,9.076439,7.425385
17518607734815718466,2024-09-27,6709.457,Somalia,3.107191,43.637153
11347099494983858833,2024-09-27,5924.104,Kenya,-0.220000,35.860000
11347099494983858833,2024-09-27,5924.104,Kenya,-0.220000,35.860000
15180059806776514843,2024-09-27,4622.273,Kenya,-1.494448,37.057094
6961463658566967421,2024-09-27,6720.742,Kenya,-0.469974,35.181874
13026966175404302122,2024-09-27,5241.49,Nigeria,6.448858,7.392609
7888428170914662789,2024-09-27,6587.869,Madagascar,-23.990000,45.120000
14747876071952883742,2024-09-27,5939.432,Kenya,-1.451111,36.975687
7888428170914662789,2024-10-08,7263.77,Madagascar,-23.990000,45.120000
14747876071952883742,2024-10-08,5824.122,Kenya,-1.451111,36.975687
13026966175404302122,2024-10-08,2859.183,Nigeria,6.448858,7.392609
3412729147397131350,2024-10-08,5010.088,Kenya,-0.224000,35.880000
4457035132449260732,2024-10-08,4664.688,Egypt,29.887561,32.460447
6961463658566967421,2024-10-08,4580.513,Kenya,-0.469974,35.181874
15180059806776514843,2024-10-08,4514.534,Kenya,-1.494448,37.057094
1720018612255308305,2024-10-08,3669.418,Kenya,-1.491302,37.052862
6002857824960866008,2024-10-08,3187.814,Ghana,-0.235111,5.632167
8080139538662874230,2024-10-08,4592.977,Kenya,-1.451315,36.973008
14747876071952883742,2024-10-11,5593.286,Kenya,-1.451111,36.975687
15180059806776514843,2024-10-11,5183.396,Kenya,-1.494448,37.057094
4457035132449260732,2024-10-11,4594.78,Egypt,29.887561,32.460447
14677532269409350870,2024-10-11,6608.957,Kenya,-0.400000,35.920000
12518679614139820510,2024-10-11,4607.82,Nigeria,9.076439,7.425385
13793139158250075579,2024-10-11,7175.763,Madagascar,-25.053564,46.947956
17518607734815718466,2024-10-11,6221.696,Somalia,3.107191,43.637153
3714152719648338910,2024-10-11,5592.106,Kenya,-1.491302,37.052862
11347099494983858833,2024-10-11,6830.253,Kenya,-0.220000,35.860000
11347099494983858833,2024-10-11,6830.253,Kenya,-0.220000,35.860000
8080139538662874230,2024-10-11,4542.273,Kenya,-1.451315,36.973008
14677532269409350870,2024-10-13,7472.901,Kenya,-0.400000,35.920000
12518679614139820510,2024-10-13,5613.556,Nigeria,9.076439,7.425385
10173608244938908903,2024-10-13,1533.482,Ghana,5.645759,-0.105223
14747876071952883742,2024-10-13,6316.671,Kenya,-1.451111,36.975687
11347099494983858833,2024-10-13,7811.959,Kenya,-0.220000,35.860000
11347099494983858833,2024-10-13,7811.959,Kenya,-0.220000,35.860000
3412729147397131350,2024-10-13,7546.82,Kenya,-0.224000,35.880000
15180059806776514843,2024-10-13,5498.038,Kenya,-1.494448,37.057094
11106529797326926225,2024-10-13,5894.005,Kenya,-1.494448,37.057094
13793139158250075579,2024-10-13,5812.465,Madagascar,-25.053564,46.947956
6961463658566967421,2024-10-13,5510.41,Kenya,-0.469974,35.181874
4457035132449260732,2024-10-13,4359.753,Egypt,29.887561,32.460447
7888428170914662789,2024-10-13,7548.803,Madagascar,-23.990000,45.120000
6002857824960866008,2024-10-13,1665.716,Ghana,-0.235111,5.632167
1720018612255308305,2024-10-13,4824.423,Kenya,-1.491302,37.052862
4724210986729736007,2024-10-13,6680.334,Kenya,-0.982000,37.053900
8080139538662874230,2024-10-13,5103.488,Kenya,-1.451315,36.973008
16866539966093067829,2024-10-13,5707.966,Kenya,-1.451111,36.975687
13026966175404302122,2024-10-13,2621.799,Nigeria,6.448858,7.392609
3714152719648338910,2024-10-13,5879.795,Kenya,-1.491302,37.052862
17518607734815718466,2024-10-13,4671.059,Somalia,3.107191,43.637153
11106529797326926225,2024-10-15,4081.86,Kenya,-1.494448,37.057094
4457035132449260732,2024-10-15,3846.652,Egypt,29.887561,32.460447
1720018612255308305,2024-10-15,3396.132,Kenya,-1.491302,37.052862
16866539966093067829,2024-10-15,4457.44,Kenya,-1.451111,36.975687
15180059806776514843,2024-10-15,4296.921,Kenya,-1.494448,37.057094
12518679614139820510,2024-10-15,5207.744,Nigeria,9.076439,7.425385
6002857824960866008,2024-10-15,5854.152,Ghana,-0.235111,5.632167
14747876071952883742,2024-10-15,4855.603,Kenya,-1.451111,36.975687
3714152719648338910,2024-10-15,4358.882,Kenya,-1.491302,37.052862
11347099494983858833,2024-10-15,5347.099,Kenya,-0.220000,35.860000
11347099494983858833,2024-10-15,5347.099,Kenya,-0.220000,35.860000
13793139158250075579,2024-10-15,6787.374,Madagascar,-25.053564,46.947956
6961463658566967421,2024-10-15,5873.099,Kenya,-0.469974,35.181874
3412729147397131350,2024-10-15,5059.587,Kenya,-0.224000,35.880000
14677532269409350870,2024-10-15,4200.638,Kenya,-0.400000,35.920000
13026966175404302122,2024-10-15,3852.269,Nigeria,6.448858,7.392609
10173608244938908903,2024-10-15,6391.582,Ghana,5.645759,-0.105223
8080139538662874230,2024-10-15,4162.985,Kenya,-1.451315,36.973008
4724210986729736007,2024-10-15,4664.771,Kenya,-0.982000,37.053900
17518607734815718466,2024-10-15,5068.123,Somalia,3.107191,43.637153
7888428170914662789,2024-10-15,7110.885,Madagascar,-23.990000,45.120000
15180059806776514843,2024-10-07,2240.886,Kenya,-1.494448,37.057094
13026966175404302122,2024-10-07,2584.939,Nigeria,6.448858,7.392609
13793139158250075579,2024-10-07,7182.481,Madagascar,-25.053564,46.947956
16866539966093067829,2024-10-07,3229.134,Kenya,-1.451111,36.975687
10173608244938908903,2024-10-07,5882.708,Ghana,5.645759,-0.105223
12518679614139820510,2024-10-07,4058.911,Nigeria,9.076439,7.425385
17518607734815718466,2024-10-07,4295.609,Somalia,3.107191,43.637153
14747876071952883742,2024-10-07,3413.684,Kenya,-1.451111,36.975687
6002857824960866008,2024-10-07,5349.551,Ghana,-0.235111,5.632167
11347099494983858833,2024-10-07,6463.738,Kenya,-0.220000,35.860000
11347099494983858833,2024-10-07,6463.738,Kenya,-0.220000,35.860000
3714152719648338910,2024-10-07,2431.198,Kenya,-1.491302,37.052862
8080139538662874230,2024-10-07,2794.954,Kenya,-1.451315,36.973008
11106529797326926225,2024-10-07,2292.558,Kenya,-1.494448,37.057094
4724210986729736007,2024-10-07,3671.523,Kenya,-0.982000,37.053900
4457035132449260732,2024-10-07,4794.984,Egypt,29.887561,32.460447
3412729147397131350,2024-10-07,5751.936,Kenya,-0.224000,35.880000
6961463658566967421,2024-10-07,6626.645,Kenya,-0.469974,35.181874
7888428170914662789,2024-10-07,7047.476,Madagascar,-23.990000,45.120000
14677532269409350870,2024-10-07,5758.801,Kenya,-0.400000,35.920000
1720018612255308305,2024-10-07,1951.133,Kenya,-1.491302,37.052862
4724210986729736007,2024-10-10,5621.432,Kenya,-0.982000,37.053900
3412729147397131350,2024-10-10,6964.135,Kenya,-0.224000,35.880000
8080139538662874230,2024-10-10,3992.024,Kenya,-1.451315,36.973008
11106529797326926225,2024-10-10,4401.278,Kenya,-1.494448,37.057094
1720018612255308305,2024-10-10,3688.353,Kenya,-1.491302,37.052862
6961463658566967421,2024-10-10,5230.04,Kenya,-0.469974,35.181874
14677532269409350870,2024-10-10,6539.916,Kenya,-0.400000,35.920000
3714152719648338910,2024-10-10,4607.191,Kenya,-1.491302,37.052862
12518679614139820510,2024-10-10,5181.708,Nigeria,9.076439,7.425385
7888428170914662789,2024-10-22,7667.999,Madagascar,-23.990000,45.120000
4457035132449260732,2024-10-22,4050.359,Egypt,29.887561,32.460447
11347099494983858833,2024-10-22,6981.23,Kenya,-0.220000,35.860000
11347099494983858833,2024-10-22,6981.23,Kenya,-0.220000,35.860000
14747876071952883742,2024-10-22,5921.038,Kenya,-1.451111,36.975687
4724210986729736007,2024-10-22,5597.919,Kenya,-0.982000,37.053900
6961463658566967421,2024-10-22,4937.604,Kenya,-0.469974,35.181874
10173608244938908903,2024-10-22,6145.837,Ghana,5.645759,-0.105223
6002857824960866008,2024-10-22,5476.647,Ghana,-0.235111,5.632167
12518679614139820510,2024-10-22,5182.807,Nigeria,9.076439,7.425385
11106529797326926225,2024-10-22,5721.591,Kenya,-1.494448,37.057094
13793139158250075579,2024-10-22,3494.908,Madagascar,-25.053564,46.947956
1720018612255308305,2024-10-22,4684.523,Kenya,-1.491302,37.052862
14677532269409350870,2024-10-22,6910.445,Kenya,-0.400000,35.920000
3714152719648338910,2024-10-22,5656.118,Kenya,-1.491302,37.052862
16388039360858303205,2024-10-26,6701.886,Kenya,-0.220000,35.860000
12518679614139820510,2024-10-26,6647.368,Nigeria,9.076439,7.425385
1720018612255308305,2024-10-26,3776.752,Kenya,-1.491302,37.052862
10173608244938908903,2024-10-26,4371.809,Ghana,5.645759,-0.105223
11347099494983858833,2024-10-26,7026.715,Kenya,-0.220000,35.860000
11347099494983858833,2024-10-26,7026.715,Kenya,-0.220000,35.860000
11106529797326926225,2024-10-26,4707.38,Kenya,-1.494448,37.057094
15180059806776514843,2024-10-26,-8.962,Kenya,-1.494448,37.057094
13026966175404302122,2024-10-26,5464.392,Nigeria,6.448858,7.392609
4724210986729736007,2024-10-26,6152.77,Kenya,-0.982000,37.053900
7888428170914662789,2024-10-26,6507.996,Madagascar,-23.990000,45.120000
4457035132449260732,2024-10-26,3788.996,Egypt,29.887561,32.460447
13793139158250075579,2024-10-26,7556.273,Madagascar,-25.053564,46.947956
16866539966093067829,2024-10-26,5889.452,Kenya,-1.451111,36.975687
8705757164558664589,2024-10-26,701.577,Kenya,-0.227185,35.884984
14747876071952883742,2024-10-26,6029.359,Kenya,-1.451111,36.975687
14677532269409350870,2024-10-26,6694.053,Kenya,-0.400000,35.920000
6961463658566967421,2024-10-26,6576.927,Kenya,-0.469974,35.181874
3412729147397131350,2024-10-26,6670.965,Kenya,-0.224000,35.880000
3714152719648338910,2024-10-26,4549.839,Kenya,-1.491302,37.052862
17518607734815718466,2024-10-26,6231.149,Somalia,3.107191,43.637153
8080139538662874230,2024-10-26,4979.177,Kenya,-1.451315,36.973008
14747876071952883742,2024-11-03,5180.586,Kenya,-1.451111,36.975687
15180059806776514843,2024-11-03,4486.731,Kenya,-1.494448,37.057094
13793139158250075579,2024-11-03,7551.437,Madagascar,-25.053564,46.947956
7888428170914662789,2024-11-03,7347.53,Madagascar,-23.990000,45.120000
3412729147397131350,2024-11-03,7235.596,Kenya,-0.224000,35.880000
16388039360858303205,2024-11-03,6641.338,Kenya,-0.220000,35.860000
10173608244938908903,2024-11-03,5847.701,Ghana,5.645759,-0.105223
11347099494983858833,2024-11-03,7308.624,Kenya,-0.220000,35.860000
11347099494983858833,2024-11-03,7308.624,Kenya,-0.220000,35.860000
4724210986729736007,2024-11-03,5439.674,Kenya,-0.982000,37.053900
17518607734815718466,2024-11-03,6281.804,Somalia,3.107191,43.637153
11106529797326926225,2024-11-04,5158.58,Kenya,-1.494448,37.057094
4724210986729736007,2024-11-04,6464.309,Kenya,-0.982000,37.053900
13793139158250075579,2024-11-04,7723.749,Madagascar,-25.053564,46.947956
11347099494983858833,2024-11-04,6096.415,Kenya,-0.220000,35.860000
11347099494983858833,2024-11-04,6096.415,Kenya,-0.220000,35.860000
7888428170914662789,2024-11-04,7336.846,Madagascar,-23.990000,45.120000
8705757164558664589,2024-11-04,7226.822,Kenya,-0.227185,35.884984
17518607734815718466,2024-11-04,5116.197,Somalia,3.107191,43.637153
10173608244938908903,2024-11-04,5398.824,Ghana,5.645759,-0.105223
16388039360858303205,2024-11-04,5643.932,Kenya,-0.220000,35.860000
14677532269409350870,2024-11-04,4442.653,Kenya,-0.400000,35.920000
6002857824960866008,2024-11-09,4922.468,Ghana,-0.235111,5.632167
10173608244938908903,2024-11-09,5177.939,Ghana,5.645759,-0.105223
4724210986729736007,2024-11-09,4886.303,Kenya,-0.982000,37.053900
14677532269409350870,2024-11-09,5377.895,Kenya,-0.400000,35.920000
16388039360858303205,2024-11-09,5560.002,Kenya,-0.220000,35.860000
7888428170914662789,2024-11-09,7555.702,Madagascar,-23.990000,45.120000
13793139158250075579,2024-11-09,7464.615,Madagascar,-25.053564,46.947956
4457035132449260732,2024-11-09,3036.26,Egypt,29.887561,32.460447
15180059806776514843,2024-11-09,3779.255,Kenya,-1.494448,37.057094
11106529797326926225,2024-11-09,4355.239,Kenya,-1.494448,37.057094
3714152719648338910,2024-11-09,3846.816,Kenya,-1.491302,37.052862
6961463658566967421,2024-11-09,5731.68,Kenya,-0.469974,35.181874
8705757164558664589,2024-11-09,7173.312,Kenya,-0.227185,35.884984
12518679614139820510,2024-11-09,6399.529,Nigeria,9.076439,7.425385
3412729147397131350,2024-11-09,5323.399,Kenya,-0.224000,35.880000
17518607734815718466,2024-11-09,5428.421,Somalia,3.107191,43.637153
16866539966093067829,2024-11-09,3787.612,Kenya,-1.451111,36.975687
14747876071952883742,2024-11-09,6401.602,Kenya,-1.451111,36.975687
13026966175404302122,2024-11-09,4299.687,Nigeria,6.448858,7.392609
11347099494983858833,2024-11-08,674.569,Kenya,-0.220000,35.860000
11347099494983858833,2024-11-08,674.569,Kenya,-0.220000,35.860000
16866539966093067829,2024-11-08,5515.218,Kenya,-1.451111,36.975687
4724210986729736007,2024-11-08,5622.792,Kenya,-0.982000,37.053900
16388039360858303205,2024-11-08,4452.952,Kenya,-0.220000,35.860000
15180059806776514843,2024-11-08,4487.765,Kenya,-1.494448,37.057094
13793139158250075579,2024-11-08,7586.155,Madagascar,-25.053564,46.947956
17518607734815718466,2024-11-08,4659.004,Somalia,3.107191,43.637153
6961463658566967421,2024-11-08,4729.772,Kenya,-0.469974,35.181874
11106529797326926225,2024-11-08,5036.135,Kenya,-1.494448,37.057094
10173608244938908903,2024-11-08,4407.135,Ghana,5.645759,-0.105223
3412729147397131350,2024-11-08,4103.603,Kenya,-0.224000,35.880000
8705757164558664589,2024-11-08,5796.794,Kenya,-0.227185,35.884984
14747876071952883742,2024-11-08,5758.302,Kenya,-1.451111,36.975687
6002857824960866008,2024-11-08,4070.292,Ghana,-0.235111,5.632167
7888428170914662789,2024-11-08,7985.506,Madagascar,-23.990000,45.120000
4457035132449260732,2024-11-08,3193.649,Egypt,29.887561,32.460447
14677532269409350870,2024-11-08,5540.867,Kenya,-0.400000,35.920000
13026966175404302122,2024-11-08,4519.101,Nigeria,6.448858,7.392609
3714152719648338910,2024-11-08,4575.818,Kenya,-1.491302,37.052862
12518679614139820510,2024-11-08,6505.264,Nigeria,9.076439,7.425385
11347099494983858833,2024-11-28,6366.905,Kenya,-0.220000,35.860000
11347099494983858833,2024-11-28,6366.905,Kenya,-0.220000,35.860000
17518607734815718466,2024-11-28,4319.83,Somalia,3.107191,43.637153
10173608244938908903,2024-11-28,4904.57,Ghana,5.645759,-0.105223
16866539966093067829,2024-11-28,6677.101,Kenya,-1.451111,36.975687
13026966175404302122,2024-11-28,7148.681,Nigeria,6.448858,7.392609
9519798488733620294,2024-11-28,6665.883,Nigeria,7.380000,3.970000
4457035132449260732,2024-11-28,2891.387,Egypt,29.887561,32.460447
6002857824960866008,2024-11-28,4905.077,Ghana,-0.235111,5.632167
15180059806776514843,2024-11-28,4283.431,Kenya,-1.494448,37.057094
3714152719648338910,2024-11-28,5539.471,Kenya,-1.491302,37.052862
14747876071952883742,2024-11-28,6677.101,Kenya,-1.451111,36.975687
3412729147397131350,2024-11-28,6133.937,Kenya,-0.224000,35.880000
6961463658566967421,2024-11-28,3443.788,Kenya,-0.469974,35.181874
7888428170914662789,2024-11-28,6948.28,Madagascar,-23.990000,45.120000
11106529797326926225,2024-11-28,5617.447,Kenya,-1.494448,37.057094
13793139158250075579,2024-11-28,7215.171,Madagascar,-25.053564,46.947956
8705757164558664589,2024-11-28,7414.357,Kenya,-0.227185,35.884984
8080139538662874230,2024-11-28,5541.942,Kenya,-1.451315,36.973008
4724210986729736007,2024-11-28,6896.005,Kenya,-0.982000,37.053900
14677532269409350870,2024-11-28,4770.652,Kenya,-0.400000,35.920000
1720018612255308305,2024-11-28,4579.593,Kenya,-1.491302,37.052862
10173608244938908903,2024-09-19,5836.826,Ghana,5.645759,-0.105223
17518607734815718466,2024-09-19,6533.387,Somalia,3.107191,43.637153
14677532269409350870,2024-09-19,4763.7,Kenya,-0.400000,35.920000
11106529797326926225,2024-09-19,4243.524,Kenya,-1.494448,37.057094
1720018612255308305,2024-09-19,3860.33,Kenya,-1.491302,37.052862
4457035132449260732,2024-09-19,5276.487,Egypt,29.887561,32.460447
8080139538662874230,2024-09-19,4764.821,Kenya,-1.451315,36.973008
8705757164558664589,2024-09-19,7052.209,Kenya,-0.227185,35.884984
14747876071952883742,2024-09-19,6606.752,Kenya,-1.451111,36.975687
6002857824960866008,2024-09-19,4960.686,Ghana,-0.235111,5.632167
15180059806776514843,2024-09-19,4649.952,Kenya,-1.494448,37.057094
13793139158250075579,2024-09-19,5878.746,Madagascar,-25.053564,46.947956
6961463658566967421,2024-09-19,14.381,Kenya,-0.469974,35.181874
16866539966093067829,2024-09-19,5734.538,Kenya,-1.451111,36.975687
13026966175404302122,2024-09-19,3982.226,Nigeria,6.448858,7.392609
3412729147397131350,2024-09-19,5084.072,Kenya,-0.224000,35.880000
11347099494983858833,2024-09-19,6197.273,Kenya,-0.220000,35.860000
11347099494983858833,2024-09-19,6197.273,Kenya,-0.220000,35.860000
7888428170914662789,2024-09-19,5939.776,Madagascar,-23.990000,45.120000
3714152719648338910,2024-09-19,4882.382,Kenya,-1.491302,37.052862
16388039360858303205,2024-09-19,5982.617,Kenya,-0.220000,35.860000
4724210986729736007,2024-09-19,5862.258,Kenya,-0.982000,37.053900
6002857824960866008,2024-09-20,5151.711,Ghana,-0.235111,5.632167
4457035132449260732,2024-09-20,5066.599,Egypt,29.887561,32.460447
11106529797326926225,2024-09-20,3837.96,Kenya,-1.494448,37.057094
16866539966093067829,2024-09-20,5489.572,Kenya,-1.451111,36.975687
10173608244938908903,2024-09-20,5733.012,Ghana,5.645759,-0.105223
15180059806776514843,2024-09-20,4049.197,Kenya,-1.494448,37.057094
13026966175404302122,2024-09-20,3134.046,Nigeria,6.448858,7.392609
8080139538662874230,2024-09-20,4617.9,Kenya,-1.451315,36.973008
14677532269409350870,2024-09-20,5283.157,Kenya,-0.400000,35.920000
3714152719648338910,2024-09-20,4262.867,Kenya,-1.491302,37.052862
17518607734815718466,2024-09-20,5042.028,Somalia,3.107191,43.637153
3412729147397131350,2024-09-20,4660.595,Kenya,-0.224000,35.880000
16388039360858303205,2024-09-20,5689.467,Kenya,-0.220000,35.860000
1720018612255308305,2024-09-20,3483.64,Kenya,-1.491302,37.052862
13793139158250075579,2024-09-20,5837.7,Madagascar,-25.053564,46.947956
11347099494983858833,2024-09-20,5693.537,Kenya,-0.220000,35.860000
11347099494983858833,2024-09-20,5693.537,Kenya,-0.220000,35.860000
4724210986729736007,2024-09-20,6285.762,Kenya,-0.982000,37.053900
6961463658566967421,2024-09-20,4964.473,Kenya,-0.469974,35.181874
14747876071952883742,2024-09-20,6183.845,Kenya,-1.451111,36.975687
7888428170914662789,2024-09-20,6001.291,Madagascar,-23.990000,45.120000
10173608244938908903,2024-09-16,4782.944,Ghana,5.645759,-0.105223
6961463658566967421,2024-09-16,6300.871,Kenya,-0.469974,35.181874
7888428170914662789,2024-09-16,5911.4,Madagascar,-23.990000,45.120000
3714152719648338910,2024-09-16,5468.443,Kenya,-1.491302,37.052862
3412729147397131350,2024-09-16,6046.899,Kenya,-0.224000,35.880000
14677532269409350870,2024-09-16,6325.314,Kenya,-0.400000,35.920000
17518607734815718466,2024-09-16,6060.741,Somalia,3.107191,43.637153
8705757164558664589,2024-09-16,-4.918,Kenya,-0.227185,35.884984
6002857824960866008,2024-09-16,4656.401,Ghana,-0.235111,5.632167
11106529797326926225,2024-09-16,5040.152,Kenya,-1.494448,37.057094
8080139538662874230,2024-09-16,4539.929,Kenya,-1.451315,36.973008
11347099494983858833,2024-09-16,7470.189,Kenya,-0.220000,35.860000
11347099494983858833,2024-09-16,7470.189,Kenya,-0.220000,35.860000
13026966175404302122,2024-09-25,4191.169,Nigeria,6.448858,7.392609
3412729147397131350,2024-09-25,5575.489,Kenya,-0.224000,35.880000
6961463658566967421,2024-09-25,5626.616,Kenya,-0.469974,35.181874
3714152719648338910,2024-09-25,4280.773,Kenya,-1.491302,37.052862
16866539966093067829,2024-09-25,4095.289,Kenya,-1.451111,36.975687
8080139538662874230,2024-09-25,3467.305,Kenya,-1.451315,36.973008
15180059806776514843,2024-09-25,4143.157,Kenya,-1.494448,37.057094
16388039360858303205,2024-09-25,6673.916,Kenya,-0.220000,35.860000
11106529797326926225,2024-09-25,4121.251,Kenya,-1.494448,37.057094
10173608244938908903,2024-09-25,2106.643,Ghana,5.645759,-0.105223
3714152719648338910,2024-10-05,3258.268,Kenya,-1.491302,37.052862
8080139538662874230,2024-10-05,2994.166,Kenya,-1.451315,36.973008
7888428170914662789,2024-10-05,7371.052,Madagascar,-23.990000,45.120000
13026966175404302122,2024-10-05,2544.032,Nigeria,6.448858,7.392609
17518607734815718466,2024-10-05,4991.98,Somalia,3.107191,43.637153
4457035132449260732,2024-10-05,4607.663,Egypt,29.887561,32.460447
12518679614139820510,2024-10-05,4216.897,Nigeria,9.076439,7.425385
6961463658566967421,2024-10-05,6139.748,Kenya,-0.469974,35.181874
11106529797326926225,2024-10-05,3138.515,Kenya,-1.494448,37.057094
10173608244938908903,2024-10-05,3997.735,Ghana,5.645759,-0.105223
14677532269409350870,2024-10-05,5672.688,Kenya,-0.400000,35.920000
6002857824960866008,2024-10-05,3725.691,Ghana,-0.235111,5.632167
1720018612255308305,2024-10-05,2608.64,Kenya,-1.491302,37.052862
4724210986729736007,2024-10-05,3900.601,Kenya,-0.982000,37.053900
16866539966093067829,2024-10-05,3471.365,Kenya,-1.451111,36.975687
15180059806776514843,2024-10-05,3037.216,Kenya,-1.494448,37.057094
14747876071952883742,2024-10-05,3970.649,Kenya,-1.451111,36.975687
13793139158250075579,2024-10-05,7002.858,Madagascar,-25.053564,46.947956
11347099494983858833,2024-10-05,7237.924,Kenya,-0.220000,35.860000
11347099494983858833,2024-10-05,7237.924,Kenya,-0.220000,35.860000
12518679614139820510,2024-09-29,4824.427,Nigeria,9.076439,7.425385
3412729147397131350,2024-09-29,4858.497,Kenya,-0.224000,35.880000
6002857824960866008,2024-09-29,4884.746,Ghana,-0.235111,5.632167
4724210986729736007,2024-09-29,6063.421,Kenya,-0.982000,37.053900
14677532269409350870,2024-09-29,2736.563,Kenya,-0.400000,35.920000
17518607734815718466,2024-09-29,4466.38,Somalia,3.107191,43.637153
11347099494983858833,2024-09-29,5200.718,Kenya,-0.220000,35.860000
11347099494983858833,2024-09-29,5200.718,Kenya,-0.220000,35.860000
15180059806776514843,2024-09-29,3998.532,Kenya,-1.494448,37.057094
3714152719648338910,2024-09-29,4370.03,Kenya,-1.491302,37.052862
6961463658566967421,2024-09-29,4182.403,Kenya,-0.469974,35.181874
13793139158250075579,2024-09-29,5930.018,Madagascar,-25.053564,46.947956
10173608244938908903,2024-09-29,5588.817,Ghana,5.645759,-0.105223
4457035132449260732,2024-09-29,5126.845,Egypt,29.887561,32.460447
14677532269409350870,2024-10-08,5913.973,Kenya,-0.400000,35.920000
16866539966093067829,2024-10-08,5484.377,Kenya,-1.451111,36.975687
3714152719648338910,2024-10-08,4366.93,Kenya,-1.491302,37.052862
11347099494983858833,2024-10-08,5811.837,Kenya,-0.220000,35.860000
11347099494983858833,2024-10-08,5811.837,Kenya,-0.220000,35.860000
17518607734815718466,2024-10-08,5798.916,Somalia,3.107191,43.637153
4724210986729736007,2024-10-08,5017.102,Kenya,-0.982000,37.053900
10173608244938908903,2024-10-08,3755.745,Ghana,5.645759,-0.105223
13793139158250075579,2024-10-08,6595.406,Madagascar,-25.053564,46.947956
12518679614139820510,2024-10-08,6106.647,Nigeria,9.076439,7.425385
11106529797326926225,2024-10-08,4428.11,Kenya,-1.494448,37.057094
15180059806776514843,2024-10-14,5412.972,Kenya,-1.494448,37.057094
4457035132449260732,2024-10-14,3819.172,Egypt,29.887561,32.460447
14677532269409350870,2024-10-14,6052.277,Kenya,-0.400000,35.920000
16866539966093067829,2024-10-14,5654.489,Kenya,-1.451111,36.975687
11106529797326926225,2024-10-14,5223.067,Kenya,-1.494448,37.057094
