air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,cape,snowfall_rate,wind_gust,period_end,period
38,0.3,99,190,521,496,498,0,18.8,190,521,496,498,32.6,0,33.2,1026.2,0,0,0,0,227,216,1.8,1.3,54,34,0,7.3,2024-08-26T14:00:00+00:00,PT60M
37,0.3,91,141,361,284,272,0,19,141,361,284,272,32.7,0,34.3,1025.9,0,0,0,0,247,243,1.8,1.2,67,40,0,6.8,2024-08-26T15:00:00+00:00,PT60M
37,0.3,84,66,115,90,82,0,19,66,115,90,82,32.6,0,34.8,1025.9,0,0,0,0,268,270,2,1.2,80,33,0,5.4,2024-08-26T16:00:00+00:00,PT60M
36,0.3,76,3,0,3,3,7.8,19.5,2,0,2,2,32.9,0,38.7,1026.2,0,0,0,0,306,317,2,1.2,93,29,0,3.8,2024-08-26T17:00:00+00:00,PT60M
34,0.3,68,0,0,0,0,0,21.3,0,0,0,0,33.8,0,48.2,1026.6,0,0,0,0,351,358,3.3,2,105,76,0,4.2,2024-08-26T18:00:00+00:00,PT60M
33,0.3,58,0,0,0,0,2.5,23.2,0,0,0,0,35.1,0,57.8,1027.2,0,0,0,0,11,11,4.8,3,117,159,0,5.3,2024-08-26T19:00:00+00:00,PT60M
31,0.3,46,0,0,0,0,0,24.1,0,0,0,0,36.1,0,65.7,1027.7,0,0,0,0,17,13,5,3.2,127,282,0,5.5,2024-08-26T20:00:00+00:00,PT60M
30,0.3,29,0,0,0,0,0.8,24.8,0,0,0,0,36.8,0,74.4,1028,0,0,0,0,14,7,4.4,3,135,482,0,5.1,2024-08-26T21:00:00+00:00,PT60M
29,0.3,8,0,0,0,0,38.7,24.6,0,0,0,0,37.7,0,77.4,1028.2,0,0,0,0,2,355,4.2,2.9,139,684,0,4.9,2024-08-26T22:00:00+00:00,PT60M
29,0.3,-14,0,0,0,0,65.8,24.2,0,0,0,0,38.9,0,77.4,1028.3,0,0,0,0,350,343,4.2,2.8,139,862,0,5.1,2024-08-26T23:00:00+00:00,PT60M
28,0.3,-34,0,0,0,0,49.8,24.3,0,0,0,0,40,0,79.4,1028.3,0,0,0,0,344,339,4.1,2.7,133,1029,0,5.4,2024-08-27T00:00:00+00:00,PT60M
28,0.3,-49,0,0,0,0,37.8,24.6,0,0,0,0,40.6,0,82.1,1028.3,0,0,0,0,343,337,4.1,2.7,125,1157,0,5.6,2024-08-27T01:00:00+00:00,PT60M
28,0.3,-61,0,0,0,0,8.2,24.7,0,0,0,0,40.8,0,84,1028.4,0,0,0,0,342,334,4.1,2.7,114,1213,0,5.9,2024-08-27T02:00:00+00:00,PT60M
28,0.3,-70,0,0,0,0,0,24.8,0,0,0,0,40.3,0,82.6,1028.7,0,0,0,0,338,331,3.9,2.6,102,1199,0,5.7,2024-08-27T03:00:00+00:00,PT60M
28,0.3,-78,11,14,13,11,6.2,24.8,11,14,13,11,39.3,0,80.9,1029.2,0,0,0,0,338,331,3.5,2.5,90,1184,0,5.3,2024-08-27T04:00:00+00:00,PT60M
29,0.3,-86,81,253,145,130,0,24.7,81,253,145,130,38.2,0,79.7,1029.6,0,0,0,0,339,335,2.8,2.2,77,1164,0,5,2024-08-27T05:00:00+00:00,PT60M
29,0.3,-93,132,503,358,348,0,24.3,132,503,358,348,37.2,0,76,1029.8,0,0,0,0,339,337,2.2,2,64,1102,0,5.2,2024-08-27T06:00:00+00:00,PT60M
30,0.3,-102,158,649,568,579,0,23.6,158,649,568,579,36.4,0,69.9,1029.8,0,0,0,0,336,337,2.1,1.9,51,914,0,5.1,2024-08-27T07:00:00+00:00,PT60M
31,0.3,-114,172,729,742,774,0,22.5,172,729,742,774,36.1,0,59.4,1029.9,0,0,0,0,333,336,2.5,2.2,38,609,0,5.3,2024-08-27T08:00:00+00:00,PT60M
33,0.3,-132,184,765,861,908,0,21.3,184,765,861,908,36.3,0,50.3,1030.1,0,0,0,0,334,337,2.8,2.6,28,354,0,5.9,2024-08-27T09:00:00+00:00,PT60M
34,0.3,-165,204,757,912,965,0,20.7,204,757,912,965,36.9,0,45,1030.1,0,0,0,0,334,338,2.7,2.4,21,185,0,6.4,2024-08-27T10:00:00+00:00,PT60M
36,0.3,154,204,751,901,952,0,20.1,204,751,901,952,38.3,0,40.6,1029.9,0,0,0,0,334,338,2.7,2.4,22,78,0,6.9,2024-08-27T11:00:00+00:00,PT60M
36,0.3,126,195,730,824,866,0,19,195,730,824,866,40,0,36.3,1029.4,0,0,0,0,335,340,3.2,2.9,30,22,0,7.2,2024-08-27T12:00:00+00:00,PT60M
37,0.3,110,190,663,684,709,0.4,17.6,194,654,681,705,40.9,0,32.3,1029,0,0,0,0,340,343,3.8,3.3,42,1,0,7.5,2024-08-27T13:00:00+00:00,PT60M
37,0.3,99,163,582,503,507,0,16.4,163,582,503,507,40.8,0,29.2,1028.7,0,0,0,0,346,349,4.3,3.7,54,0,0,7.7,2024-08-27T14:00:00+00:00,PT60M
37,0.3,91,120,451,296,283,0,15.6,120,451,296,283,39.8,0,27.8,1028.5,0,0,0,0,351,354,4.7,4,67,0,0,7.8,2024-08-27T15:00:00+00:00,PT60M
37,0.3,84,59,198,98,85,2.8,16,59,189,98,85,38.7,0,29.1,1028.5,0,0,0,0,357,359,5.2,4.1,80,0,0,7.5,2024-08-27T16:00:00+00:00,PT60M
35,0.3,76,2,1,3,2,23.9,17.7,2,0,2,2,38.8,0,35.5,1028.8,0,0,0,0,4,5,6.2,4.4,93,0,0,7.5,2024-08-27T17:00:00+00:00,PT60M
33,0.3,68,0,0,0,0,16.7,19.8,0,0,0,0,40.1,0,45.4,1029.5,0,0,0,0,12,10,7.3,4.9,105,6,0,8.2,2024-08-27T18:00:00+00:00,PT60M
32,0.3,58,0,0,0,0,17.2,21.3,0,0,0,0,41,0,53.3,1030.4,0,0,0,0,15,12,6.8,4.7,117,42,0,7.9,2024-08-27T19:00:00+00:00,PT60M
31,0.3,46,0,0,0,0,0,22,0,0,0,0,41.3,0,59.9,1031,0,0,0,0,13,8,5.3,3.8,127,86,0,6.5,2024-08-27T20:00:00+00:00,PT60M
30,0.3,29,0,0,0,0,6.6,22.3,0,0,0,0,41.6,0,64.5,1031.1,0,0,0,0,5,360,4.3,3.3,135,94,0,5.7,2024-08-27T21:00:00+00:00,PT60M
29,0.3,8,0,0,0,0,25.5,22.1,0,0,0,0,42.5,0,67.2,1031.2,0,0,0,0,355,348,4.2,3.2,140,127,0,5.6,2024-08-27T22:00:00+00:00,PT60M
28,0.3,-14,0,0,0,0,24.2,22,0,0,0,0,43.2,0,69.7,1031.2,0,0,0,0,350,343,4.4,3.2,139,150,0,5.8,2024-08-27T23:00:00+00:00,PT60M
28,0.3,-34,0,0,0,0,12.7,22,0,0,0,0,43.2,0,71.2,1031.1,0,0,0,0,350,345,4.4,3.1,133,120,0,5.8,2024-08-28T00:00:00+00:00,PT60M
28,0.3,-50,0,0,0,0,30.1,22.2,0,0,0,0,43.4,0,72.9,1031,0,0,0,0,352,347,4.1,2.9,125,96,0,5.6,2024-08-28T01:00:00+00:00,PT60M
27,0.3,-62,0,0,0,0,21.3,22.3,0,0,0,0,43.8,0,75.7,1031.1,0,0,0,0,354,347,3.8,2.7,114,78,0,5.2,2024-08-28T02:00:00+00:00,PT60M
27,0.3,-71,0,0,0,0,8.3,22.5,0,0,0,0,44.1,0,76.6,1031.4,0,0,0,0,354,346,3.6,2.5,102,71,0,5.2,2024-08-28T03:00:00+00:00,PT60M
27,0.3,-79,11,33,14,11,33.2,22.6,11,3,12,11,44.5,0,76.2,1031.9,0,0,0,0,353,345,3.5,2.5,90,75,0,5.2,2024-08-28T04:00:00+00:00,PT60M
27,0.3,-86,69,350,155,136,37.3,22.7,94,1,94,91,44.9,0,75.8,1032.4,0,0,0,0,351,346,3.4,2.7,77,69,0,5.5,2024-08-28T05:00:00+00:00,PT60M
28,0.3,-94,112,568,365,357,35.6,22.7,218,32,231,223,44.9,0,74.3,1032.6,0,0,0,0,352,351,3.4,2.9,64,48,0,6,2024-08-28T06:00:00+00:00,PT60M
28,0.3,-102,141,678,569,582,58.8,22.3,234,0,234,227,44.5,0,72.3,1032.8,0,0,0,0,357,356,3.4,3,51,22,0,6.1,2024-08-28T07:00:00+00:00,PT60M
29,0.3,-114,158,744,739,773,56.3,21.8,323,0,323,312,43.9,0,66.7,1032.8,0,0,0,0,357,357,3.4,3,39,5,0,6.2,2024-08-28T08:00:00+00:00,PT60M
30,0.3,-133,173,773,856,905,33.1,21.3,407,188,577,581,43.4,0,60.7,1032.6,0,0,0,0,352,352,3.7,3.3,28,1,0,6.8,2024-08-28T09:00:00+00:00,PT60M
31,0.3,-165,186,777,911,967,1.1,20.4,201,750,901,956,42.3,0,52.7,1032.3,0,0,0,0,349,349,4.2,3.7,21,0,0,7.6,2024-08-28T10:00:00+00:00,PT60M
33,0.3,155,196,759,898,953,0,19.5,196,759,898,953,41.5,0,45.8,1032,0,0,0,0,349,349,4.8,4.3,22,0,0,8.4,2024-08-28T11:00:00+00:00,PT60M
33,0.3,126,204,712,816,860,0,19,204,712,816,860,41.5,0,43.8,1031.8,0,0,0,0,349,349,5.5,4.8,31,0,0,8.6,2024-08-28T12:00:00+00:00,PT60M
33,0.3,110,210,620,670,695,0,18.4,210,620,670,695,41.1,0,42.2,1031.7,0,0,0,0,351,351,5.7,5,42,0,0,8.4,2024-08-28T13:00:00+00:00,PT60M
33,0.3,100,186,511,483,488,0,18.1,186,511,483,488,40.5,0,41.5,1031.6,0,0,0,0,353,354,5.7,4.9,55,0,0,8,2024-08-28T14:00:00+00:00,PT60M
33,0.3,91,137,347,273,263,18.1,18,171,133,228,222,40.3,0,41.2,1031.5,0,0,0,0,356,358,5.6,4.7,68,0,0,7.7,2024-08-28T15:00:00+00:00,PT60M
33,0.3,84,62,111,84,76,14.9,18,67,19,71,67,40.9,0,41.2,1031.5,0,0,0,0,1,1,5.5,4.3,81,0,0,7,2024-08-28T16:00:00+00:00,PT60M
32,0.3,77,2,0,2,2,62,18.2,1,0,1,1,41.7,0,43.3,1031.6,0,0,0,0,6,5,5.6,4,93,0,0,6.5,2024-08-28T17:00:00+00:00,PT60M
32,0.3,69,0,0,0,0,82.2,18.8,0,0,0,0,42.4,0,46.9,1032.1,0,0,0,0,12,11,6.1,4.1,106,0,0,6.8,2024-08-28T18:00:00+00:00,PT60M
31,0.3,59,0,0,0,0,78,19.4,0,0,0,0,42.7,0,50.4,1032.6,0,0,0,0,16,14,6,4.1,117,0,0,7.1,2024-08-28T19:00:00+00:00,PT60M
30,0.3,46,0,0,0,0,75.2,19.8,0,0,0,0,42.8,0,55.2,1032.8,0,0,0,0,16,13,5.2,3.6,128,0,0,6.5,2024-08-28T20:00:00+00:00,PT60M
29,0.3,29,0,0,0,0,56.9,20.2,0,0,0,0,42.6,0,59.8,1032.6,0,0,0,0,15,9,4.4,3.1,136,0,0,5.6,2024-08-28T21:00:00+00:00,PT60M
28,0.3,8,0,0,0,0,30.9,20.4,0,0,0,0,42.4,0,63.4,1032.5,0,0,0,0,12,4,3.8,2.7,140,0,0,5,2024-08-28T22:00:00+00:00,PT60M
27,0.3,-15,0,0,0,0,18,20.7,0,0,0,0,41.7,0,67.1,1032.4,0,0,0,0,5,355,3.5,2.5,139,0,0,4.6,2024-08-28T23:00:00+00:00,PT60M
27,0.3,-35,0,0,0,0,14.5,20.7,0,0,0,0,40.3,0,69.1,1032.1,0,0,0,0,356,346,3.6,2.5,134,0,0,4.4,2024-08-29T00:00:00+00:00,PT60M
27,0.3,-50,0,0,0,0,17.6,20.7,0,0,0,0,39.2,0,70.5,1032.1,0,0,0,0,349,339,3.8,2.6,125,0,0,4.4,2024-08-29T01:00:00+00:00,PT60M
26,0.3,-62,0,0,0,0,4.6,20.8,0,0,0,0,38.4,0,72.6,1032.1,0,0,0,0,346,337,3.9,2.6,114,0,0,4.6,2024-08-29T02:00:00+00:00,PT60M
26,0.3,-71,0,0,0,0,4.2,21.2,0,0,0,0,38,0,74.2,1032.2,0,0,0,0,347,338,3.9,2.6,102,0,0,4.8,2024-08-29T03:00:00+00:00,PT60M
26,0.3,-79,11,10,12,11,8.2,21.5,10,9,11,10,37.9,0,74.3,1032.4,0,0,0,0,348,339,3.8,2.6,90,0,0,5,2024-08-29T04:00:00+00:00,PT60M
27,0.3,-86,82,221,138,126,0,21.6,82,221,138,126,38.3,0,72.8,1032.8,0,0,0,0,345,340,3.7,2.7,77,0,0,5.4,2024-08-29T05:00:00+00:00,PT60M
27,0.3,-94,139,465,347,341,0,21.6,139,465,347,341,38.7,0,70.5,1033.3,0,0,0,0,346,343,3.6,3,64,0,0,5.9,2024-08-29T06:00:00+00:00,PT60M
28,0.3,-103,156,648,564,579,0,21.6,156,648,564,579,38.8,0,68.6,1033.5,0,0,0,0,355,354,3.7,3.2,51,0,0,6.4,2024-08-29T07:00:00+00:00,PT60M
28,0.3,-115,170,727,737,773,0,21.3,170,727,737,773,38.8,0,65.3,1033.5,0,0,0,0,3,2,3.6,3.2,39,0,0,6.7,2024-08-29T08:00:00+00:00,PT60M
30,0.3,-133,181,766,857,908,0,20.4,181,766,857,908,38.4,0,57.3,1033.2,0,0,0,0,3,3,3.6,3.2,28,0,0,6.8,2024-08-29T09:00:00+00:00,PT60M
31,0.3,-166,185,783,914,973,4.8,19.5,252,664,870,920,38.3,0,49,1032.7,0,0,0,0,1,1,3.8,3.3,21,0,0,7.1,2024-08-29T10:00:00+00:00,PT60M
33,0.3,155,180,786,905,963,0.3,18.8,185,777,902,959,38.5,0,44.1,1032.3,0,0,0,0,359,359,4.2,3.6,23,0,0,7.6,2024-08-29T11:00:00+00:00,PT60M
33,0.3,127,177,759,827,875,0,18.2,177,759,827,875,39,0,40.6,1031.7,0,0,0,0,356,358,4.7,4.1,31,0,0,8.2,2024-08-29T12:00:00+00:00,PT60M
34,0.3,111,183,674,681,710,0,17.8,183,674,681,710,40.1,0,38.1,1031.1,0,0,0,0,356,357,5.2,4.5,42,0,0,8.6,2024-08-29T13:00:00+00:00,PT60M
34,0.3,100,166,565,493,500,0,17.7,166,565,493,500,41.3,0,37.1,1030.6,0,0,0,0,356,358,5.8,4.9,55,0,0,8.9,2024-08-29T14:00:00+00:00,PT60M
34,0.3,92,126,399,280,270,0,17.8,126,399,280,270,42.4,0,37.5,1030.5,0,0,0,0,359,359,6.2,5.1,68,0,0,9,2024-08-29T15:00:00+00:00,PT60M
34,0.3,84,59,134,86,77,2.7,18,58,131,85,76,43.1,0,38.7,1030.5,0,0,0,0,4,4,6.4,4.9,81,0,0,8.5,2024-08-29T16:00:00+00:00,PT60M
33,0.3,77,2,0,2,2,21.1,18.2,1,0,1,1,43.4,0,40.6,1030.6,0,0,0,0,11,10,6.7,4.7,94,0,0,8.2,2024-08-29T17:00:00+00:00,PT60M
32,0.3,69,0,0,0,0,16.5,18.1,0,0,0,0,42.7,0,43.2,1031.3,0,0,0,0,18,17,7.1,4.8,106,0,0,8.4,2024-08-29T18:00:00+00:00,PT60M
31,0.3,59,0,0,0,0,16.5,18.1,0,0,0,0,41.3,0,45.6,1031.8,0,0,0,0,21,20,6.3,4.3,118,0,0,7.6,2024-08-29T19:00:00+00:00,PT60M
30,0.3,46,0,0,0,0,12.8,18.2,0,0,0,0,40,0,48.1,1032.1,0,0,0,0,20,17,4.7,3.1,128,0,0,5.8,2024-08-29T20:00:00+00:00,PT60M
30,0.3,29,0,0,0,0,8.2,18.2,0,0,0,0,38.9,0,50.8,1032,0,0,0,0,13,8,3.7,2.5,136,0,0,4.7,2024-08-29T21:00:00+00:00,PT60M
29,0.3,8,0,0,0,0,18.9,18.6,0,0,0,0,37.8,0,54.9,1032,0,0,0,0,5,357,3.3,2.3,140,0,0,4.4,2024-08-29T22:00:00+00:00,PT60M
28,0.3,-15,0,0,0,0,3.8,19.2,0,0,0,0,37.1,0,59.7,1031.9,0,0,0,0,358,350,3.4,2.3,140,0,0,4.4,2024-08-29T23:00:00+00:00,PT60M
27,0.3,-35,0,0,0,0,0,19.6,0,0,0,0,36.8,0,63.8,1031.7,0,0,0,0,353,347,3.5,2.4,134,0,0,4.4,2024-08-30T00:00:00+00:00,PT60M
27,0.3,-51,0,0,0,0,0,20,0,0,0,0,36.4,0,66.9,1031.7,0,0,0,0,352,344,3.4,2.2,125,0,0,4.3,2024-08-30T01:00:00+00:00,PT60M
26,0.3,-62,0,0,0,0,1.6,20.2,0,0,0,0,36,0,69.6,1031.8,0,0,0,0,350,341,3.2,2.1,114,0,0,4.2,2024-08-30T02:00:00+00:00,PT60M
26,0.3,-71,0,0,0,0,3.6,20.7,0,0,0,0,35.8,0,71.5,1032,0,0,0,0,346,337,2.8,1.9,102,0,0,4,2024-08-30T03:00:00+00:00,PT60M
27,0.3,-79,10,36,14,10,0,21.1,10,36,14,10,35.6,0,72,1032.3,0,0,0,0,349,338,2.3,1.6,90,0,0,3.6,2024-08-30T04:00:00+00:00,PT60M
27,0.3,-87,66,385,158,141,0,21.2,66,385,158,141,35.3,0,71.9,1032.4,0,0,0,0,353,344,1.7,1.3,77,0,0,3.4,2024-08-30T05:00:00+00:00,PT60M
27,0.3,-94,100,623,375,370,0,21.3,100,623,375,370,35.3,0,70.8,1032.6,0,0,0,0,353,349,1.2,1,64,0,0,3.5,2024-08-30T06:00:00+00:00,PT60M
28,0.3,-103,120,736,582,600,0,21,120,736,582,600,36,0,67.7,1032.8,0,0,0,0,342,342,1.4,1.3,51,0,0,4.1,2024-08-30T07:00:00+00:00,PT60M
29,0.3,-115,132,797,752,793,0,20.3,132,797,752,793,36.6,0,60,1033.1,0,0,0,0,335,336,2.1,1.9,39,0,0,4.9,2024-08-30T08:00:00+00:00,PT60M
30,0.3,-134,142,828,871,927,0,19.4,142,828,871,927,36.5,0,51.7,1032.9,0,0,0,0,332,335,2.8,2.5,28,0,0,5.9,2024-08-30T09:00:00+00:00,PT60M
32,0.3,-166,157,828,925,989,0,18,157,828,925,989,35.5,0,43.6,1032.5,0,0,0,0,334,338,3.2,2.8,22,0,0,6.7,2024-08-30T10:00:00+00:00,PT60M
34,0.3,155,158,825,917,979,0,16.8,158,825,917,979,34,0,37,1032,0,0,0,0,338,341,3.5,3,23,0,0,7.6,2024-08-30T11:00:00+00:00,PT60M
34,0.3,127,154,805,841,893,0,16.3,154,805,841,893,32.7,0,33.9,1031.5,0,0,0,0,339,341,4.3,3.8,31,0,0,8.6,2024-08-30T12:00:00+00:00,PT60M
35,0.3,111,151,749,702,736,0,15.9,151,749,702,736,31.7,0,32.3,1031,0,0,0,0,340,343,5.3,4.6,43,0,0,9.6,2024-08-30T13:00:00+00:00,PT60M
35,0.3,100,136,660,515,526,0,16,136,660,515,526,31.5,0,32.2,1030.7,0,0,0,0,344,347,5.8,4.9,55,0,0,9.8,2024-08-30T14:00:00+00:00,PT60M
35,0.3,92,106,504,299,289,0,16.2,106,504,299,289,32.4,0,33,1030.5,0,0,0,0,347,350,6.1,5,68,0,0,9.5,2024-08-30T15:00:00+00:00,PT60M
35,0.3,85,54,198,92,80,0,16.6,54,198,92,80,34.1,0,34,1030.5,0,0,0,0,352,353,6.2,4.7,81,0,0,8.6,2024-08-30T16:00:00+00:00,PT60M
34,0.3,77,1,0,1,1,0,17.2,1,0,1,1,35.8,0,37.5,1030.9,0,0,0,0,360,0,6.3,4.3,94,0,0,7.8,2024-08-30T17:00:00+00:00,PT60M
32,0.3,69,0,0,0,0,0,18.2,0,0,0,0,36.9,0,42.7,1031.5,0,0,0,0,9,10,6.3,4.1,106,0,0,7.8,2024-08-30T18:00:00+00:00,PT60M
32,0.3,59,0,0,0,0,3.3,18.8,0,0,0,0,37.2,0,46.8,1032,0,0,0,0,17,17,6.1,4,118,0,0,7.2,2024-08-30T19:00:00+00:00,PT60M
31,0.3,46,0,0,0,0,0,19.2,0,0,0,0,36.5,0,51.1,1032.2,0,0,0,0,22,21,5.3,3.4,128,0,0,6.1,2024-08-30T20:00:00+00:00,PT60M
29,0.3,30,0,0,0,0,0,19.5,0,0,0,0,35.5,0,55.6,1032.1,0,0,0,0,21,18,4.2,2.7,136,0,0,4.9,2024-08-30T21:00:00+00:00,PT60M
29,0.3,8,0,0,0,0,0,20,0,0,0,0,34.5,0,60.1,1032,0,0,0,0,18,12,3.6,2.3,141,0,0,4.3,2024-08-30T22:00:00+00:00,PT60M
28,0.31,-15,0,0,0,0,0,20.6,0,0,0,0,33.8,0,64.5,1031.8,0,0,0,0,14,6,3.2,2,140,0,0,4,2024-08-30T23:00:00+00:00,PT60M
27,0.31,-35,0,0,0,0,0,20.8,0,0,0,0,33.7,0,68.3,1031.5,0,0,0,0,8,358,2.8,1.8,134,0,0,3.8,2024-08-31T00:00:00+00:00,PT60M
27,0.31,-51,0,0,0,0,0,20.8,0,0,0,0,33.6,0,70.1,1031.3,0,0,0,0,3,353,2.5,1.7,125,0,0,3.4,2024-08-31T01:00:00+00:00,PT60M
26,0.31,-63,0,0,0,0,0,20.8,0,0,0,0,33.6,0,72,1031,0,0,0,0,354,344,2.3,1.7,115,0,0,3.2,2024-08-31T02:00:00+00:00,PT60M
26,0.31,-72,0,0,0,0,0,21,0,0,0,0,33.8,0,74,1031,0,0,0,0,348,339,2.4,1.7,103,0,0,3.2,2024-08-31T03:00:00+00:00,PT60M
26,0.31,-80,10,29,13,10,3.5,21.2,10,29,13,10,33.8,0,73.4,1031.2,0,0,0,0,349,341,2.3,1.7,90,0,0,3.3,2024-08-31T04:00:00+00:00,PT60M
27,0.31,-87,69,349,153,138,0,21.2,69,349,153,138,33.8,0,71.2,1031.5,0,0,0,0,350,344,2.2,1.7,77,0,0,3.7,2024-08-31T05:00:00+00:00,PT60M
27,0.31,-95,111,584,368,365,0,20.8,111,584,368,365,33.9,0,67.3,1031.9,0,0,0,0,352,349,2.2,1.8,64,0,0,4.4,2024-08-31T06:00:00+00:00,PT60M
28,0.31,-104,144,683,571,591,0,20.3,144,683,571,591,33.9,0,63.6,1032.2,0,0,0,0,356,354,2.2,1.9,51,0,0,4.9,2024-08-31T07:00:00+00:00,PT60M
29,0.31,-116,162,749,743,784,0,19.7,162,749,743,784,33.9,0,57.5,1032.3,0,0,0,0,354,353,2.3,2,39,0,0,5,2024-08-31T08:00:00+00:00,PT60M
30,0.31,-135,168,793,864,922,0,18.7,168,793,864,922,33.7,0,49.7,1032.4,0,0,0,0,348,347,2.6,2.3,28,0,0,5.5,2024-08-31T09:00:00+00:00,PT60M
32,0.31,-167,167,816,924,989,0,17.7,167,816,924,989,33.2,0,43.2,1032.3,0,0,0,0,346,347,3.1,2.7,22,0,0,6.1,2024-08-31T10:00:00+00:00,PT60M
33,0.31,155,169,809,912,976,0,17,169,809,912,976,33,0,38.3,1031.9,0,0,0,0,344,346,3.6,3.1,23,0,0,6.6,2024-08-31T11:00:00+00:00,PT60M
34,0.31,128,169,779,832,885,0,16.5,169,779,832,885,33.5,0,35.3,1031.2,0,0,0,0,342,344,4,3.4,32,0,0,6.9,2024-08-31T12:00:00+00:00,PT60M
35,0.31,111,182,681,682,715,0,16,182,681,682,715,34.1,0,33.1,1030.7,0,0,0,0,342,344,4.4,3.8,43,0,0,7.3,2024-08-31T13:00:00+00:00,PT60M
35,0.31,101,171,554,487,497,0,15.6,171,554,487,497,34.6,0,31.6,1030.4,0,0,0,0,342,344,4.8,4.1,55,0,0,7.8,2024-08-31T14:00:00+00:00,PT60M
35,0.31,92,128,377,272,264,0,15.3,128,377,272,264,35.3,0,30.7,1030.1,0,0,0,0,343,345,5.1,4.2,68,0,0,8,2024-08-31T15:00:00+00:00,PT60M
35,0.31,85,57,116,79,72,0.9,15.4,57,116,79,72,36.2,0,31.1,1029.9,0,0,0,0,346,348,5.3,4.1,81,0,0,7.8,2024-08-31T16:00:00+00:00,PT60M
34,0.31,78,1,0,1,1,8.7,16,1,0,1,1,37.3,0,33.9,1030,0,0,0,0,352,354,5.6,3.9,94,0,0,7.3,2024-08-31T17:00:00+00:00,PT60M
33,0.31,69,0,0,0,0,2.5,17.3,0,0,0,0,39.1,0,39,1030.5,0,0,0,0,2,2,6.1,4,107,0,0,7.6,2024-08-31T18:00:00+00:00,PT60M
32,0.31,59,0,0,0,0,10.7,18.8,0,0,0,0,40.8,0,45.4,1031.1,0,0,0,0,11,9,6.3,4.1,118,0,0,7.7,2024-08-31T19:00:00+00:00,PT60M
31,0.31,47,0,0,0,0,14.8,20.1,0,0,0,0,42.3,0,53,1031.5,0,0,0,0,17,13,5.6,3.7,129,0,0,6.8,2024-08-31T20:00:00+00:00,PT60M
30,0.31,30,0,0,0,0,13.7,21.2,0,0,0,0,43.2,0,60,1031.7,0,0,0,0,17,14,4.4,3,137,0,0,5.6,2024-08-31T21:00:00+00:00,PT60M
29,0.31,8,0,0,0,0,13.9,21,0,0,0,0,43.6,0,62.4,1031.7,0,0,0,0,12,7,3.4,2.4,141,0,0,4.5,2024-08-31T22:00:00+00:00,PT60M
28,0.3,-15,0,0,0,0,13.9,20.6,0,0,0,0,43.8,0,63.6,1031.5,0,0,0,0,3,357,3,2.1,140,0,0,4.2,2024-08-31T23:00:00+00:00,PT60M
28,0.3,-36,0,0,0,0,13.7,20.9,0,0,0,0,43.7,0,66.5,1031.2,0,0,0,0,359,356,2.8,2,135,0,0,4,2024-09-01T00:00:00+00:00,PT60M
27,0.3,-51,0,0,0,0,7.1,21.2,0,0,0,0,42.9,0,69.6,1031,0,0,0,0,359,357,2.6,1.9,126,0,0,3.8,2024-09-01T01:00:00+00:00,PT60M
27,0.3,-63,0,0,0,0,12.4,21.2,0,0,0,0,42,0,72.1,1030.9,0,0,0,0,1,358,2.2,1.7,115,3,0,3.2,2024-09-01T02:00:00+00:00,PT60M
27,0.3,-72,0,0,0,0,13,21.2,0,0,0,0,41.5,0,72.1,1030.8,0,0,0,0,5,2,1.7,1.3,103,3,0,2.7,2024-09-01T03:00:00+00:00,PT60M
27,0.3,-80,10,22,12,10,7.1,21.3,9,22,12,10,41.2,0,70.6,1030.8,0,0,0,0,7,3,1.2,0.9,90,0,0,2.3,2024-09-01T04:00:00+00:00,PT60M
27,0.3,-87,71,316,147,133,0,21.4,71,316,147,133,40.7,0,69.6,1030.9,0,0,0,0,3,0,1,0.8,77,0,0,2.4,2024-09-01T05:00:00+00:00,PT60M
28,0.3,-95,114,561,360,359,0,21.4,114,561,360,359,39.3,0,68,1031.2,0,0,0,0,352,354,1.1,1,64,0,0,2.9,2024-09-01T06:00:00+00:00,PT60M
28,0.3,-104,137,693,570,591,0,21,137,693,570,591,37.7,0,64.3,1031.5,0,0,0,0,339,343,1.2,1.2,51,0,0,3.6,2024-09-01T07:00:00+00:00,PT60M
30,0.3,-116,149,768,743,787,0,20.3,149,768,743,787,36.5,0,57.5,1031.7,0,0,0,0,330,334,1.5,1.4,39,0,0,4.2,2024-09-01T08:00:00+00:00,PT60M
31,0.3,-135,162,798,861,921,0,19.4,162,798,861,921,36.2,0,50.3,1031.7,0,0,0,0,325,328,1.8,1.6,29,0,0,4.7,2024-09-01T09:00:00+00:00,PT60M
32,0.3,-167,189,778,909,974,0,18.3,189,778,909,974,36.5,0,44.4,1031.6,0,0,0,0,328,332,2.2,1.9,22,0,0,5.3,2024-09-01T10:00:00+00:00,PT60M
33,0.3,155,187,775,897,961,0,17.3,187,775,897,961,37.1,0,39.4,1031.1,0,0,0,0,331,336,2.7,2.4,24,0,0,5.9,2024-09-01T11:00:00+00:00,PT60M
