time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20060831:1306,110.54,0,154,0,40.44,22.78,0.76,0
20060831:1406,119.38,0,165,0,25.68,22.73,0.48,0
20060831:1506,40.92,0,67,0,10.87,22.45,0.21,0
20060831:1606,0,0,0,0,0,22.02,1.38,0
20060831:1706,0,0,0,0,0,21.04,1.03,0
20060831:1806,0,0,0,0,0,19.89,1.38,0
20060831:1906,0,0,0,0,0,21.88,0.48,0
20060831:2006,0,0,0,0,0,20.11,1.1,0
20060831:2106,0,0,0,0,0,18.47,1.72,0
20060831:2206,0,0,0,0,0,18.65,1.59,0
20060831:2306,0,0,0,0,0,18.59,1.38,0
20060901:0006,0,0,0,0,0,18.44,1.1,0
20060901:0106,0,0,0,0,0,18.65,1.03,0
20060901:0206,0,0,0,0,0,18.91,1.17,0
20060901:0306,0,0,0,0,0,18.93,1.1,0
20060901:0406,7.38,0,20,0,4.14,19.19,1.17,0
20060901:0506,58.35,0,88,0,18.97,19.61,1.52,0
20060901:0606,83.39,0,119,0,33.78,20.63,2.62,0
20060901:0706,162.69,0,216,0,48.51,22.4,3.38,0
20060901:0806,196.91,0,259,0,63.01,23.66,3.45,0
20060901:0906,184.17,0,244,0,76.52,24.57,4.14,0
20060901:1006,45.34,0,73,0,80.98,24.54,4.9,0
20060901:1106,97,0,137,0,69.32,23.83,4.69,0
20060901:1206,73.97,0,109,0,55.06,24.28,4,0
20060901:1306,110.45,0,154,0,40.4,24.57,4.14,0
20060901:1406,87.8,0,126,0,25.62,24.18,4.21,0
20060901:1506,40.86,0,67,0,10.8,23.58,3.79,0
20060901:1606,0,0,0,0,0,22.65,3.52,0
20060901:1706,0,0,0,0,0,22.05,3.45,0
20060901:1806,0,0,0,0,0,21.6,3.31,0
20060901:1906,0,0,0,0,0,21.19,2.97,0
20060901:2006,0,0,0,0,0,20.72,2.62,0
20060901:2106,0,0,0,0,0,20.38,2.28,0
20060901:2206,0,0,0,0,0,19.74,1.72,0
20060901:2306,0,0,0,0,0,19.08,1.24,0
20060902:0006,0,0,0,0,0,18.83,1.17,0
20060902:0106,0,0,0,0,0,18.38,3.17,0
20060902:0206,0,0,0,0,0,18.7,2.9,0
20060902:0306,0,0,0,0,0,19.18,2.14,0
20060902:0406,0,0,3,0,4.22,19.35,2.28,0
20060902:0506,29.23,0,51,0,19.07,19.75,2.34,0
20060902:0606,72.03,0,105,0,33.89,20.19,2.14,0
20060902:0706,76.41,0,111,0,48.64,21.15,1.1,0
20060902:0806,326.98,0,424,0,63.19,22.34,1.38,0
20060902:0906,372.69,0,483,0,76.8,23,2,0
20060902:1006,156.69,0,210,0,81.26,23.25,2.48,0
20060902:1106,335.62,0,433,0,69.37,23.26,2.76,0
20060902:1206,162.93,0,218,0,55.05,23.72,2.62,0
20060902:1306,97.53,0,138,0,40.36,23.76,2.62,0
20060902:1406,78.82,0,115,0,25.56,23.63,1.93,0
20060902:1506,41.6,0,68,0,10.72,23.21,1.24,0
20060902:1606,0,0,0,0,0,22.39,2.14,0
20060902:1706,0,0,0,0,0,21.4,1.52,0
20060902:1806,0,0,0,0,0,21.89,0.48,0
20060902:1906,0,0,0,0,0,19.94,1.17,0
20060902:2006,0,0,0,0,0,18.93,2.14,0
20060902:2106,0,0,0,0,0,19.15,2.41,0
20060902:2206,0,0,0,0,0,19.28,2.62,0
20060902:2306,0,0,0,0,0,19.18,2.55,0
20060903:0006,0,0,0,0,0,18.92,3.1,0
20060903:0106,0,0,0,0,0,19.01,3.31,0
20060903:0206,0,0,0,0,0,18.82,3.59,0
20060903:0306,0,0,0,0,0,18.69,3.93,0
20060903:0406,7.41,0,20,0,4.31,18.61,3.66,0
20060903:0506,69.19,0,101,0,19.17,19.32,3.38,0
20060903:0606,149.17,0,198,0,34.01,20.59,3.45,0
20060903:0706,176.37,0,233,0,48.78,22.13,2.34,0
20060903:0806,212.44,0,280,0,63.36,23.54,1.52,0
20060903:0906,303.76,0,396,0,77.08,23.9,1.72,0
20060903:1006,333.85,0,431,0,81.53,23.31,2.69,0
20060903:1106,123.83,0,169,0,69.42,22.2,2.76,0
20060903:1206,115.45,0,159,0,55.04,21.63,1.24,0
20060903:1306,231.63,0,303,0,40.32,22.57,1.31,0
20060903:1406,83.79,0,121,0,25.5,23.15,1.52,0
20060903:1506,39.3,0,65,0,10.65,23.03,0.9,0
20060903:1606,0,0,0,0,0,22.3,1.52,0
20060903:1706,0,0,0,0,0,21.36,1.66,0
20060903:1806,0,0,0,0,0,20.44,1.72,0
20060903:1906,0,0,0,0,0,19.93,2.21,0
20060903:2006,0,0,0,0,0,19.56,2.34,0
20060903:2106,0,0,0,0,0,19.25,2.34,0
20060903:2206,0,0,0,0,0,19.03,2.28,0
20060903:2306,0,0,0,0,0,18.85,1.93,0
20060904:0006,0,0,0,0,0,18.42,1.52,0
20060904:0106,0,0,0,0,0,18.65,0.69,0
20060904:0206,0,0,0,0,0,18.76,0.55,0
20060904:0306,0,0,0,0,0,19.11,0.34,0
20060904:0406,9.28,0,23,0,4.4,19.23,0.69,0
20060904:0506,81.19,0,116,0,19.27,19.65,1.72,0
20060904:0606,146.31,0,195,0,34.13,20.75,2.76,0
20060904:0706,176.26,0,233,0,48.92,22.8,3.17,0
20060904:0806,141.18,0,191,0,63.54,23.65,3.38,0
20060904:0906,114.51,0,158,0,77.35,23.24,4.34,0
20060904:1006,124.56,0,170,0,81.8,22.94,4.21,0
20060904:1106,105.03,0,147,0,69.46,23.97,4.07,0
20060904:1206,80.44,0,117,0,55.02,24.34,4.34,0
20060904:1306,101.52,0,143,0,40.27,24.47,4.21,0
20060904:1406,80.44,0,117,0,25.44,24.2,3.72,0
20060904:1506,37.78,0,63,0,10.57,23.42,2.97,0
20060904:1606,0,0,0,0,0,22.37,2.83,0
20060904:1706,0,0,0,0,0,21.39,2.55,0
20060904:1806,0,0,0,0,0,20.25,2,0
20060904:1906,0,0,0,0,0,18.94,2.14,0
20060904:2006,0,0,0,0,0,18.07,2,0
20060904:2106,0,0,0,0,0,17.7,1.79,0
20060904:2206,0,0,0,0,0,16.94,2.21,0
20060904:2306,0,0,0,0,0,16.56,2.28,0
20060905:0006,0,0,0,0,0,16.51,2.14,0
20060905:0106,0,0,0,0,0,16.35,2.14,0
20060905:0206,0,0,0,0,0,16.47,2.14,0
20060905:0306,0,0,0,0,0,16.44,1.93,0
20060905:0406,8.77,0,22,0,4.49,16.57,1.72,0
20060905:0506,88,0,124,0,19.37,19.04,1.52,0
20060905:0606,129.55,0,176,0,34.24,22.5,3.24,0
20060905:0706,202.18,0,264,0,49.05,23.49,5.45,0
20060905:0806,265.52,0,341,0,63.71,23.74,6.34,0
20060905:0906,366.02,0,465,0,77.62,23.43,6.41,0
20060905:1006,116.23,0,160,0,82.06,23.63,6.28,0
20060905:1106,122.83,0,168,0,69.49,23.61,6.07,0
20060905:1206,94.81,0,134,0,54.99,23.56,6.07,0
20060905:1306,107.28,0,149,0,40.22,23.28,5.79,0
20060905:1406,81.11,0,117,0,25.37,22.89,5.24,0
20060905:1506,39.56,0,65,0,10.49,22.43,4.21,0
20060905:1606,0,0,0,0,0,21.5,3.72,0
20060905:1706,0,0,0,0,0,20.96,3.45,0
20060905:1806,0,0,0,0,0,20.62,3.1,0
20060905:1906,0,0,0,0,0,20.28,2.69,0
20060905:2006,0,0,0,0,0,19.94,2.41,0
20060905:2106,0,0,0,0,0,19.35,1.93,0
20060905:2206,0,0,0,0,0,19.05,1.45,0
20060905:2306,0,0,0,0,0,19,1.24,0
20060906:0006,0,0,0,0,0,18.23,1.38,0
20060906:0106,0,0,0,0,0,17.44,1.52,0
20060906:0206,0,0,0,0,0,16.93,2,0
20060906:0306,0,0,0,0,0,17.77,3.03,0
20060906:0406,6.79,0,19,0,4.57,18.54,3.52,0
20060906:0506,64.91,0,96,0,19.47,19.91,3.52,0
20060906:0606,116.15,0,159,0,34.36,21.77,4.21,0
20060906:0706,117.43,0,161,0,49.19,22.84,5.66,0
20060906:0806,97.48,0,137,0,63.88,23.08,5.72,0
20060906:0906,106.39,0,148,0,77.89,23.36,5.66,0
20060906:1006,106.32,0,148,0,82.31,23.4,5.24,0
20060906:1106,276.65,0,356,0,69.52,23.77,4.97,0
20060906:1206,109.34,0,152,0,54.96,23.78,4.76,0
20060906:1306,111.14,0,154,0,40.17,23.43,4.55,0
20060906:1406,83.5,0,120,0,25.3,22.79,4.14,0
20060906:1506,44.21,0,71,0,10.4,22.42,3.45,0
20060906:1606,0,0,0,0,0,21.54,3.24,0
20060906:1706,0,0,0,0,0,20.97,2.76,0
20060906:1806,0,0,0,0,0,20.59,2.07,0
20060906:1906,0,0,0,0,0,19.45,1.79,0
20060906:2006,0,0,0,0,0,18.62,1.72,0
20060906:2106,0,0,0,0,0,17.75,1.66,0
20060906:2206,0,0,0,0,0,18,1.1,0
20060906:2306,0,0,0,0,0,19.34,0.48,0
20060907:0006,0,0,0,0,0,19.58,0.48,0
20060907:0106,0,0,0,0,0,18.45,1.1,0
20060907:0206,0,0,0,0,0,17.31,1.86,0
20060907:0306,0,0,0,0,0,18.24,2.41,0
20060907:0406,2.27,0,11,0,4.67,18.58,2.76,0
20060907:0506,53.76,0,82,0,19.58,19.02,2.55,0
20060907:0606,103.13,0,143,0,34.47,20.63,2.34,0
20060907:0706,139.06,0,188,0,49.32,21.66,0.97,0
20060907:0806,161.01,0,216,0,64.05,23,1.17,0
20060907:0906,184.2,0,245,0,78.15,23.76,1.66,0
20060907:1006,373.19,0,487,0,82.55,24.26,1.93,0
20060907:1106,329.01,0,429,0,69.54,24.52,2.07,0
20060907:1206,142.74,0,194,0,54.93,24.5,2.55,0
20060907:1306,236.54,0,309,0,40.11,23.71,2.48,0
20060907:1406,83.09,0,120,0,25.23,23.43,2.9,0
20060907:1506,44.91,0,72,0,10.32,22.71,3.03,0
20060907:1606,0,0,0,0,0,22.03,2.14,0
20060907:1706,0,0,0,0,0,21.23,1.93,0
20060907:1806,0,0,0,0,0,20.53,1.59,0
20060907:1906,0,0,0,0,0,19.74,2,0
20060907:2006,0,0,0,0,0,19.52,2.69,0
20060907:2106,0,0,0,0,0,19.48,2.97,0
20060907:2206,0,0,0,0,0,18.94,2.97,0
20060907:2306,0,0,0,0,0,18.62,3.03,0
20060908:0006,0,0,0,0,0,18.5,3.1,0
20060908:0106,0,0,0,0,0,18.55,3.03,0
20060908:0206,0,0,0,0,0,18.53,2.76,0
20060908:0306,0,0,0,0,0,18.46,2.28,0
20060908:0406,0,0,4,0,4.76,18.33,2.07,0
20060908:0506,10.58,0,25,0,19.68,19.34,1.79,0
20060908:0606,49.3,0,77,0,34.59,20.58,1.79,0
20060908:0706,81.65,0,117,0,49.45,20.29,1.17,0
20060908:0806,336.54,0,434,0,64.21,21.2,1.38,0
20060908:0906,319.95,0,412,0,78.41,22.03,2.14,0
20060908:1006,324.52,0,416,0,82.78,22.56,3.38,0
20060908:1106,56.83,0,87,0,69.55,22.69,4,0
20060908:1206,314.97,0,402,0,54.89,21.94,3.79,0
20060908:1306,102.51,0,143,0,40.05,22.29,3.45,0
20060908:1406,87.58,0,125,0,25.15,22.68,3.66,0
20060908:1506,39.57,0,65,0,10.23,22.3,3.59,0
20060908:1606,0,0,0,0,0,21.64,2.76,0
20060908:1706,0,0,0,0,0,21.01,2,0
20060908:1806,0,0,0,0,0,20.22,1.24,0
20060908:1906,0,0,0,0,0,19,1.45,0
20060908:2006,0,0,0,0,0,18.54,2,0
20060908:2106,0,0,0,0,0,18.56,2,0
20060908:2206,0,0,0,0,0,18.41,1.72,0
20060908:2306,0,0,0,0,0,18.29,1.45,0
20060909:0006,0,0,0,0,0,18.04,1.59,0
20060909:0106,0,0,0,0,0,18.11,1.86,0
20060909:0206,0,0,0,0,0,18.48,2.14,0
20060909:0306,0,0,0,0,0,18.47,2.07,0
20060909:0406,8.67,0,22,0,4.85,18.59,2.21,0
20060909:0506,81.96,0,117,0,19.78,19.84,1.86,0
20060909:0606,125.48,0,171,0,34.7,21.88,2.14,0
20060909:0706,267.11,0,346,0,49.58,23.32,2.9,0
20060909:0806,297.58,0,385,0,64.37,24.35,3.59,0
20060909:0906,115.36,0,160,0,78.66,24.54,4.07,0
20060909:1006,141.31,0,192,0,83,24.99,4.21,0
20060909:1106,112.64,0,157,0,69.56,25.19,4.62,0
20060909:1206,87.91,0,126,0,54.85,24,4.48,0
20060909:1306,114.73,0,159,0,39.99,24.04,3.59,0
20060909:1406,91.18,0,130,0,25.08,23.86,4,0
20060909:1506,43.25,0,70,0,10.15,23.18,3.24,0
20060909:1606,0,0,0,0,0,22.16,2.9,0
20060909:1706,0,0,0,0,0,21.54,2.55,0
20060909:1806,0,0,0,0,0,20.86,2.28,0
20060909:1906,0,0,0,0,0,20.15,1.86,0
20060909:2006,0,0,0,0,0,19.25,1.52,0
20060909:2106,0,0,0,0,0,18.77,1.52,0
20060909:2206,0,0,0,0,0,18.76,1.38,0
20060909:2306,0,0,0,0,0,18.96,1.1,0
20060910:0006,0,0,0,0,0,19.31,0.76,0
20060910:0106,0,0,0,0,0,19.04,2.07,0
20060910:0206,0,0,0,0,0,18.65,1.93,0
20060910:0306,0,0,0,0,0,18.44,1.45,0
20060910:0406,0,0,4,0,4.94,18.16,1.59,0
20060910:0506,39.38,0,64,0,19.88,18.9,1.1,0
20060910:0606,26.91,0,48,0,34.81,19.95,1.31,0
20060910:0706,107.37,0,149,0,49.71,21.68,1.72,0
20060910:0806,289.89,0,375,0,64.53,22.35,1.86,0
20060910:0906,233.1,0,304,0,78.9,22.68,1.93,0
20060910:1006,385.94,0,502,0,83.2,23.59,2,0
20060910:1106,144.72,0,196,0,69.55,23.97,2.48,0
20060910:1206,108.56,0,152,0,54.8,24.56,2.83,0
20060910:1306,236.39,0,309,0,39.92,24.15,2.83,0
20060910:1406,75.55,0,111,0,25,23.96,2.48,0
20060910:1506,38.56,0,64,0,10.06,23.26,2.48,0
20060910:1606,0,0,0,0,0,22.21,2.76,0
20060910:1706,0,0,0,0,0,21.16,1.52,0
20060910:1806,0,0,0,0,0,20.38,2,0
20060910:1906,0,0,0,0,0,19.62,2.48,0
20060910:2006,0,0,0,0,0,19.34,2.55,0
20060910:2106,0,0,0,0,0,19.01,2.62,0
20060910:2206,0,0,0,0,0,18.69,2.69,0
20060910:2306,0,0,0,0,0,18.68,2.76,0
20060911:0006,0,0,0,0,0,18.7,2.9,0
20060911:0106,0,0,0,0,0,18.69,2.9,0
20060911:0206,0,0,0,0,0,18.44,3.03,0
20060911:0306,0,0,0,0,0,18.48,2.97,0
20060911:0406,0.87,0,8,0,5.03,18.4,2.97,0
20060911:0506,87.36,0,123,0,19.98,19.12,2.83,0
20060911:0606,99.97,0,139,0,34.92,20.7,3.31,0
20060911:0706,105.64,0,147,0,49.84,22.44,3.03,0
20060911:0806,134.95,0,184,0,64.68,23.56,1.86,0
20060911:0906,169.35,0,229,0,79.14,24.27,0,0
20060911:1006,374.97,0,487,0,83.38,23.41,2,0
20060911:1106,367.4,0,471,0,69.54,22.46,3.17,0
20060911:1206,90.34,0,128,0,54.75,21.73,2.83,0
20060911:1306,46.53,0,74,0,39.85,22.04,1.17,0
20060911:1406,130.51,0,178,0,24.92,22.17,0.9,0
20060911:1506,41.03,0,67,0,9.97,21.88,0.14,0
20060911:1606,0,0,0,0,0,21.45,0.21,0
20060911:1706,0,0,0,0,0,20.31,0.69,0
20060911:1806,0,0,0,0,0,19.84,0.83,0
20060911:1906,0,0,0,0,0,18.71,1.38,0
20060911:2006,0,0,0,0,0,18.28,1.59,0
20060911:2106,0,0,0,0,0,18.58,1.93,0
20060911:2206,0,0,0,0,0,18.66,1.93,0
20060911:2306,0,0,0,0,0,18.36,2.14,0
20060912:0006,0,0,0,0,0,18.2,2.14,0
20060912:0106,0,0,0,0,0,17.96,2.21,0
20060912:0206,0,0,0,0,0,17.67,2.14,0
20060912:0306,0,0,0,0,0,17.42,2.28,0
20060912:0406,12.75,0,28,0,5.13,17.24,2.41,0
20060912:0506,58.16,0,87,0,20.08,17.8,2.69,0
20060912:0606,85.52,0,121,0,35.03,19.29,2.07,0
20060912:0706,107.22,0,148,0,49.96,20.84,2.62,0
20060912:0806,97.33,0,137,0,64.83,22.09,1.72,0
20060912:0906,88.32,0,127,0,79.37,23.42,0.62,0
20060912:1006,285.83,0,377,0,83.55,24.4,0.62,0
20060912:1106,303.72,0,398,0,69.52,24.76,1.59,0
20060912:1206,88.39,0,127,0,54.7,23.89,1.86,0
20060912:1306,111.17,0,154,0,39.78,22.28,1.79,0
20060912:1406,97.3,0,137,0,24.84,21.91,1.24,0
20060912:1506,31.12,0,54,0,9.88,22,1.17,0
20060912:1606,0,0,0,0,0,21.62,0.9,0
20060912:1706,0,0,0,0,0,21.23,0.55,0
20060912:1806,0,0,0,0,0,21.21,0.55,0
20060912:1906,0,0,0,0,0,20.1,1.31,0
20060912:2006,0,0,0,0,0,21.34,0.83,0
20060912:2106,0,0,0,0,0,21.29,0.41,0
20060912:2206,0,0,0,0,0,20.44,0.34,0
20060912:2306,0,0,0,0,0,18.01,1.1,0
20060913:0006,0,0,0,0,0,17.8,1.45,0
20060913:0106,0,0,0,0,0,17.96,1.45,0
20060913:0206,0,0,0,0,0,17.91,1.66,0
20060913:0306,0,0,0,0,0,18.07,1.66,0
20060913:0406,12,0,27,0,5.22,18.13,1.86,0
20060913:0506,73.38,0,106,0,20.18,18.67,2,0
20060913:0606,104.04,0,144,0,35.14,20.14,1.66,0
20060913:0706,117.65,0,162,0,50.09,22.16,1.38,0
20060913:0806,119.97,0,166,0,64.98,23.63,1.17,0
20060913:0906,265.45,0,349,0,79.59,24.69,1.38,0
20060913:1006,312.13,0,409,0,83.7,25.48,2.07,0
20060913:1106,103.17,0,146,0,69.5,25.64,3.03,0
20060913:1206,308.6,0,400,0,54.64,24.83,3.52,0
20060913:1306,63.58,0,96,0,39.71,23.9,2.97,0
20060913:1406,81.98,0,119,0,24.75,24.09,2.69,0
20060913:1506,35.4,0,60,0,9.79,23.69,1.86,0
20060913:1606,0,0,0,0,0,22.88,2.55,0
20060913:1706,0,0,0,0,0,22.27,2.34,0
20060913:1806,0,0,0,0,0,21.53,1.72,0
20060913:1906,0,0,0,0,0,20.51,1.24,0
20060913:2006,0,0,0,0,0,21.61,0.34,0
20060913:2106,0,0,0,0,0,19.27,1.24,0
20060913:2206,0,0,0,0,0,18.21,2,0
20060913:2306,0,0,0,0,0,18.3,2.14,0
20060914:0006,0,0,0,0,0,18.38,2.14,0
20060914:0106,0,0,0,0,0,18.4,2.14,0
20060914:0206,0,0,0,0,0,18.23,1.72,0
20060914:0306,0,0,0,0,0,18.08,1.1,0
20060914:0406,2.28,0,11,0,5.31,18.04,0.83,0
20060914:0506,75.47,0,109,0,20.28,18.98,0.41,0
20060914:0606,107.52,0,149,0,35.25,20.57,0.41,0
20060914:0706,117.69,0,163,0,50.21,22.95,0.62,0
20060914:0806,215.17,0,285,0,65.12,24.18,1.03,0
20060914:0906,340.6,0,448,0,79.81,24.79,1.17,0
20060914:1006,327.57,0,432,0,83.83,25.27,1.1,0
20060914:1106,119.7,0,167,0,69.47,25.66,1.52,0
20060914:1206,86.94,0,126,0,54.58,25.62,2.48,0
20060914:1306,113.87,0,159,0,39.63,25.42,3.24,0
20060914:1406,80.24,0,117,0,24.67,24.55,3.24,0
20060914:1506,30.16,0,53,0,9.7,23.39,1.93,0
20060914:1606,0,0,0,0,0,22.9,2.21,0
20060914:1706,0,0,0,0,0,22.34,2.07,0
20060914:1806,0,0,0,0,0,21.64,1.79,0
20060914:1906,0,0,0,0,0,21.16,1.03,0
20060914:2006,0,0,0,0,0,20.6,1.1,0
20060914:2106,0,0,0,0,0,18.97,1.72,0
20060914:2206,0,0,0,0,0,18.96,2.07,0
20060914:2306,0,0,0,0,0,19.28,2.21,0
20060915:0006,0,0,0,0,0,19.11,1.79,0
20060915:0106,0,0,0,0,0,19.03,1.52,0
20060915:0206,0,0,0,0,0,18.95,1.24,0
20060915:0306,0,0,0,0,0,19.05,0.97,0
20060915:0406,13.31,0,29,0,5.41,18.76,0.62,0
20060915:0506,106.69,0,147,0,20.38,19.75,1.52,0
20060915:0606,202.54,0,265,0,35.36,21.51,1.66,0
20060915:0706,288.87,0,377,0,50.32,22.38,0.69,0
20060915:0806,337.75,0,441,0,65.25,22.81,0.9,0
20060915:0906,256.13,0,335,0,80.01,23.31,1.31,0
20060915:1006,370.59,0,478,0,83.93,22.69,2.41,0
20060915:1106,338.4,0,436,0,69.43,22.56,2.41,0
20060915:1206,311.6,0,404,0,54.51,22.72,1.66,0
20060915:1306,31.7,0,55,0,39.56,23.02,1.1,0
20060915:1406,110.29,0,154,0,24.58,23.09,0.55,0
20060915:1506,40.1,0,66,0,9.61,22.71,0.28,0
20060915:1606,0,0,0,0,0,22.16,1.31,0
20060915:1706,0,0,0,0,0,22.1,0.34,0
20060915:1806,0,0,0,0,0,20.29,1.86,0
20060915:1906,0,0,0,0,0,19.96,1.17,0
20060915:2006,0,0,0,0,0,19.16,1.66,0
20060915:2106,0,0,0,0,0,19.19,2,0
20060915:2206,0,0,0,0,0,19.34,2.14,0
20060915:2306,0,0,0,0,0,19.14,2.41,0
20060916:0006,0,0,0,0,0,18.98,2.28,0
20060916:0106,0,0,0,0,0,18.71,2.28,0
20060916:0206,0,0,0,0,0,18.52,2.62,0
20060916:0306,0,0,0,0,0,18.52,2.97,0
20060916:0406,15.44,0,32,0,5.5,18.43,3.1,0
20060916:0506,84.23,0,119,0,20.48,18.83,3.31,0
20060916:0606,205.16,0,265,0,35.46,19.81,2.76,0
20060916:0706,106.49,0,148,0,50.44,22.33,2.9,0
20060916:0806,80.47,0,117,0,65.38,23.72,2.41,0
20060916:0906,70.44,0,105,0,80.2,24.46,1.66,0
20060916:1006,226.07,0,301,0,84.01,25.08,0.55,0
20060916:1106,352.76,0,470,0,69.38,25.05,0.21,0
20060916:1206,305.15,0,399,0,54.44,23.79,1.24,0
20060916:1306,219.26,0,289,0,39.48,23.58,1.24,0
20060916:1406,122.12,0,169,0,24.5,23.57,0.48,0
20060916:1506,39.93,0,66,0,9.51,23.48,0.14,0
20060916:1606,0,0,0,0,0,22.78,0.97,0
20060916:1706,0,0,0,0,0,21.93,1.66,0
20060916:1806,0,0,0,0,0,21.26,1.86,0
20060916:1906,0,0,0,0,0,20.01,1.31,0
20060916:2006,0,0,0,0,0,19.53,1.24,0
20060916:2106,0,0,0,0,0,19.22,1.24,0
20060916:2206,0,0,0,0,0,18.46,1.38,0
20060916:2306,0,0,0,0,0,18.46,1.38,0
20060917:0006,0,0,0,0,0,18.79,1.79,0
20060917:0106,0,0,0,0,0,19.04,1.93,0
20060917:0206,0,0,0,0,0,18.18,0.9,0
20060917:0306,0,0,0,0,0,17.93,1.52,0
20060917:0406,14.06,0,30,0,5.59,18.04,1.86,0
20060917:0506,110.71,0,151,0,20.58,18.28,1.24,0
20060917:0606,84.3,0,120,0,35.57,19.52,0.62,0
20060917:0706,274.33,0,352,0,50.55,20.94,2.34,0
20060917:0806,304.18,0,391,0,65.51,21.88,2.41,0
20060917:0906,336.58,0,433,0,80.38,22.06,2.28,0
20060917:1006,389.19,0,505,0,84.07,23.07,2,0
20060917:1106,305.5,0,398,0,69.32,23.68,1.66,0
20060917:1206,156.66,0,212,0,54.37,24.49,1.24,0
20060917:1306,109.5,0,154,0,39.39,24.82,0.97,0
20060917:1406,76.8,0,113,0,24.41,24.35,1.17,0
20060917:1506,39.17,0,65,0,9.42,23.83,1.38,0
20060917:1606,0,0,0,0,0,23.05,1.31,0
20060917:1706,0,0,0,0,0,22.1,1.45,0
20060917:1806,0,0,0,0,0,21.45,1.59,0
20060917:1906,0,0,0,0,0,20.64,2.14,0
20060917:2006,0,0,0,0,0,20.32,2.14,0
20060917:2106,0,0,0,0,0,20,1.93,0
20060917:2206,0,0,0,0,0,19.67,1.79,0
20060917:2306,0,0,0,0,0,19.4,1.72,0
20060918:0006,0,0,0,0,0,19.1,1.72,0
20060918:0106,0,0,0,0,0,18.72,1.66,0
20060918:0206,0,0,0,0,0,18.37,1.45,0
20060918:0306,0,0,0,0,0,18.48,1.38,0
20060918:0406,16.12,0,33,0,5.69,18.44,0.62,0
20060918:0506,80.36,0,115,0,20.68,19.01,0.41,0
20060918:0606,81.82,0,117,0,35.67,20.01,1.45,0
20060918:0706,207.43,0,271,0,50.65,21.43,1.59,0
20060918:0806,182.94,0,243,0,65.63,22.91,1.17,0
20060918:0906,375.93,0,496,0,80.54,23.77,0.62,0
20060918:1006,272.04,0,360,0,84.1,24.96,0.62,0
20060918:1106,338.01,0,445,0,69.26,25.24,1.31,0
20060918:1206,248.86,0,328,0,54.29,25.24,1.72,0
20060918:1306,35.9,0,61,0,39.31,25.08,1.93,0
20060918:1406,29.43,0,52,0,24.32,23.11,0.97,0
20060918:1506,37.81,0,63,0,9.33,22.6,0.14,0
20060918:1606,0,0,0,0,0,22.23,0.97,0
20060918:1706,0,0,0,0,0,21.02,1.03,0
20060918:1806,0,0,0,0,0,20.35,1.79,0
20060918:1906,0,0,0,0,0,20.07,1.66,0
20060918:2006,0,0,0,0,0,19.64,1.72,0
20060918:2106,0,0,0,0,0,19.48,2.07,0
20060918:2206,0,0,0,0,0,19.53,2.41,0
20060918:2306,0,0,0,0,0,19.47,2.76,0
20060919:0006,0,0,0,0,0,19.23,2.62,0
20060919:0106,0,0,0,0,0,19.15,1.66,0
20060919:0206,0,0,0,0,0,18.86,1.31,0
20060919:0306,0,0,0,0,0,18.47,2.14,0
20060919:0406,11.3,0,26,0,5.78,18.54,3.03,0
20060919:0506,59.44,0,89,0,20.77,19.1,3.1,0
20060919:0606,162.54,0,214,0,35.77,20.12,2.69,0
20060919:0706,207.24,0,270,0,50.76,21.98,2.97,0
20060919:0806,215.66,0,281,0,65.74,22.15,2.48,0
20060919:0906,383.4,0,498,0,80.69,23.11,1.86,0
20060919:1006,193.32,0,256,0,84.1,22.8,0.97,0
20060919:1106,293.11,0,384,0,69.19,22.52,0.34,0
20060919:1206,207.79,0,273,0,54.21,22.38,1.31,0
20060919:1306,207.46,0,272,0,39.22,22.65,2.07,0
20060919:1406,70.16,0,104,0,24.23,23.2,2.21,0
20060919:1506,33.24,0,57,0,9.23,23.02,2,0
20060919:1606,0,0,0,0,0,22.23,1.72,0
20060919:1706,0,0,0,0,0,21.21,1.17,0
20060919:1806,0,0,0,0,0,20.33,1.1,0
20060919:1906,0,0,0,0,0,19.71,1.93,0
20060919:2006,0,0,0,0,0,19.55,2.07,0
20060919:2106,0,0,0,0,0,19.35,1.93,0
20060919:2206,0,0,0,0,0,19.2,2.07,0
20060919:2306,0,0,0,0,0,19.27,2.34,0
20060920:0006,0,0,0,0,0,19.12,2.21,0
20060920:0106,0,0,0,0,0,18.92,1.79,0
20060920:0206,0,0,0,0,0,18.68,1.79,0
20060920:0306,0,0,0,0,0,18.65,2,0
20060920:0406,0.87,0,8,0,5.87,18.57,2,0
20060920:0506,97.42,0,136,0,20.87,19.75,0.9,0
20060920:0606,169.86,0,226,0,35.86,21.15,0.28,0
20060920:0706,193.22,0,257,0,50.86,23.33,0.62,0
20060920:0806,341.05,0,444,0,65.85,23.67,1.72,0
20060920:0906,368.84,0,471,0,80.83,22.13,3.59,0
20060920:1006,379.77,0,486,0,84.07,21.79,2.97,0
20060920:1106,354.55,0,458,0,69.12,22.78,2.21,0
20060920:1206,293.15,0,381,0,54.13,23.36,1.86,0
20060920:1306,144.51,0,196,0,39.13,23.73,1.66,0
20060920:1406,86.77,0,125,0,24.14,23.66,1.31,0
20060920:1506,37.75,0,63,0,9.14,23.1,0.83,0
