MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE
2023-10-05,0,Kenya,-0.224000,35.880000
2020-04-25,5057.86583333,Kenya,0.610000,36.800000
2022-12-11,4312.72516667,Kenya,-0.469974,35.181874
2021-05-26,3531.15,Kenya,-1.232761,36.878509
2024-02-25,5250.909,Kenya,-0.400000,35.920000
2023-03-13,0,Kenya,0.610000,36.830000
2023-11-27,0,Kenya,-1.451111,36.975687
2020-04-10,5933.95783333,Kenya,0.610000,36.800000
2019-03-08,0,Kenya,0.610000,36.830000
2019-08-03,0,Kenya,0.610000,36.800000
2021-04-19,4693.73166667,Kenya,-0.220000,35.860000
2023-03-23,5797.495,Kenya,-0.220000,35.860000
2019-07-19,0,Kenya,0.610000,36.830000
2020-09-19,6435.0346,Kenya,-0.469974,35.181874
2022-03-01,8038.3197,Kenya,-0.469974,35.181874
2023-10-10,0,Kenya,-1.451111,36.975687
2022-07-31,4554.52416667,Kenya,-0.469974,35.181874
2023-10-17,6987.00316667,Kenya,0.610000,36.800000
2017-04-27,0,Kenya,0.610000,36.830000
2017-10-25,0,Kenya,0.610000,36.830000
2017-05-17,0,Kenya,0.610000,36.830000
2021-05-20,6281.2225,Kenya,-0.220000,35.860000
2023-02-01,8702.191,Kenya,-0.469974,35.181874
2020-09-25,3491.05,Kenya,-1.232761,36.878509
2023-05-30,3831.064,Kenya,-0.982000,37.053900
2024-07-05,3151.247,Kenya,-1.491302,37.052862
2024-01-17,4282.48,Kenya,-0.982000,37.053900
2024-05-14,5990.55633333,Kenya,-1.451111,36.975687
2024-02-04,6239.47716667,Kenya,0.610000,36.800000
2022-01-09,22258.461,Kenya,0.610000,36.830000
2023-11-05,4558.77,Kenya,-0.220000,35.860000
2021-05-20,7527.932675,Kenya,-0.469974,35.181874
2020-06-27,3646.725,Kenya,-1.232761,36.878509
2024-06-11,5016.19,Kenya,-0.400000,35.920000
2021-12-31,5643.6975,Kenya,-0.400000,35.920000
2024-05-25,8734.571,Kenya,-0.227185,35.884984
2022-07-14,6085.90866667,Kenya,-0.469974,35.181874
2019-07-22,6390.75,Kenya,-0.469974,35.181874
2020-10-16,20539.1715,Kenya,0.610000,36.830000
2021-11-07,7099.92866667,Kenya,0.610000,36.800000
2023-07-21,4602.18,Kenya,-0.220000,35.860000
2021-07-18,2427.25,Kenya,-1.232761,36.878509
2019-11-13,7173.40075,Kenya,-0.469974,35.181874
2023-09-06,0,Kenya,-0.224000,35.880000
2024-02-29,4302.346,Kenya,-0.469974,35.181874
2021-10-15,5912.35,Kenya,-1.232761,36.878509
2020-02-14,5185.625,Kenya,-1.232761,36.878509
2023-11-05,5077.536,Kenya,-0.220000,35.860000
2023-01-12,0,Kenya,0.610000,36.830000
2021-05-05,889.7615,Kenya,0.610000,36.800000
2023-08-07,6968.947,Kenya,-0.469974,35.181874
2020-07-03,5058.8825,Kenya,-0.469974,35.181874
2019-09-16,6307.2,Kenya,-1.232761,36.878509
2023-11-14,0,Kenya,-0.224000,35.880000
2022-10-05,6670.84416667,Kenya,-0.220000,35.860000
2021-04-25,17980.89775,Kenya,0.610000,36.830000
2024-06-20,2154.38216667,Kenya,-1.451111,36.975687
2021-08-09,4231.49333333,Kenya,-0.220000,35.860000
2022-02-09,6285.9775,Kenya,-0.220000,35.860000
2021-05-13,5371.20583333,Kenya,-0.270000,35.850000
2021-09-02,18246.372,Kenya,0.610000,36.830000
2023-07-27,3617.244,Kenya,-0.982000,37.053900
2024-02-25,0,Kenya,-1.494448,37.057094
2021-03-08,6377.71666667,Kenya,-0.270000,35.850000
2023-08-04,3473.694,Kenya,-0.469974,35.181874
2023-09-11,0,Kenya,-0.224000,35.880000
2020-10-25,4303.573675,Kenya,-0.469974,35.181874
2022-10-11,0,Kenya,0.610000,36.830000
2022-02-09,7796.00166667,Kenya,0.610000,36.800000
2023-12-26,0,Kenya,-1.451111,36.975687
2021-03-16,3896.51666667,Kenya,-0.400000,35.920000
