datetime,ghi,location
2024-08-18,2823.593,kenya_location10
2024-08-18,3045.077,kenya_location10
2024-08-19,5146.513,kenya_location10
2024-08-19,4664.73,kenya_location10
2024-08-20,3286.2,kenya_location10
2024-08-20,3193.441,kenya_location10
2024-08-21,2041.968,kenya_location10
2024-08-21,2090.352,kenya_location10
2024-08-22,2677.235,kenya_location10
2024-08-22,2754.345,kenya_location10
2024-08-23,3279.647,kenya_location10
2024-08-23,3141.166,kenya_location10
2024-08-24,2152.199,kenya_location10
2024-08-24,2261.684,kenya_location10
2024-08-25,3030.935,kenya_location10
2024-08-25,2871.142,kenya_location10
2024-08-26,4539.503,kenya_location10
2024-08-26,4185.886,kenya_location10
2024-08-27,3727.149,kenya_location10
2024-08-27,4149.274,kenya_location10
2024-08-28,4694.263,kenya_location10
2024-08-28,5313.194,kenya_location10
2024-08-29,5187.807,kenya_location10
2024-08-29,5796.525,kenya_location10
2024-08-30,6053.366,kenya_location10
2024-08-30,5185.949,kenya_location10
2024-08-31,4985.126,kenya_location10
2024-08-31,3965.262,kenya_location10
2024-09-01,2993.522,kenya_location10
2024-09-01,3329.555,kenya_location10
2024-09-02,2924.849,kenya_location10
2024-09-02,2611.534,kenya_location10
2024-09-03,2780.713,kenya_location10
2024-09-03,3188.164,kenya_location10
2024-09-04,2046.331,kenya_location10
2024-09-04,1854.445,kenya_location10
2024-09-05,4097.709,kenya_location10
2024-09-05,3596.265,kenya_location10
2024-09-06,3392.907,kenya_location10
2024-09-06,2604.483,kenya_location10
2024-09-07,4362.793,kenya_location10
2024-09-07,4788.228,kenya_location10
2024-09-08,5376.669,kenya_location10
2024-09-08,5153.3,kenya_location10
2024-09-09,4669.709,kenya_location10
2024-09-09,5524.729,kenya_location10
2024-09-10,6115.448,kenya_location10
2024-09-10,7109.05,kenya_location10
2024-09-11,6584.562,kenya_location10
2024-09-11,7531.748,kenya_location10
2024-09-12,5553.749,kenya_location10
2024-09-12,6264.79,kenya_location10
2024-09-13,6051.607,kenya_location10
2024-09-13,6874.11,kenya_location10
2024-09-14,7275.65,kenya_location10
2024-09-14,6420.0,kenya_location10
2024-09-15,5862.834,kenya_location10
2024-09-15,6482.817,kenya_location10
2024-09-16,5779.804,kenya_location10
2024-09-16,5308.812,kenya_location10
2024-09-17,3693.604,kenya_location10
2024-09-17,4035.927,kenya_location10
2024-09-18,5600.612,kenya_location10
2024-09-18,5908.768,kenya_location10
2024-09-19,5734.538,kenya_location10
2024-09-19,6606.752,kenya_location10
2024-09-20,6183.845,kenya_location10
2024-09-20,5489.572,kenya_location10
2024-09-21,5508.638,kenya_location10
2024-09-21,4893.515,kenya_location10
2024-09-22,5004.041,kenya_location10
2024-09-22,5375.246,kenya_location10
2024-09-23,3686.295,kenya_location10
2024-09-23,3430.47,kenya_location10
2024-09-24,5192.918,kenya_location10
2024-09-24,4848.042,kenya_location10
2024-09-25,4095.289,kenya_location10
2024-09-25,4671.89,kenya_location10
2024-09-26,5510.939,kenya_location10
2024-09-26,5883.747,kenya_location10
2024-09-27,5661.128,kenya_location10
2024-09-27,5939.432,kenya_location10
2024-09-28,5469.211,kenya_location10
2024-09-28,5313.649,kenya_location10
2024-09-29,5077.513,kenya_location10
2024-09-29,5177.118,kenya_location10
2024-09-30,4610.668,kenya_location10
2024-09-30,4789.867,kenya_location10
2024-10-01,6663.641,kenya_location10
2024-10-01,6512.156,kenya_location10
2024-10-02,4474.273,kenya_location10
2024-10-02,4848.058,kenya_location10
2024-10-03,4298.345,kenya_location10
2024-10-04,5197.208,kenya_location10
2024-10-04,5741.132,kenya_location10
2024-10-05,3471.365,kenya_location10
2024-10-05,3970.649,kenya_location10
2024-10-06,3504.547,kenya_location10
2024-10-06,3761.789,kenya_location10
2024-10-07,3413.684,kenya_location10
2024-10-07,3229.134,kenya_location10
2024-10-08,5484.377,kenya_location10
2024-10-08,5824.122,kenya_location10
2024-10-09,6577.597,kenya_location10
2024-10-09,6047.086,kenya_location10
2024-10-10,5135.604,kenya_location10
2024-10-10,4612.463,kenya_location10
2024-10-11,5121.895,kenya_location10
2024-10-11,5593.286,kenya_location10
2024-10-12,5127.45,kenya_location10
2024-10-12,5520.002,kenya_location10
2024-10-13,5707.966,kenya_location10
2024-10-13,6316.671,kenya_location10
2024-10-14,6077.233,kenya_location10
2024-10-14,5654.489,kenya_location10
2024-10-15,4457.44,kenya_location10
2024-10-15,4855.603,kenya_location10
2024-10-16,3702.599,kenya_location10
2024-10-16,4263.731,kenya_location10
2024-10-17,5097.281,kenya_location10
2024-10-17,5561.457,kenya_location10
2024-10-18,3619.866,kenya_location10
2024-10-18,3562.253,kenya_location10
2024-10-19,3832.533,kenya_location10
2024-10-19,4354.654,kenya_location10
2024-10-20,5541.597,kenya_location10
2024-10-21,5037.487,kenya_location10
2024-10-22,5921.038,kenya_location10
2024-10-23,3180.002,kenya_location10
2024-10-23,5882.558,kenya_location10
2024-10-24,6039.939,kenya_location10
2024-10-24,6068.025,kenya_location10
2024-10-25,5695.876,kenya_location10
2024-10-25,5319.635,kenya_location10
2024-10-26,6029.359,kenya_location10
2024-10-26,5889.452,kenya_location10
2024-10-27,6493.179,kenya_location10
2024-10-27,6374.677,kenya_location10
2024-10-28,4956.231,kenya_location10
2024-10-28,4783.099,kenya_location10
2024-10-29,5811.434,kenya_location10
2024-10-29,6229.03,kenya_location10
2024-10-30,5724.377,kenya_location10
2024-10-30,5822.63,kenya_location10
2024-10-31,5835.871,kenya_location10
2024-10-31,5880.463,kenya_location10
2024-11-01,3982.937,kenya_location10
2024-11-01,3881.58,kenya_location10
2024-11-02,4245.566,kenya_location10
2024-11-02,4693.761,kenya_location10
2024-11-03,5233.115,kenya_location10
2024-11-03,5180.586,kenya_location10
2024-11-04,2364.981,kenya_location10
2024-11-04,5435.582,kenya_location10
2024-11-05,3151.841,kenya_location10
2024-11-05,4325.577,kenya_location10
2024-11-06,5611.25,kenya_location10
2024-11-06,4763.373,kenya_location10
2024-11-07,4122.999,kenya_location10
2024-11-07,308.277,kenya_location10
2024-11-08,5758.302,kenya_location10
2024-11-08,5515.218,kenya_location10
2024-11-09,3787.612,kenya_location10
2024-11-09,6401.602,kenya_location10
2024-11-10,3864.736,kenya_location10
2024-11-10,3558.95,kenya_location10
2024-11-11,3163.085,kenya_location10
2024-11-11,4985.872,kenya_location10
2024-11-12,5992.214,kenya_location10
2024-11-12,7208.607,kenya_location10
2024-11-13,475.144,kenya_location10
2024-11-13,4355.939,kenya_location10
2024-11-14,5483.976,kenya_location10
2024-11-14,183.329,kenya_location10
2024-11-15,3509.684,kenya_location10
2024-11-15,2251.678,kenya_location10
2024-11-16,2178.421,kenya_location10
2024-11-16,2178.421,kenya_location10
2024-11-17,6104.789,kenya_location10
2024-11-17,6104.789,kenya_location10
2024-11-18,6487.289,kenya_location10
2024-11-18,6487.289,kenya_location10
2024-11-19,6382.338,kenya_location10
2024-11-19,6382.338,kenya_location10
2024-11-20,5157.114,kenya_location10
2024-11-20,5157.114,kenya_location10
2024-11-21,4955.627,kenya_location10
2024-11-21,4955.627,kenya_location10
2024-11-22,2595.715,kenya_location10
2024-11-22,6003.544,kenya_location10
2024-11-23,6080.863,kenya_location10
2024-11-24,4958.657,kenya_location10
2024-11-25,2606.348,kenya_location10
2024-03-01,706.350375,kenya_location11
2024-03-02,6807.06133333,kenya_location11
2024-03-02,4099.55016667,kenya_location11
2024-03-03,7272.31616667,kenya_location11
2024-03-03,6777.24266667,kenya_location11
2024-03-04,6461.71883333,kenya_location11
2024-03-04,6323.10966667,kenya_location11
2024-03-05,5775.41433333,kenya_location11
2024-03-05,5961.81566667,kenya_location11
2024-03-06,5405.30416667,kenya_location11
2024-03-06,5355.02883333,kenya_location11
2024-03-07,6022.27533333,kenya_location11
2024-03-07,6082.93966667,kenya_location11
2024-03-08,6806.73466667,kenya_location11
2024-03-08,6635.41933333,kenya_location11
2024-03-09,7258.68166667,kenya_location11
2024-03-09,7518.28783333,kenya_location11
2024-03-10,7103.89033333,kenya_location11
2024-03-10,7297.77833333,kenya_location11
2024-03-11,6924.847,kenya_location11
2024-03-11,6563.13716667,kenya_location11
2024-03-12,7419.4635,kenya_location11
