index,Date,Solar Zenith Angle (Degrees),Surface Albedo,Precipitable Water (cm),Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Cloud Type,Dew Point (C),Relative Humidity (%),Pressure (mbar),DHI (W/m2),DNI (W/m2),Fill Flag,GHI (W/m2),Temperature (C),Wind Direction (Degrees),Wind Speed (m/s)
4853,2021-07-22 05:30:00,66.43,0.18,3.0,114,518,321,3,16.400000000000002,60.6,893,161,5,0,163,24.5,168,1.3
4854,2021-07-22 06:30:00,52.61,0.18,3.0,146,658,546,0,15.2,48.89,893,146,658,0,546,26.8,212,1.7000000000000002
4855,2021-07-22 07:30:00,39.27,0.18,3.0,167,734,735,0,14.3,41.74,893,167,734,0,735,28.5,229,2.1
4856,2021-07-22 08:30:00,27.23,0.18,3.0,176,779,869,0,13.7,37.55,892,176,779,0,869,29.700000000000003,233,2.3000000000000003
4857,2021-07-22 09:30:00,19.22,0.18,3.0,152,840,946,0,13.4,35.09,891,152,840,0,946,30.5,232,2.4000000000000004
4858,2021-07-22 10:30:00,20.65,0.18,2.9000000000000004,150,842,938,0,13.2,33.5,890,150,842,0,938,31.1,228,2.5
4859,2021-07-22 11:30:00,30.21,0.18,2.9000000000000004,142,826,856,0,13.0,33.0,889,142,826,0,856,31.200000000000003,222,2.7
4860,2021-07-22 12:30:00,42.73,0.18,2.9000000000000004,150,743,695,0,13.0,33.68,889,150,743,0,695,30.8,215,2.8000000000000003
4861,2021-07-22 13:30:00,56.25,0.18,2.9000000000000004,129,657,494,0,13.0,35.54,889,129,657,0,494,29.9,208,2.8000000000000003
4862,2021-07-22 14:30:00,70.14,0.18,2.9000000000000004,95,499,264,0,13.3,40.28,889,95,499,0,264,28.0,202,2.4000000000000004
4863,2021-07-22 15:30:00,84.12,0.18,2.9000000000000004,33,180,52,1,14.9,50.94,889,33,180,0,52,25.8,199,2.2
4864,2021-07-22 16:30:00,98.31,0.18,2.9000000000000004,0,0,0,0,15.6,57.63,890,0,0,0,0,24.5,199,2.8000000000000003
4865,2021-07-22 17:30:00,112.26,0.18,3.0,0,0,0,3,16.2,63.18,891,0,0,0,0,23.6,201,3.2
4866,2021-07-22 18:30:00,125.92,0.18,3.0,0,0,0,7,16.6,68.97,891,0,0,0,0,22.6,204,3.0
4867,2021-07-22 19:30:00,138.92000000000002,0.18,3.0,0,0,0,0,16.8,73.5,891,0,0,0,0,21.700000000000003,205,2.5
4868,2021-07-22 20:30:00,150.33,0.18,3.0,0,0,0,0,16.7,76.98,891,0,0,0,0,20.9,204,2.0
4869,2021-07-22 21:30:00,157.52,0.18,3.0,0,0,0,0,16.6,80.03,891,0,0,0,0,20.200000000000003,198,1.5
4870,2021-07-22 22:30:00,156.29,0.18,3.0,0,0,0,0,16.6,82.86,890,0,0,0,0,19.6,190,1.1
4871,2021-07-22 23:30:00,147.56,0.18,3.0,0,0,0,3,16.6,84.83,890,0,0,0,0,19.200000000000003,180,0.9
4872,2021-07-23 00:30:00,135.58,0.18,3.0,0,0,0,3,16.5,85.06,891,0,0,0,0,19.1,174,0.7000000000000001
4873,2021-07-23 01:30:00,122.34,0.18,3.0,0,0,0,3,16.400000000000002,83.96000000000001,891,0,0,0,0,19.200000000000003,172,0.5
4874,2021-07-23 02:30:00,108.58,0.18,3.0,0,0,0,3,16.3,83.18,891,0,0,0,0,19.200000000000003,156,0.4
4875,2021-07-23 03:30:00,94.58,0.18,3.0,0,0,0,3,16.2,79.78,892,0,0,0,0,19.8,244,0.5
4876,2021-07-23 04:30:00,80.41,0.18,2.9000000000000004,60,250,102,0,16.1,71.92,892,60,250,0,102,21.4,334,1.0
4877,2021-07-23 05:30:00,66.41,0.18,2.9000000000000004,115,527,326,0,14.7,58.3,893,115,527,0,326,23.4,312,1.5
4878,2021-07-23 06:30:00,52.56,0.18,2.8000000000000003,140,685,557,0,13.3,46.87,892,140,685,0,557,25.5,290,1.9
4879,2021-07-23 07:30:00,39.19,0.18,2.8000000000000003,148,778,750,0,12.7,40.51,892,148,778,0,750,27.3,271,2.3000000000000003
4880,2021-07-23 08:30:00,27.11,0.18,2.7,148,833,889,0,12.5,36.33,891,148,833,0,889,28.9,256,2.5
4881,2021-07-23 09:30:00,19.03,0.18,2.7,129,884,965,0,12.3,33.58,890,129,884,0,965,30.1,244,2.6
4882,2021-07-23 10:30:00,20.47,0.18,2.7,126,885,955,0,12.2,31.96,889,126,885,0,955,30.8,235,2.6
4883,2021-07-23 11:30:00,30.08,0.18,2.7,122,866,872,0,12.0,31.21,888,122,866,0,872,31.0,226,2.6
4884,2021-07-23 12:30:00,42.65,0.18,2.7,125,802,715,0,11.8,31.3,888,125,802,0,715,30.700000000000003,217,2.6
4885,2021-07-23 13:30:00,56.2,0.18,2.8000000000000003,109,719,509,0,11.6,32.6,888,109,719,0,509,29.8,208,2.6
4886,2021-07-23 14:30:00,70.12,0.18,2.8000000000000003,83,563,275,0,11.7,36.21,888,83,563,0,275,28.1,199,2.4000000000000004
4887,2021-07-23 15:30:00,84.11,0.18,2.9000000000000004,33,222,55,0,13.6,45.89,888,33,222,0,55,26.200000000000003,191,2.6
4888,2021-07-23 16:30:00,98.32,0.18,2.9000000000000004,0,0,0,0,14.5,53.11,889,0,0,0,0,24.700000000000003,187,3.3000000000000003
4889,2021-07-23 17:30:00,112.29,0.18,3.0,0,0,0,0,15.5,61.02,890,0,0,0,0,23.4,185,3.5
4890,2021-07-23 18:30:00,125.97,0.18,3.0,0,0,0,0,16.1,68.01,891,0,0,0,0,22.3,182,3.0
4891,2021-07-23 19:30:00,139.01,0.18,3.1,0,0,0,3,16.3,72.31,891,0,0,0,0,21.5,178,2.4000000000000004
4892,2021-07-23 20:30:00,150.47,0.18,3.1,0,0,0,0,16.5,76.2,891,0,0,0,0,20.8,173,1.7000000000000002
4893,2021-07-23 21:30:00,157.72,0.18,3.1,0,0,0,0,16.6,78.58,891,0,0,0,0,20.4,167,1.3
4894,2021-07-23 22:30:00,156.48,0.18,3.1,0,0,0,0,16.6,80.57000000000001,890,0,0,0,0,20.0,162,1.1
4895,2021-07-23 23:30:00,147.70000000000002,0.18,3.0,0,0,0,0,16.6,83.18,890,0,0,0,0,19.5,162,1.0
4896,2021-07-24 00:30:00,135.67000000000002,0.18,3.0,0,0,0,0,16.6,85.78,890,0,0,0,0,19.0,164,1.0
4897,2021-07-24 01:30:00,122.4,0.18,3.0,0,0,0,0,16.5,87.76,890,0,0,0,0,18.6,161,1.0
4898,2021-07-24 02:30:00,108.62,0.18,3.1,0,0,0,0,16.5,88.54,890,0,0,0,0,18.4,154,1.0
4899,2021-07-24 03:30:00,94.59,0.18,3.2,0,0,0,3,16.400000000000002,83.31,891,0,0,0,0,19.3,153,1.4
4900,2021-07-24 04:30:00,80.41,0.18,3.3000000000000003,56,273,101,5,16.5,72.28,891,4,0,0,4,21.700000000000003,164,2.1
4901,2021-07-24 05:30:00,66.39,0.18,3.4000000000000004,108,542,325,4,16.5,61.58,891,34,0,0,34,24.4,183,2.8000000000000003
4902,2021-07-24 06:30:00,52.52,0.18,3.4000000000000004,127,704,555,4,16.2,52.46,891,127,0,0,127,26.700000000000003,199,3.5
4903,2021-07-24 07:30:00,39.12,0.18,3.5,143,777,746,4,15.6,46.61,891,367,30,0,391,28.1,208,3.9
4904,2021-07-24 08:30:00,26.98,0.18,3.5,159,807,878,3,15.1,43.19,890,477,131,0,594,28.9,212,4.0
4905,2021-07-24 09:30:00,18.83,0.18,3.6,221,737,918,1,14.9,42.49,890,221,737,0,918,28.9,213,4.2
4906,2021-07-24 10:30:00,20.28,0.18,3.6,207,750,911,3,14.8,43.06,889,483,112,0,588,28.6,211,4.5
4907,2021-07-24 11:30:00,29.96,0.18,3.6,186,748,834,4,14.9,43.85,888,184,0,0,184,28.4,208,4.7
4908,2021-07-24 12:30:00,42.58,0.18,3.6,185,666,675,7,14.9,45.17,888,37,0,0,37,27.9,205,4.6000000000000005
4909,2021-07-24 13:30:00,56.15,0.18,3.6,147,597,480,8,14.7,46.48,888,231,26,0,246,27.200000000000003,203,4.3
4910,2021-07-24 14:30:00,70.09,0.18,3.5,101,461,258,8,14.5,49.07,889,7,0,0,7,26.0,201,3.5
4911,2021-07-24 15:30:00,84.11,0.18,3.5,34,164,51,4,14.5,53.9,889,9,0,7,9,24.4,202,2.6
4912,2021-07-24 16:30:00,98.33,0.18,3.4000000000000004,0,0,0,3,14.8,60.0,890,0,0,0,0,23.0,202,2.3000000000000003
4913,2021-07-24 17:30:00,112.33,0.18,3.3000000000000003,0,0,0,0,14.9,63.76,890,0,0,0,0,22.1,204,2.3000000000000003
4914,2021-07-24 18:30:00,126.03,0.18,3.2,0,0,0,4,15.0,67.5,891,0,0,0,0,21.3,205,2.1
4915,2021-07-24 19:30:00,139.1,0.18,3.1,0,0,0,4,15.1,71.28,891,0,0,0,0,20.5,205,1.8
4916,2021-07-24 20:30:00,150.61,0.18,3.1,0,0,0,3,15.2,74.51,891,0,0,0,0,19.9,204,1.6
4917,2021-07-24 21:30:00,157.93,0.18,3.1,0,0,0,4,15.4,77.51,890,0,0,0,0,19.4,199,1.5
4918,2021-07-24 22:30:00,156.67000000000002,0.18,3.1,0,0,0,4,15.5,79.33,890,0,0,0,0,19.200000000000003,190,1.3
4919,2021-07-24 23:30:00,147.84,0.18,3.1,0,0,0,4,15.7,79.57000000000001,889,0,0,0,0,19.3,178,1.1
4920,2021-07-25 00:30:00,135.76,0.18,3.1,0,0,0,4,15.8,80.3,889,0,0,0,0,19.3,162,0.8
4921,2021-07-25 01:30:00,122.46,0.18,3.2,0,0,0,4,16.0,80.46000000000001,890,0,0,0,0,19.4,128,0.5
4922,2021-07-25 02:30:00,108.65,0.18,3.3000000000000003,0,0,0,4,16.0,80.48,890,0,0,0,0,19.4,62,0.4
4923,2021-07-25 03:30:00,94.61,0.18,3.4000000000000004,0,0,0,4,15.9,77.79,890,0,0,0,0,19.9,168,0.5
4924,2021-07-25 04:30:00,80.41,0.18,3.5,54,285,102,4,16.0,70.56,891,4,0,0,4,21.6,269,1.1
4925,2021-07-25 05:30:00,66.37,0.18,3.5,99,570,328,4,15.6,60.370000000000005,891,116,0,0,116,23.700000000000003,211,2.3000000000000003
4926,2021-07-25 06:30:00,52.47,0.18,3.5,124,707,555,3,15.4,53.34,891,339,96,0,397,25.6,196,3.3000000000000003
4927,2021-07-25 07:30:00,39.03,0.18,3.5,136,786,747,3,15.1,48.24,891,434,167,0,563,27.0,191,3.8
4928,2021-07-25 08:30:00,26.85,0.18,3.5,143,828,881,1,14.7,43.61,890,143,828,0,881,28.200000000000003,191,4.1000000000000005
4929,2021-07-25 09:30:00,18.63,0.18,3.5,163,818,938,3,14.1,40.14,889,474,69,0,539,29.0,193,4.3
4930,2021-07-25 10:30:00,20.09,0.18,3.4000000000000004,162,818,930,3,13.5,37.86,889,281,0,0,282,29.3,195,4.5
4931,2021-07-25 11:30:00,29.84,0.18,3.3000000000000003,154,799,847,3,12.9,36.88,888,489,199,0,662,29.1,197,4.5
4932,2021-07-25 12:30:00,42.5,0.18,3.3000000000000003,155,726,690,0,12.4,37.05,888,155,726,0,690,28.5,199,4.4
4933,2021-07-25 13:30:00,56.11,0.18,3.2,130,648,492,0,12.0,38.29,888,130,648,0,492,27.5,200,4.2
4934,2021-07-25 14:30:00,70.07000000000001,0.18,3.2,93,501,264,0,11.8,41.26,888,93,501,0,264,26.0,202,3.6
4935,2021-07-25 15:30:00,84.11,0.18,3.1,33,184,52,3,12.3,47.74,889,45,2,7,45,24.1,205,3.0
4936,2021-07-25 16:30:00,98.35,0.18,3.1,0,0,0,3,12.9,54.45,890,0,0,0,0,22.6,206,3.0
4937,2021-07-25 17:30:00,112.36,0.18,3.0,0,0,0,4,13.3,58.76,890,0,0,0,0,21.700000000000003,205,3.0
4938,2021-07-25 18:30:00,126.1,0.18,3.0,0,0,0,3,13.7,63.8,891,0,0,0,0,20.8,202,2.7
4939,2021-07-25 19:30:00,139.20000000000002,0.18,2.9000000000000004,0,0,0,0,14.1,69.53,891,0,0,0,0,19.8,196,2.0
4940,2021-07-25 20:30:00,150.76,0.18,2.9000000000000004,0,0,0,3,14.3,74.39,891,0,0,0,0,19.0,186,1.6
4941,2021-07-25 21:30:00,158.14,0.18,2.9000000000000004,0,0,0,0,14.6,78.33,890,0,0,0,0,18.4,172,1.3
4942,2021-07-25 22:30:00,156.87,0.18,3.0,0,0,0,0,14.7,80.79,890,0,0,0,0,18.1,157,1.3
4943,2021-07-25 23:30:00,147.97,0.18,3.0,0,0,0,0,14.9,81.95,889,0,0,0,0,18.0,144,1.2000000000000002
4944,2021-07-26 00:30:00,135.85,0.18,3.0,0,0,0,0,15.0,81.93,889,0,0,0,0,18.1,135,1.2000000000000002
4945,2021-07-26 01:30:00,122.52,0.18,3.0,0,0,0,3,15.0,82.84,889,0,0,0,0,18.0,127,1.2000000000000002
4946,2021-07-26 02:30:00,108.69,0.18,3.0,0,0,0,3,15.1,83.27,890,0,0,0,0,18.0,124,1.2000000000000002
4947,2021-07-26 03:30:00,94.62,0.18,3.0,0,0,0,7,15.2,79.38,890,0,0,0,0,18.8,128,1.5
4948,2021-07-26 04:30:00,80.4,0.18,3.0,52,322,106,0,15.3,70.33,891,52,322,0,106,20.9,151,2.1
4949,2021-07-26 05:30:00,66.34,0.18,3.0,94,603,336,7,14.7,57.370000000000005,891,196,156,0,259,23.6,182,3.1
4950,2021-07-26 06:30:00,52.42,0.18,3.0,116,738,566,0,13.8,47.28,891,116,738,0,566,25.9,197,3.9
4951,2021-07-26 07:30:00,38.95,0.18,2.9000000000000004,129,813,760,0,13.1,40.85,891,129,813,0,760,27.6,201,4.2
4952,2021-07-26 08:30:00,26.71,0.18,2.9000000000000004,137,848,895,0,12.7,37.02,890,137,848,0,895,28.8,202,4.2
4953,2021-07-26 09:30:00,18.42,0.18,3.0,148,852,956,1,12.6,35.31,890,148,852,0,956,29.5,202,4.2
4954,2021-07-26 10:30:00,19.9,0.18,3.0,154,840,944,1,12.6,35.07,889,154,840,0,944,29.700000000000003,203,4.1000000000000005
4955,2021-07-26 11:30:00,29.72,0.18,3.1,153,809,856,3,12.8,35.85,888,261,0,0,262,29.5,203,3.9
4956,2021-07-26 12:30:00,42.43,0.18,3.1,139,770,707,3,13.0,37.63,888,161,0,0,161,28.9,204,3.7
4957,2021-07-26 13:30:00,56.07,0.18,3.2,119,687,503,3,13.2,40.1,888,179,1,0,179,28.0,205,3.5
4958,2021-07-26 14:30:00,70.05,0.18,3.2,88,533,270,3,13.4,44.44,888,75,0,0,75,26.5,206,3.1
4959,2021-07-26 15:30:00,84.11,0.18,3.3000000000000003,33,197,54,3,14.2,52.19,889,20,0,7,20,24.700000000000003,208,2.7
4960,2021-07-26 16:30:00,98.37,0.18,3.3000000000000003,0,0,0,4,14.8,58.95,890,0,0,0,0,23.3,210,2.8000000000000003
4961,2021-07-26 17:30:00,112.41,0.18,3.4000000000000004,0,0,0,3,15.0,63.36,890,0,0,0,0,22.3,209,2.9000000000000004
4962,2021-07-26 18:30:00,126.16,0.18,3.4000000000000004,0,0,0,4,15.2,68.01,891,0,0,0,0,21.3,205,2.6
4963,2021-07-26 19:30:00,139.3,0.18,3.4000000000000004,0,0,0,4,15.3,72.09,891,0,0,0,0,20.5,200,2.3000000000000003
4964,2021-07-26 20:30:00,150.92000000000002,0.18,3.4000000000000004,0,0,0,4,15.4,75.86,891,0,0,0,0,19.8,193,1.9
4965,2021-07-26 21:30:00,158.35,0.18,3.4000000000000004,0,0,0,4,15.5,79.67,890,0,0,0,0,19.1,184,1.6
4966,2021-07-26 22:30:00,157.07,0.18,3.4000000000000004,0,0,0,4,15.6,82.74,889,0,0,0,0,18.6,173,1.4
4967,2021-07-26 23:30:00,148.11,0.18,3.4000000000000004,0,0,0,3,15.7,85.54,889,0,0,0,0,18.2,162,1.3
4968,2021-07-27 00:30:00,135.94,0.18,3.4000000000000004,0,0,0,4,15.8,87.25,889,0,0,0,0,18.0,157,1.1
4969,2021-07-27 01:30:00,122.58,0.18,3.4000000000000004,0,0,0,4,15.9,87.16,889,0,0,0,0,18.1,160,0.9
4970,2021-07-27 02:30:00,108.72,0.18,3.4000000000000004,0,0,0,4,16.0,86.71000000000001,890,0,0,0,0,18.3,163,0.8
4971,2021-07-27 03:30:00,94.64,0.18,3.4000000000000004,0,0,0,4,16.2,84.27,890,0,0,0,0,18.9,157,0.7000000000000001
4972,2021-07-27 04:30:00,80.39,0.18,3.4000000000000004,60,240,100,4,16.400000000000002,79.10000000000001,891,4,0,0,4,20.1,161,0.8
4973,2021-07-27 05:30:00,66.31,0.18,3.4000000000000004,117,517,325,4,15.9,69.81,892,19,0,0,19,21.6,187,1.1
4974,2021-07-27 06:30:00,52.370000000000005,0.18,3.4000000000000004,146,664,552,3,15.1,60.81,892,253,5,0,256,23.1,215,1.2000000000000002
4975,2021-07-27 07:30:00,38.86,0.18,3.4000000000000004,164,744,743,3,14.5,53.59,892,444,176,0,582,24.5,242,1.2000000000000002
4976,2021-07-27 08:30:00,26.56,0.18,3.4000000000000004,170,792,879,3,14.1,48.42,891,507,200,0,686,25.8,268,1.2000000000000002
4977,2021-07-27 09:30:00,18.2,0.18,3.4000000000000004,196,779,936,4,14.0,44.79,890,466,34,0,499,27.0,284,1.2000000000000002
4978,2021-07-27 10:30:00,19.7,0.18,3.4000000000000004,183,792,928,4,14.0,42.72,889,512,142,0,646,27.8,289,1.1
4979,2021-07-27 11:30:00,29.6,0.18,3.4000000000000004,167,784,849,3,14.0,41.7,888,450,78,0,517,28.200000000000003,286,1.1
4980,2021-07-27 12:30:00,42.35,0.18,3.4000000000000004,167,711,693,3,13.9,41.89,888,391,76,0,447,28.1,278,1.1
4981,2021-07-27 13:30:00,56.02,0.18,3.4000000000000004,137,637,493,3,13.9,43.03,888,306,59,0,339,27.6,266,1.0
4982,2021-07-27 14:30:00,70.03,0.18,3.4000000000000004,97,490,265,3,13.9,45.68,888,83,0,0,83,26.6,249,0.7000000000000001
4983,2021-07-27 15:30:00,84.11,0.18,3.4000000000000004,34,174,52,3,15.3,53.61,888,17,0,7,17,25.4,220,0.5
4984,2021-07-27 16:30:00,98.39,0.18,3.4000000000000004,0,0,0,3,15.6,57.56,889,0,0,0,0,24.5,195,0.6000000000000001
4985,2021-07-27 17:30:00,112.45,0.18,3.4000000000000004,0,0,0,0,15.7,60.99,889,0,0,0,0,23.700000000000003,191,0.9
4986,2021-07-27 18:30:00,126.23,0.18,3.4000000000000004,0,0,0,1,15.7,64.69,890,0,0,0,0,22.700000000000003,194,1.2000000000000002
4987,2021-07-27 19:30:00,139.41,0.18,3.4000000000000004,0,0,0,1,15.8,69.06,890,0,0,0,0,21.700000000000003,197,1.2000000000000002
4988,2021-07-27 20:30:00,151.08,0.18,3.4000000000000004,0,0,0,3,15.9,73.78,889,0,0,0,0,20.8,200,1.3
4989,2021-07-27 21:30:00,158.57,0.18,3.4000000000000004,0,0,0,0,16.1,77.62,889,0,0,0,0,20.1,200,1.3
4990,2021-07-27 22:30:00,157.28,0.18,3.5,0,0,0,3,16.2,81.7,889,0,0,0,0,19.4,198,1.2000000000000002
4991,2021-07-27 23:30:00,148.25,0.18,3.5,0,0,0,1,16.3,84.36,888,0,0,0,0,19.0,195,1.1
4992,2021-07-28 00:30:00,136.03,0.18,3.5,0,0,0,0,16.400000000000002,87.13,889,0,0,0,0,18.6,191,1.0
4993,2021-07-28 01:30:00,122.63,0.18,3.5,0,0,0,4,16.5,88.55,889,0,0,0,0,18.4,185,0.9
4994,2021-07-28 02:30:00,108.75,0.18,3.5,0,0,0,3,16.5,89.18,889,0,0,0,0,18.3,177,0.8
4995,2021-07-28 03:30:00,94.65,0.18,3.5,0,0,0,4,16.5,86.17,890,0,0,0,0,18.9,169,1.0
4996,2021-07-28 04:30:00,80.38,0.18,3.5,58,246,100,4,16.6,78.33,890,4,0,0,4,20.5,172,1.2000000000000002
4997,2021-07-28 05:30:00,66.28,0.18,3.5,120,505,324,4,15.7,64.79,891,28,0,0,28,22.700000000000003,197,1.3
4998,2021-07-28 06:30:00,52.31,0.18,3.5,155,644,549,4,14.8,53.82,891,177,0,0,177,24.8,224,1.6
4999,2021-07-28 07:30:00,38.77,0.18,3.5,175,724,739,4,14.4,47.21,890,199,0,0,200,26.6,233,2.0
5000,2021-07-28 08:30:00,26.42,0.18,3.5,185,769,873,4,14.3,43.72,890,329,1,0,330,27.8,234,2.2
5001,2021-07-28 09:30:00,17.98,0.18,3.5,183,797,941,3,14.3,41.62,889,475,58,0,530,28.6,233,2.3000000000000003
5002,2021-07-28 10:30:00,19.5,0.18,3.5,173,806,933,4,14.2,40.51,888,479,86,0,561,29.0,235,2.1
5003,2021-07-28 11:30:00,29.48,0.18,3.5,161,793,851,0,14.2,40.14,887,161,793,0,851,29.1,237,1.9
5004,2021-07-28 12:30:00,42.28,0.18,3.5,145,754,703,0,14.1,40.51,887,145,754,0,703,28.9,235,1.8
5005,2021-07-28 13:30:00,55.98,0.18,3.5,123,677,501,0,14.1,41.82,887,123,677,0,501,28.3,228,1.7000000000000002
5006,2021-07-28 14:30:00,70.02,0.18,3.6,89,526,269,0,14.1,45.2,887,89,526,0,269,27.0,216,1.4
5007,2021-07-28 15:30:00,84.11,0.18,3.6,35,190,54,0,15.5,54.39,888,35,190,0,54,25.4,205,1.1
5008,2021-07-28 16:30:00,98.42,0.18,3.6,0,0,0,0,16.1,60.6,888,0,0,0,0,24.200000000000003,199,1.4
5009,2021-07-28 17:30:00,112.5,0.18,3.6,0,0,0,8,16.2,63.61,889,0,0,0,0,23.5,197,1.8
5010,2021-07-28 18:30:00,126.31,0.18,3.7,0,0,0,3,16.6,68.41,890,0,0,0,0,22.700000000000003,197,1.9
5011,2021-07-28 19:30:00,139.52,0.18,3.7,0,0,0,7,16.900000000000002,73.28,890,0,0,0,0,21.9,198,1.7000000000000002
5012,2021-07-28 20:30:00,151.24,0.18,3.7,0,0,0,5,17.2,78.27,890,0,0,0,0,21.1,199,1.5
5013,2021-07-28 21:30:00,158.8,0.18,3.7,0,0,0,5,17.3,82.08,889,0,0,0,0,20.5,200,1.4
5014,2021-07-28 22:30:00,157.48,0.18,3.7,0,0,0,4,17.5,85.38,889,0,0,0,0,20.0,199,1.2000000000000002
5015,2021-07-28 23:30:00,148.39,0.18,3.6,0,0,0,4,17.6,88.13,889,0,0,0,0,19.6,195,1.0
5016,2021-07-29 00:30:00,136.12,0.17,3.6,0,0,0,4,17.7,90.24,889,0,0,0,0,19.3,186,0.9
5017,2021-07-29 01:30:00,122.69,0.17,3.6,0,0,0,4,17.7,91.55,889,0,0,0,0,19.1,169,0.8
5018,2021-07-29 02:30:00,108.78,0.17,3.6,0,0,0,5,17.7,92.11,890,0,0,0,0,19.0,150,0.8
5019,2021-07-29 03:30:00,94.65,0.17,3.6,0,0,0,4,17.6,88.43,890,0,0,0,0,19.6,134,1.1
5020,2021-07-29 04:30:00,80.37,0.17,3.6,53,301,104,7,17.8,79.25,891,3,0,0,3,21.5,133,1.4
5021,2021-07-29 05:30:00,66.25,0.17,3.5,101,575,333,8,17.0,64.73,891,26,0,0,26,24.0,161,1.3
5022,2021-07-29 06:30:00,52.25,0.17,3.5,129,702,559,8,15.7,52.45,891,234,36,0,255,26.200000000000003,198,1.6
5023,2021-07-29 07:30:00,38.68,0.17,3.5,150,766,748,8,15.2,46.5,891,347,86,0,414,27.700000000000003,213,2.3000000000000003
5024,2021-07-29 08:30:00,26.27,0.17,3.5,162,805,883,4,15.0,43.36,890,458,116,0,563,28.700000000000003,214,2.7
5025,2021-07-29 09:30:00,17.75,0.17,3.5,162,826,949,8,15.0,41.28,889,424,297,0,707,29.5,213,2.9000000000000004
5026,2021-07-29 10:30:00,19.3,0.17,3.5,160,826,939,3,15.0,40.36,888,475,87,0,557,29.9,215,3.0
5027,2021-07-29 11:30:00,29.36,0.17,3.5,152,808,856,3,14.9,40.71,888,445,110,0,541,29.700000000000003,216,3.1
5028,2021-07-29 12:30:00,42.21,0.17,3.6,159,725,696,8,15.0,42.31,887,302,31,0,325,29.1,215,3.1
5029,2021-07-29 13:30:00,55.95,0.17,3.7,134,638,492,0,15.2,45.37,888,134,638,0,492,28.1,210,3.2
5030,2021-07-29 14:30:00,70.0,0.17,3.7,99,478,262,3,15.4,50.02,888,150,7,0,153,26.700000000000003,205,2.9000000000000004
5031,2021-07-29 15:30:00,84.12,0.17,3.8,35,150,50,3,16.1,57.51,889,40,0,7,40,25.1,200,2.5
5032,2021-07-29 16:30:00,98.44,0.17,3.8,0,0,0,0,16.900000000000002,64.74,889,0,0,0,0,23.9,198,2.5
5033,2021-07-29 17:30:00,112.54,0.17,3.8,0,0,0,3,17.3,70.48,890,0,0,0,0,23.0,198,2.6
5034,2021-07-29 18:30:00,126.38,0.17,3.8,0,0,0,3,17.7,75.05,890,0,0,0,0,22.3,200,2.4000000000000004
5035,2021-07-29 19:30:00,139.63,0.17,3.7,0,0,0,3,17.900000000000002,79.29,890,0,0,0,0,21.6,200,2.1
5036,2021-07-29 20:30:00,151.41,0.17,3.7,0,0,0,7,18.1,83.46000000000001,890,0,0,0,0,21.0,197,1.8
5037,2021-07-29 21:30:00,159.03,0.17,3.7,0,0,0,7,18.3,86.74,890,0,0,0,0,20.6,191,1.6
5038,2021-07-29 22:30:00,157.70000000000002,0.17,3.6,0,0,0,4,18.5,88.60000000000001,890,0,0,0,0,20.4,185,1.4
5039,2021-07-29 23:30:00,148.53,0.17,3.6,0,0,0,3,18.5,90.06,890,0,0,0,0,20.200000000000003,183,1.1
5040,2021-07-30 00:30:00,136.2,0.16,3.6,0,0,0,3,18.5,91.02,890,0,0,0,0,20.0,182,0.8
5041,2021-07-30 01:30:00,122.74,0.16,3.5,0,0,0,4,18.3,91.32,890,0,0,0,0,19.8,175,0.6000000000000001
5042,2021-07-30 02:30:00,108.81,0.16,3.4000000000000004,0,0,0,4,18.2,90.39,890,0,0,0,0,19.8,158,0.5
5043,2021-07-30 03:30:00,94.66,0.16,3.3000000000000003,0,0,0,4,18.1,87.81,891,0,0,0,0,20.200000000000003,136,0.6000000000000001
5044,2021-07-30 04:30:00,80.36,0.16,3.3000000000000003,57,260,100,1,18.3,82.08,891,57,260,0,100,21.5,155,0.8
5045,2021-07-30 05:30:00,66.21000000000001,0.16,3.3000000000000003,107,545,327,0,17.3,67.28,892,107,545,0,327,23.700000000000003,197,1.5
5046,2021-07-30 06:30:00,52.19,0.16,3.3000000000000003,131,695,557,0,15.8,52.69,892,131,695,0,557,26.200000000000003,207,2.3000000000000003
5047,2021-07-30 07:30:00,38.58,0.16,3.4000000000000004,141,780,751,1,15.2,45.4,891,141,780,0,751,28.1,201,2.8000000000000003
5048,2021-07-30 08:30:00,26.11,0.16,3.4000000000000004,145,827,888,7,15.0,41.37,890,347,451,0,752,29.5,196,3.0
5049,2021-07-30 09:30:00,17.52,0.16,3.5,165,819,946,7,15.1,39.65,890,338,489,0,805,30.3,192,3.2
5050,2021-07-30 10:30:00,19.1,0.16,3.5,169,811,936,8,15.2,39.83,889,420,305,0,708,30.4,189,3.5
5051,2021-07-30 11:30:00,29.24,0.16,3.6,160,793,851,7,15.3,41.07,888,410,217,0,600,30.0,187,3.9
5052,2021-07-30 12:30:00,42.14,0.16,3.6,153,733,696,7,15.5,43.61,888,349,239,0,526,29.1,185,4.3
5053,2021-07-30 13:30:00,55.91,0.16,3.6,127,656,495,7,15.5,46.66,888,231,387,7,448,28.0,183,4.4
5054,2021-07-30 14:30:00,69.99,0.16,3.6,92,508,266,7,15.4,50.370000000000005,888,153,301,7,256,26.6,184,4.1000000000000005
