datetime,ghi,location
2020-12-18,4982.777777777778,lira
2020-12-19,3578.055555555556,lira
2020-12-20,3402.5,lira
2020-12-21,3020.833333333333,lira
2020-12-22,3264.444444444445,lira
2020-12-23,4224.722222222223,lira
2020-12-24,4989.722222222223,lira
2020-12-25,3901.1111111111113,lira
2020-12-26,3796.944444444445,lira
2020-12-27,4812.222222222223,lira
2020-12-28,4714.722222222223,lira
2020-12-29,6416.38888888889,lira
2020-12-30,5986.38888888889,lira
2020-12-31,5521.944444444444,lira
2021-01-01,1863.555555555556,lira
2021-01-02,1376.5833333333333,lira
2021-01-03,4200.833333333334,lira
2021-01-04,4560.277777777778,lira
2021-01-05,4617.777777777778,lira
2021-01-06,4640.833333333334,lira
2021-01-07,5701.38888888889,lira
2021-01-08,5942.777777777778,lira
2021-01-09,6230.833333333334,lira
2021-01-10,2606.583333333333,lira
2021-01-11,1103.2222222222222,lira
2021-01-12,1378.4722222222222,lira
2021-01-13,2831.666666666667,lira
2021-01-14,3936.1111111111113,lira
2021-01-15,3896.388888888889,lira
2021-01-16,3369.722222222222,lira
2021-01-17,2301.3611111111118,lira
2021-01-18,3605.277777777778,lira
2021-01-19,2004.7222222222224,lira
2021-01-20,3624.722222222222,lira
2021-01-21,3337.777777777778,lira
2021-01-22,4106.944444444444,lira
2021-01-23,4172.777777777778,lira
2021-01-28,1875.611111111111,lira
2021-01-29,6344.722222222223,lira
2021-01-30,4683.333333333334,lira
2021-01-31,4474.722222222223,lira
2021-02-01,4682.222222222223,lira
2021-02-02,6338.055555555556,lira
2021-02-03,6137.5,lira
2021-02-04,5161.944444444444,lira
2021-02-05,5627.222222222223,lira
2021-02-06,2785.833333333333,lira
2021-02-07,5528.888888888889,lira
2021-02-08,4789.444444444444,lira
2021-02-09,5638.333333333334,lira
2021-02-10,4858.333333333334,lira
2021-02-11,3295.277777777778,lira
2021-02-12,2111.138888888889,lira
2021-02-13,2875.0,lira
2021-02-14,1910.9166666666667,lira
2021-02-15,5495.277777777778,lira
2021-02-16,6225.0,lira
2021-02-17,4798.055555555556,lira
2021-02-18,6595.833333333334,lira
2021-02-19,3677.5,lira
2021-02-20,4721.666666666667,lira
2021-02-21,5493.333333333334,lira
2021-02-22,5647.5,lira
2021-03-03,6212.777777777778,lira
2021-03-04,4470.555555555556,lira
2021-03-05,4893.888888888889,lira
2021-03-06,4825.833333333334,lira
2021-03-07,6200.0,lira
2021-03-08,7165.0,lira
2021-03-09,3524.444444444445,lira
2021-03-10,5061.944444444444,lira
2021-03-11,6670.555555555556,lira
2021-03-12,7192.5,lira
2021-03-13,6969.166666666667,lira
2021-03-14,6332.222222222223,lira
2021-03-15,6191.38888888889,lira
2021-03-16,4935.277777777778,lira
