datetime,corrupt,SUN,BHI (W/m2),GHI (W/m2),GTI_30 (W/m2),GTI_15 (W/m2),GTI_22.5 (W/m2)
2022-06-04,4841.0,6.164,119.7,5185.0,3548.0555555555557,4312.222222222223,4234.444444444444
2022-06-05,4841.0,8.93,192.2,6395.555555555556,4115.555555555556,5251.111111111111,5053.333333333334
2022-06-06,4841.0,5.281,95.0,5198.888888888889,3792.222222222222,4532.222222222223,4418.333333333334
2022-06-07,4841.0,6.081,124.0,4585.277777777778,2959.166666666667,3675.277777777778,3595.0
2022-06-08,4841.0,3.898,76.2,3694.166666666667,2702.0833333333335,3232.222222222222,3120.277777777778
2022-06-09,4841.0,2.466,37.93,4013.0555555555557,3181.666666666667,3595.5555555555557,3556.1111111111113
2022-06-10,4841.0,3.565,68.07,4612.5,3344.722222222222,3950.8333333333335,3866.944444444445
2022-06-11,4841.0,2.915,62.29,4037.5,2983.0555555555557,3501.944444444445,3435.8333333333335
2022-06-12,4841.0,7.23,145.1,5569.444444444444,3672.777777777778,4599.722222222223,4470.555555555556
2022-06-13,4841.0,4.598,84.0,3665.8333333333335,2600.6944444444443,3114.444444444445,3026.666666666667
2022-06-14,4841.0,6.731,122.4,5413.611111111111,3757.777777777778,4584.166666666667,4485.0
2022-06-29,4841.0,6.947,139.1,5663.333333333334,3768.0555555555557,4675.833333333334,4585.833333333334
2022-06-30,4841.0,6.081,118.8,5164.722222222223,3421.388888888889,4213.888888888889,4175.277777777778
2022-07-01,4841.0,8.38,163.0,6066.38888888889,3920.5555555555557,4958.333333333334,4817.777777777778
2022-07-02,4841.0,4.931,88.8,5078.055555555556,3663.3333333333335,4332.777777777778,4278.055555555556
2022-07-03,4841.0,2.965,50.63,3426.666666666667,2494.8611111111113,2900.5555555555557,2906.388888888889
2022-07-04,4841.0,8.65,168.5,6050.833333333334,3909.722222222222,4930.0,4803.055555555556
2022-07-05,4841.0,8.36,155.0,5922.5,3765.8333333333335,4741.111111111111,4625.555555555556
2022-07-06,4841.0,6.131,111.6,4420.277777777778,2926.944444444445,3609.166666666667,3466.944444444445
2022-07-07,4841.0,2.149,111.1,739.388888888889,617.1944444444445,802.7222222222223,777.0277777777778
2022-07-08,4841.0,6.281,104.5,5225.0,3057.777777777778,3718.6111111111113,3613.0555555555557
2022-07-09,4841.0,7.96,127.9,3704.444444444445,3579.444444444445,4355.555555555556,4187.222222222223
2022-07-10,4841.0,4.798,78.4,5016.944444444444,3043.6111111111113,3576.388888888889,3462.5
2022-07-11,4841.0,3.782,62.81,4253.611111111111,3197.777777777778,3658.0555555555557,3556.666666666667
2022-07-12,4841.0,7.96,134.0,1948.5000000000002,3894.166666666667,4748.888888888889,4582.5
2022-07-13,4841.0,6.497,104.8,1280.4166666666667,3745.5555555555557,4446.944444444444,4331.944444444444
2022-07-14,4841.0,4.132,63.46,257.5861111111111,3091.666666666667,3584.444444444445,3520.277777777778
2022-07-15,4841.0,9.15,158.5,0.0,4050.8333333333335,5020.0,4804.166666666667
2022-07-16,4841.0,5.148,66.5,4.985555555555556,3319.166666666667,3820.0,3758.6111111111113
2022-07-17,4841.0,4.015,51.54,1814.7500000000002,2951.944444444445,3382.222222222222,3319.444444444445
2022-07-18,4841.0,5.081,86.4,2583.4444444444443,2794.166666666667,3313.3333333333335,3184.166666666667
2022-07-19,4841.0,1.866,46.62,1040.1666666666667,2584.4722222222226,2868.6111111111113,2818.6111111111113
2022-07-20,4841.0,1.966,33.11,7853.88888888889,2039.1111111111113,2295.166666666667,2254.1388888888887
2022-07-21,4841.0,4.015,124.2,191.44444444444446,1459.3333333333335,1826.7500000000002,1780.5000000000002
2022-07-22,4841.0,4.715,76.9,2560.194444444445,2537.1111111111113,2991.666666666667,2925.0
2022-07-23,4841.0,8.4,148.1,1611.7222222222222,4078.6111111111113,4838.055555555556,4715.277777777778
2022-07-24,4841.0,3.299,59.53,8490.555555555557,2414.4722222222226,2695.027777777778,2676.444444444445
2022-07-25,4841.0,5.181,80.1,6972.222222222223,3298.3333333333335,3731.944444444445,3670.277777777778
2022-07-26,4841.0,5.998,92.3,8549.722222222223,3263.888888888889,3722.5,3640.8333333333335
2022-07-27,4841.0,4.715,77.6,7641.666666666667,2819.166666666667,3203.888888888889,3135.277777777778
2022-07-28,4841.0,4.498,74.3,4841.111111111111,3041.944444444445,3487.777777777778,3361.388888888889
2022-07-29,4841.0,7.38,119.3,6247.777777777778,3618.6111111111113,4222.5,4076.944444444445
2022-07-30,4841.0,1.366,26.99,4501.944444444444,1973.8333333333335,2148.3055555555557,2093.722222222222
2022-07-31,4841.0,3.432,47.57,9043.333333333334,2989.722222222222,3310.8333333333335,3221.944444444445
2022-08-01,4841.0,2.266,41.23,7865.555555555556,2672.916666666667,2972.5,2911.944444444445
2022-08-02,4841.0,3.315,54.14,2762.1111111111113,3023.3333333333335,3385.277777777778,3282.222222222222
2022-08-03,4841.0,2.166,44.01,9215.555555555557,2932.777777777778,3229.166666666667,3152.222222222222
2022-08-06,4841.0,6.681,134.2,132.7527777777778,3524.722222222222,4028.6111111111113,3895.5555555555557
2022-08-08,4841.0,9.15,205.0,95.325,4227.5,4939.166666666667,4756.388888888889
2022-08-11,4841.0,9.01,165.7,0.6281388888888889,3973.888888888889,4548.888888888889,4399.444444444444
2022-08-12,4841.0,8.26,170.7,2263.4444444444443,4159.722222222223,4784.722222222223,4618.888888888889
2022-08-13,4841.0,1.683,31.08,3104.444444444445,2687.8333333333335,2896.666666666667,2860.0
2022-08-14,4841.0,0.75,21.39,0.0,1430.388888888889,1541.638888888889,1513.4166666666667
2022-08-15,4841.0,7.63,178.0,966.9166666666667,4563.888888888889,5238.611111111111,5065.833333333334
2022-08-19,4841.0,3.615,100.3,3942.5,3114.166666666667,3469.722222222222,3425.5555555555557
2022-08-20,4841.0,8.68,200.3,5491.111111111111,4300.0,4917.5,4677.777777777778
2022-08-21,4841.0,5.365,131.8,5013.055555555556,4042.2222222222226,4461.111111111111,4374.166666666667
2022-08-23,4841.0,7.15,182.7,5676.944444444444,4584.722222222223,5143.888888888889,4956.944444444444
2022-08-24,4841.0,1.466,82.6,419.6388888888889,294.1388888888889,340.6388888888889,339.72222222222223
2022-08-25,4841.0,8.36,222.0,6353.611111111111,5091.111111111111,5707.777777777778,5563.055555555556
2022-08-26,4841.0,8.46,211.9,5858.055555555556,4680.0,5254.166666666667,5098.888888888889
2022-08-27,4841.0,7.66,164.6,5046.111111111111,4180.0,4661.388888888889,4475.0
2022-08-28,4841.0,1.349,25.93,3001.1111111111113,2620.083333333333,2793.6111111111113,2734.4166666666665
2022-08-29,4841.0,3.748,81.1,3389.444444444445,2916.1111111111113,3195.5555555555557,3061.944444444445
2022-08-30,4841.0,4.015,183.9,3891.388888888889,3265.0,3560.5555555555557,3446.944444444445
2022-08-31,4841.0,2.899,57.37,2916.388888888889,2512.0000000000005,2708.888888888889,2654.5555555555557
2022-09-01,4841.0,6.847,143.2,5002.222222222223,4261.944444444444,4658.333333333334,4500.833333333334
2022-09-02,4841.0,0.75,17.21,2479.5000000000005,2224.5555555555557,2341.8333333333335,2310.972222222222
2022-09-03,4841.0,5.065,128.1,4431.666666666667,3807.222222222222,4155.277777777778,3983.0555555555557
2022-09-04,4841.0,0.067,6.556,2368.833333333333,2125.416666666667,2239.1111111111113,2208.8333333333335
2022-09-05,4841.0,5.648,119.1,4301.388888888889,3690.277777777778,4028.3333333333335,3879.722222222222
2022-09-06,4841.0,3.265,121.3,2846.944444444445,2408.8611111111113,2597.0555555555557,2547.416666666667
2022-09-07,4841.0,4.398,89.0,4388.055555555556,3855.8333333333335,4133.888888888889,4022.5
2022-09-08,4841.0,0.95,27.51,2743.277777777778,2427.5555555555557,2561.0,2535.888888888889
2022-09-09,4841.0,4.215,100.3,4003.0555555555557,3560.0,3791.944444444445,3695.8333333333335
2022-09-10,4841.0,5.464,106.5,3467.222222222222,3029.444444444445,3288.0555555555557,3170.0
2022-09-11,4841.0,4.448,83.3,4163.055555555556,3696.666666666667,3956.388888888889,3845.5555555555557
2022-09-12,4841.0,6.414,142.5,3930.8333333333335,3448.6111111111113,3750.5555555555557,3612.5
2022-09-13,4841.0,4.432,107.9,3319.444444444445,2966.944444444445,3201.944444444445,3074.722222222222
2022-09-14,4841.0,3.415,82.7,3281.388888888889,2948.0555555555557,3142.222222222222,3040.277777777778
2022-09-15,4841.0,1.299,25.56,2405.6666666666665,2158.694444444445,2266.9166666666665,2247.8611111111113
2022-09-16,4841.0,5.215,100.9,3848.0555555555557,3470.277777777778,3679.166666666667,3631.666666666667
2022-09-17,4841.0,4.681,123.4,4475.555555555556,3906.388888888889,4142.222222222223,4160.833333333334
2022-09-18,4841.0,4.082,85.5,3913.0555555555557,3598.888888888889,3781.388888888889,3683.888888888889
2022-09-19,4841.0,8.23,166.2,5279.166666666667,4831.388888888889,5124.166666666667,4990.555555555556
2022-09-20,4841.0,5.531,118.3,4764.444444444444,4201.944444444444,4432.5,4435.555555555556
2022-09-21,4841.0,9.58,260.3,6175.277777777778,5537.222222222223,5872.777777777778,5778.611111111111
2022-09-22,4841.0,8.85,210.4,5998.055555555556,5455.555555555556,5740.0,5664.444444444444
2022-09-23,4841.0,0.766,54.63,123.75833333333333,114.275,121.30000000000001,127.3388888888889
2022-09-24,4841.0,6.148,115.3,3343.6111111111113,3106.944444444445,3260.8333333333335,3175.277777777778
2022-09-25,4841.0,4.265,107.5,3760.5555555555557,3526.1111111111113,3660.0,3584.722222222222
2022-09-26,4841.0,2.382,50.08,2223.5833333333335,2009.361111111111,2143.277777777778,2129.6944444444443
2022-09-27,4841.0,9.93,252.3,6370.833333333334,5830.833333333334,6101.666666666667,6048.055555555556
2022-09-28,4841.0,9.18,236.7,6282.222222222223,5818.88888888889,6061.38888888889,5975.833333333334
2022-09-29,4841.0,5.098,105.7,4285.833333333334,4036.666666666667,4176.944444444444,4118.055555555556
2022-09-30,4841.0,8.23,201.5,5221.111111111111,4879.444444444444,5119.166666666667,5091.944444444444
2022-10-01,4841.0,3.649,79.2,3955.277777777778,3699.444444444445,3784.444444444445,3751.666666666667
2022-10-02,4841.0,5.931,79.7,4561.388888888889,4314.166666666667,4432.222222222223,4401.111111111111
2022-10-03,4841.0,5.415,112.5,5274.166666666667,4949.444444444444,5076.666666666667,5068.333333333334
2022-10-04,4841.0,3.699,56.78,3698.3333333333335,3416.388888888889,3548.3333333333335,3560.277777777778
2022-10-05,4841.0,6.831,175.2,5478.055555555556,5273.611111111111,5362.777777777778,5302.777777777778
2022-10-06,4841.0,2.199,113.3,1137.9722222222222,1047.361111111111,1104.3055555555557,1121.138888888889
2022-10-07,4841.0,5.431,108.7,4525.0,4405.555555555556,4469.722222222223,4459.722222222223
2022-10-08,4841.0,5.798,122.7,4135.833333333334,4120.0,4181.666666666667,4143.055555555556
2022-10-09,4841.0,2.749,35.71,2519.527777777778,2299.916666666667,2395.8055555555557,2416.138888888889
2022-10-10,4841.0,3.449,66.04,4019.166666666667,3855.8333333333335,3909.444444444445,3889.722222222222
2022-10-11,4841.0,9.21,242.8,6030.833333333334,5955.555555555556,6017.5,5954.722222222223
2022-10-12,4841.0,1.999,57.36,3442.222222222222,3278.888888888889,3348.3333333333335,3319.166666666667
2022-10-13,4841.0,5.398,135.3,4851.388888888889,4776.666666666667,4791.666666666667,4741.111111111111
2022-10-14,4841.0,7.06,163.6,4738.611111111111,4722.5,4759.444444444444,4739.166666666667
2022-10-15,4841.0,3.649,74.9,2778.6111111111113,2783.6111111111113,2793.888888888889,2751.777777777778
2022-10-16,4841.0,7.58,198.9,5901.666666666667,5863.611111111111,5838.88888888889,5814.444444444444
2022-10-17,4841.0,5.348,111.4,3905.5555555555557,3908.888888888889,3901.388888888889,3813.3333333333335
2022-10-18,4841.0,0.35,11.11,2455.0,2237.8888888888887,2332.3055555555557,2304.638888888889
2022-10-19,4841.0,2.199,51.87,3039.722222222222,2900.0,2953.6111111111113,2943.6111111111113
2022-10-20,4841.0,2.899,55.59,3608.6111111111113,3466.944444444445,3548.3333333333335,3498.6111111111113
2022-10-21,4841.0,5.881,137.8,5046.666666666667,5033.055555555556,5030.555555555556,5010.555555555556
2022-10-22,4841.0,4.715,108.0,4435.833333333334,4256.111111111111,4339.722222222223,4385.555555555556
2022-10-23,4841.0,3.998,80.7,3730.8333333333335,3716.1111111111113,3735.0,3710.8333333333335
2022-10-24,4841.0,7.2,184.6,5370.833333333334,5538.055555555556,5492.777777777778,5525.0
2022-10-25,4841.0,9.2,239.5,6033.611111111111,6186.944444444444,6140.833333333334,6167.5
2022-10-26,4841.0,10.41,278.2,6669.444444444444,6910.555555555556,6822.5,6910.555555555556
2022-10-27,4841.0,7.7,140.4,5403.611111111111,5398.611111111111,5410.555555555556,5401.666666666667
2022-10-28,4841.0,4.898,60.61,3669.166666666667,3559.166666666667,3628.3333333333335,3668.0555555555557
2022-10-29,4841.0,6.014,100.3,4485.277777777778,4438.055555555556,4466.388888888889,4463.333333333334
2022-10-30,4841.0,1.799,33.79,3319.722222222222,3136.388888888889,3209.444444444445,3200.277777777778
2022-10-31,4841.0,3.915,79.7,4212.222222222223,4069.7222222222226,4147.777777777778,4146.666666666667
2022-11-01,4841.0,8.58,218.5,5621.666666666667,5926.111111111111,5813.88888888889,5778.333333333334
2022-11-02,4841.0,6.564,135.7,4927.222222222223,4951.666666666667,4974.722222222223,5010.277777777778
2022-11-03,4841.0,2.849,42.55,3315.5555555555557,3223.6111111111113,3284.444444444445,3304.444444444445
2022-11-04,4841.0,0.35,10.9,2101.138888888889,1934.138888888889,2014.0833333333335,2011.9444444444446
2022-11-05,4841.0,0.583,14.66,2542.861111111111,2402.583333333333,2486.416666666667,2470.8611111111113
2022-11-06,4841.0,5.748,145.6,4792.5,5038.333333333334,4946.666666666667,4935.555555555556
2022-11-07,4841.0,4.132,74.0,4238.888888888889,4220.833333333334,4277.222222222223,4297.222222222223
2022-11-08,4841.0,3.898,66.52,3822.777777777778,3814.444444444445,3869.166666666667,3899.722222222222
2022-11-09,4841.0,3.782,62.93,4220.555555555556,4223.611111111111,4243.888888888889,4314.722222222223
2022-11-10,4841.0,4.548,112.2,3777.5,4044.444444444445,3969.166666666667,3969.444444444445
2022-11-11,4841.0,4.382,96.3,3740.277777777778,3708.3333333333335,3784.722222222222,3848.888888888889
2022-11-12,4841.0,4.232,73.8,3742.777777777778,3667.777777777778,3744.166666666667,3797.5
2022-11-13,4841.0,4.515,79.9,3095.277777777778,3068.0555555555557,3121.944444444445,3181.1111111111113
2022-11-14,4841.0,2.449,45.38,2806.388888888889,2667.0000000000005,2751.472222222222,2771.3055555555557
2022-11-15,4841.0,2.599,69.66,3226.666666666667,3301.388888888889,3255.5555555555557,3296.944444444445
2022-11-16,4841.0,5.115,102.3,3675.0,3908.0555555555557,3861.666666666667,3872.777777777778
2022-11-17,4841.0,2.982,43.34,3378.6111111111113,3308.0555555555557,3361.1111111111113,3395.8333333333335
2022-11-18,4841.0,0.8,18.27,2429.638888888889,2314.027777777778,2378.777777777778,2368.888888888889
2022-11-19,4841.0,0.533,14.91,2787.222222222222,2631.416666666667,2719.888888888889,2724.6944444444443
2022-11-20,4841.0,6.181,177.0,5463.333333333334,5691.944444444444,5684.722222222223,5769.722222222223
2022-11-21,4841.0,0.35,14.19,1632.2500000000002,1581.6666666666667,1624.7777777777778,1630.6666666666667
2022-11-22,4841.0,8.01,180.5,5250.277777777778,5711.111111111111,5542.5,5621.388888888889
2022-11-23,4841.0,3.315,63.16,2369.916666666667,2377.6111111111113,2409.5000000000005,2462.1111111111113
2022-11-24,4841.0,2.466,51.49,2726.1944444444443,2849.166666666667,2841.388888888889,2860.277777777778
2022-11-25,4841.0,2.466,47.89,3524.166666666667,3408.0555555555557,3505.5555555555557,3520.8333333333335
2022-11-26,4841.0,3.998,95.2,4143.888888888889,4399.444444444444,4358.055555555556,4370.555555555556
2022-11-27,4841.0,6.031,128.3,4172.5,4387.5,4341.111111111111,4470.0
2022-11-28,4841.0,0.933,18.99,2084.3055555555557,1989.638888888889,2051.8611111111113,2069.722222222222
2022-11-29,4841.0,0.733,16.29,2412.4444444444443,2257.222222222222,2342.694444444445,2336.1944444444443
2022-11-30,4841.0,3.115,52.56,2924.722222222222,2979.166666666667,2982.5,3011.388888888889
2022-12-01,4841.0,4.565,98.8,4583.055555555556,4790.277777777778,4744.444444444444,4800.277777777778
2022-12-02,4841.0,3.549,68.9,3178.0555555555557,3295.8333333333335,3269.166666666667,3283.888888888889
2022-12-03,4841.0,9.23,219.4,5724.722222222223,6391.944444444444,6222.5,6335.555555555556
2022-12-04,4841.0,9.71,259.2,5872.222222222223,6722.777777777778,6462.777777777778,6605.277777777778
2022-12-05,4841.0,7.23,148.1,4809.722222222223,5316.666666666667,5159.166666666667,5233.888888888889
2022-12-06,4841.0,5.948,89.6,4252.222222222223,4525.555555555556,4470.0,4496.388888888889
2022-12-07,4841.0,4.215,91.7,3461.944444444445,3746.944444444445,3664.444444444445,3734.166666666667
2022-12-08,4841.0,4.498,64.67,2926.388888888889,2936.1111111111113,2975.8333333333335,3030.8333333333335
2022-12-09,4841.0,4.565,82.2,3621.666666666667,3696.666666666667,3706.944444444445,3798.6111111111113
2022-12-10,4841.0,2.016,52.73,3466.666666666667,3481.666666666667,3518.6111111111113,3585.5555555555557
2022-12-11,4841.0,9.0,192.6,5543.055555555556,6138.055555555556,5997.5,6153.611111111111
2022-12-12,4841.0,5.698,114.2,3907.5,4211.388888888889,4135.833333333334,4218.611111111111
2022-12-13,4841.0,3.649,60.91,3178.0555555555557,3431.388888888889,3359.444444444445,3362.5
2022-12-14,4841.0,4.282,90.7,3238.6111111111113,3376.1111111111113,3371.944444444445,3478.6111111111113
2022-12-15,4841.0,5.881,125.8,4804.166666666667,5082.222222222223,5007.777777777778,5055.833333333334
2022-12-16,4841.0,2.749,170.3,1302.1944444444443,1494.7777777777778,1436.5,1518.888888888889
2022-12-17,4841.0,6.031,143.7,3788.3333333333335,4171.111111111111,4073.3333333333335,4188.333333333334
2022-12-18,4841.0,7.1,137.6,4597.5,5026.666666666667,4958.888888888889,5030.277777777778
2022-12-19,4841.0,6.048,129.3,4573.055555555556,4984.166666666667,4868.888888888889,4934.444444444444
2022-12-20,4841.0,3.349,57.08,2176.4444444444443,2216.388888888889,2230.638888888889,2283.1111111111113
2022-12-21,4841.0,3.182,59.82,3658.0555555555557,3818.0555555555557,3796.666666666667,3848.888888888889
2022-12-22,4841.0,4.765,116.5,4265.555555555556,4500.833333333334,4475.555555555556,4566.944444444444
2022-12-23,4841.0,2.716,56.71,3059.722222222222,3171.1111111111113,3158.6111111111113,3238.0555555555557
2022-12-24,4841.0,1.133,20.44,2561.5,2425.222222222222,2504.0555555555557,2541.666666666667
2022-12-25,4841.0,0.033,5.854,1864.0,1693.138888888889,1781.1666666666667,1794.5277777777778
2022-12-26,4841.0,4.831,90.7,3544.722222222222,3740.0,3733.3333333333335,3821.1111111111113
2022-12-27,4841.0,2.899,49.8,3556.944444444445,3563.3333333333335,3599.166666666667,3645.277777777778
2022-12-28,4841.0,1.983,42.81,3044.166666666667,2967.222222222222,3025.8333333333335,3082.5
2022-12-29,4841.0,3.015,67.1,3688.0555555555557,3747.777777777778,3785.277777777778,3835.277777777778
2022-12-30,4841.0,3.715,56.5,4294.444444444444,4358.333333333334,4380.277777777778,4474.444444444444
2022-12-31,4841.0,2.949,153.0,1779.1111111111113,1939.8055555555557,1896.388888888889,2007.1111111111113
2023-01-01,4841.0,4.365,110.2,3922.222222222222,4075.8333333333335,4065.5555555555557,4153.055555555556
2023-01-02,4841.0,10.0,250.1,6001.111111111111,6926.111111111111,6658.88888888889,6882.5
