datetime,ghi,estimator,location
2019-03-21,377287.464,cams,soroti
2019-03-22,444753.81,cams,soroti
2019-03-23,439927.434,cams,soroti
2019-03-24,383559.042,cams,soroti
2019-03-25,353105.856,cams,soroti
2019-03-26,345144.756,cams,soroti
2019-03-27,169671.81,cams,soroti
2019-03-28,332979.852,cams,soroti
2019-03-29,374420.688,cams,soroti
2019-03-30,330578.598,cams,soroti
2019-03-31,410931.456,cams,soroti
2019-04-01,375056.616,cams,soroti
2019-04-02,319489.116,cams,soroti
2019-04-03,392801.04,cams,soroti
2019-04-04,327562.746,cams,soroti
2019-04-05,431550.954,cams,soroti
2019-04-06,445935.27,cams,soroti
2019-04-07,313532.766,cams,soroti
2019-04-08,361175.64,cams,soroti
2019-04-09,141216.054,cams,soroti
2019-04-10,381178.422,cams,soroti
2019-04-11,399488.922,cams,soroti
2019-04-12,344934.228,cams,soroti
2019-04-13,300134.304,cams,soroti
2019-04-14,329777.022,cams,soroti
2019-04-15,332266.878,cams,soroti
2019-04-16,310951.59,cams,soroti
2019-04-17,272839.104,cams,soroti
2019-04-18,448776.6,cams,soroti
2019-04-19,423911.334,cams,soroti
2019-04-20,365929.62,cams,soroti
2019-04-21,426728.106,cams,soroti
2019-04-22,354046.824,cams,soroti
2019-04-23,245085.108,cams,soroti
2019-04-24,393292.44,cams,soroti
2019-04-25,282981.006,cams,soroti
2019-04-26,234738.816,cams,soroti
2019-04-27,271810.596,cams,soroti
2019-04-28,315785.268,cams,soroti
2019-04-29,321509.508,cams,soroti
2019-04-30,367513.584,cams,soroti
2019-05-01,334843.206,cams,soroti
2019-05-02,303780.018,cams,soroti
2019-05-03,346742.412,cams,soroti
2019-05-04,404373.93,cams,soroti
2019-05-05,388411.086,cams,soroti
2019-05-06,434635.248,cams,soroti
2019-05-07,296764.02,cams,soroti
2019-05-08,202162.356,cams,soroti
2019-05-09,360980.112,cams,soroti
2019-05-10,375148.152,cams,soroti
2019-05-11,213709.854,cams,soroti
2019-05-12,337946.622,cams,soroti
2019-05-13,367110.144,cams,soroti
2019-05-14,390070.23,cams,soroti
2019-05-15,359093.13,cams,soroti
2019-05-16,359937.222,cams,soroti
2019-05-17,328226.898,cams,soroti
2019-05-18,379042.752,cams,soroti
2019-05-19,174031.41,cams,soroti
2019-05-20,288372.51,cams,soroti
2019-05-21,381723.972,cams,soroti
2019-05-22,333567.3,cams,soroti
2019-05-23,245713.314,cams,soroti
2019-05-24,168903.012,cams,soroti
2019-05-25,355835.874,cams,soroti
2019-05-26,296314.23,cams,soroti
2019-05-27,288510.288,cams,soroti
2019-05-28,304234.452,cams,soroti
2019-05-29,322189.128,cams,soroti
2019-05-30,402008.19,cams,soroti
2019-05-31,378466.59,cams,soroti
2019-06-01,211478.364,cams,soroti
2019-06-02,286885.374,cams,soroti
2019-06-03,155483.322,cams,soroti
2019-06-04,196829.406,cams,soroti
2019-06-05,310303.338,cams,soroti
2019-06-06,304004.532,cams,soroti
2019-06-07,252607.026,cams,soroti
2019-06-08,148439.766,cams,soroti
2019-06-09,172533.792,cams,soroti
2019-06-10,169579.854,cams,soroti
2019-06-11,194094.708,cams,soroti
2019-06-12,349045.032,cams,soroti
2019-06-13,229696.35,cams,soroti
2019-06-14,324279.804,cams,soroti
2019-06-15,207993.474,cams,soroti
2019-06-16,203033.478,cams,soroti
2019-06-17,182795.67,cams,soroti
2019-06-18,210242.922,cams,soroti
2019-06-19,304619.4,cams,soroti
2019-06-20,251616.012,cams,soroti
2019-06-21,298669.968,cams,soroti
2019-06-22,222961.968,cams,soroti
2019-06-23,255408.06,cams,soroti
2019-06-24,250586.01,cams,soroti
2019-06-25,321194.85,cams,soroti
2019-06-26,172666.404,cams,soroti
2019-06-27,293676.138,cams,soroti
2019-06-28,196405.236,cams,soroti
2019-06-29,261976.332,cams,soroti
2019-06-30,85465.326,cams,soroti
2019-07-01,339857.964,cams,soroti
2019-07-02,293724.336,cams,soroti
2019-07-03,271067.082,cams,soroti
2019-07-04,329567.868,cams,soroti
2019-07-05,354291.48,cams,soroti
2019-07-06,292551.882,cams,soroti
2019-07-07,291823.2,cams,soroti
2019-07-08,299516.91,cams,soroti
2019-07-09,159616.68,cams,soroti
2019-07-10,313542.066,cams,soroti
2019-07-11,349401.084,cams,soroti
2019-07-12,218300.46,cams,soroti
2019-07-13,130386.522,cams,soroti
2019-07-14,385946.718,cams,soroti
2019-07-15,314448.36,cams,soroti
2019-07-16,273342.366,cams,soroti
2019-07-17,394751.184,cams,soroti
2019-07-18,385402.614,cams,soroti
2019-07-19,332881.422,cams,soroti
2019-07-20,289261.668,cams,soroti
2019-07-21,266391.516,cams,soroti
2019-07-22,249123.372,cams,soroti
2019-07-23,306539.31,cams,soroti
2019-07-24,173698.158,cams,soroti
2019-07-25,323460.192,cams,soroti
2019-07-26,287761.332,cams,soroti
2019-07-27,291684.636,cams,soroti
2019-07-28,283531.854,cams,soroti
2019-07-29,239011.734,cams,soroti
2019-07-30,169350.042,cams,soroti
2019-07-31,213986.628,cams,soroti
2019-08-01,301522.92,cams,soroti
2019-08-02,265564.872,cams,soroti
2019-08-03,164188.044,cams,soroti
2019-08-04,419877.21,cams,soroti
2019-08-05,374241.822,cams,soroti
2019-08-06,367190.904,cams,soroti
2019-08-07,286154.226,cams,soroti
2019-08-08,151054.584,cams,soroti
2019-08-09,167851.02,cams,soroti
2019-08-10,109875.45,cams,soroti
2019-08-11,229667.256,cams,soroti
2019-08-12,292231.92,cams,soroti
2019-08-13,324810.924,cams,soroti
2019-08-14,284721.156,cams,soroti
2019-08-15,397395.594,cams,soroti
2019-08-16,221417.106,cams,soroti
2019-08-17,300748.248,cams,soroti
2019-08-18,268361.292,cams,soroti
2019-08-19,289008.336,cams,soroti
2019-08-20,249406.668,cams,soroti
2019-08-21,238334.01,cams,soroti
2019-08-22,289425.318,cams,soroti
2019-08-23,176696.208,cams,soroti
2019-08-24,370895.676,cams,soroti
2019-08-25,173480.064,cams,soroti
2019-08-26,178761.834,cams,soroti
2019-08-27,302394.876,cams,soroti
2019-08-28,403579.17,cams,soroti
2019-08-29,297552.48,cams,soroti
2019-08-30,242023.878,cams,soroti
